"1",61
"2",46
"3",22
"4",4
"5",29
"6",25
"7",42
"8",55
"9",54
"10",47
"11",44
"12",54
"13",16
"14",46
"15",9
"16",64
"17",3
"18",35
"19",1
"20",48
"21",58
"22",11
"23",48
"24",8
"25",27
"26",25
"27",30
"28",44
"29",24
"30",31
"31",37
"32",40
"33",64
"34",37
"35",26
"36",19
"37",47
"38",5
"39",18
"40",51
"41",60
"42",35
"43",44
"44",40
"45",18
"46",48
"47",19
"48",22
"49",60
"50",2
"51",42
"52",48
"53",45
"54",1
"55",6
"56",15
"57",28
"58",56
"59",5
"60",51
