"1",35
"2",39
"3",31
"4",31
"5",51
"6",23
"7",34
"8",70
"9",69
"10",77
"11",47
"12",9
"13",39
"14",73
"15",36
"16",16
"17",42
"18",41
"19",30
"20",30
"21",44
"22",42
"23",34
"24",79
"25",34
"26",32
"27",75
"28",64
"29",32
"30",35
"31",31
"32",48
"33",51
"34",27
"35",17
"36",38
"37",58
"38",71
"39",67
"40",52
"41",6
"42",34
"43",20
"44",13
"45",12
"46",1
"47",1
"48",40
"49",66
"50",85
"51",71
"52",47
"53",83
"54",65
"55",2
"56",7
"57",49
"58",77
"59",52
"60",15
