"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",22,11,9,6,28,28,6,7,5,9,32,18,11,26,17,12,10,14,8,14,15,22,29,32,33,15,19,20,8,21,23,35,6,34,27,7,34,11,30,15,12,15,20,28,33,11,8,14,29,6,28,15,9,15,13,8,7,10,17,17
"2",17,18,27,17,19,34,8,25,33,23,31,23,35,31,12,32,13,6,5,16,21,11,6,19,8,31,14,17,12,11,13,30,30,19,26,22,20,15,25,7,26,8,34,13,29,25,24,16,27,20,8,21,18,5,5,34,25,25,5,23
"3",32,12,28,11,27,23,12,24,20,7,31,15,28,9,22,18,16,7,12,11,23,29,31,26,18,28,20,16,15,8,25,34,35,23,9,25,29,11,26,33,27,32,27,34,13,9,28,17,35,22,27,8,25,10,11,28,23,13,22,32
"4",5,12,28,35,17,7,30,28,25,10,25,12,28,11,24,34,18,24,24,35,25,26,5,33,9,19,9,19,10,8,10,31,14,25,26,14,31,16,27,20,22,7,29,13,12,20,19,32,13,31,21,30,10,31,19,9,24,32,6,20
"5",30,23,27,23,12,28,22,25,23,34,28,27,9,22,26,28,18,18,21,30,29,7,14,11,15,18,6,31,35,25,19,34,23,19,18,13,20,10,26,14,25,19,18,18,18,35,6,26,14,6,27,17,10,8,23,15,15,29,28,15
"6",17,28,26,17,33,23,5,25,19,21,17,26,23,10,23,26,25,28,11,16,28,20,22,15,27,24,7,15,34,25,33,18,15,15,15,18,29,13,34,35,14,25,23,30,15,13,9,32,29,34,24,30,23,7,8,9,21,22,19,25
"7",13,5,29,10,7,8,8,17,5,27,13,28,18,33,9,32,15,21,19,30,20,6,22,31,20,23,9,35,26,17,17,13,26,28,24,25,6,35,30,27,28,8,23,7,15,7,15,24,24,30,18,18,26,10,29,29,18,33,14,16
"8",7,33,20,5,11,34,11,29,16,14,21,28,31,33,11,27,18,31,29,35,24,16,17,30,32,34,25,13,35,29,21,34,17,12,32,17,23,21,11,21,35,13,11,10,23,28,11,8,8,8,6,6,24,20,33,6,34,35,14,25
"9",25,13,25,17,7,15,33,35,18,17,6,16,7,16,17,34,31,22,28,23,23,22,32,22,32,6,30,18,18,32,27,5,13,25,21,11,13,22,23,20,29,12,17,19,7,8,29,21,17,26,10,17,14,8,23,9,10,29,17,6
"10",22,16,9,27,19,34,23,19,28,21,9,30,17,32,17,20,25,28,26,25,18,13,33,22,25,28,6,28,20,28,32,21,6,25,7,6,6,9,7,28,15,25,26,18,10,32,28,35,30,7,25,9,12,20,35,13,8,29,17,14
"11",9,20,22,17,10,6,24,19,35,20,10,14,14,9,21,29,13,21,15,11,24,11,13,13,31,10,6,34,34,13,12,25,10,28,34,31,26,23,30,32,17,27,7,28,31,24,18,12,21,28,15,35,26,6,34,13,20,21,19,29
"12",33,8,24,16,34,22,17,19,35,28,18,11,18,26,12,31,20,18,19,25,21,30,21,13,27,33,29,25,30,19,34,32,33,25,15,10,26,15,22,22,29,20,34,16,31,30,25,12,12,13,18,5,30,8,5,25,16,29,30,12
"13",22,7,5,24,33,26,7,31,13,6,5,16,21,28,29,16,11,17,22,16,29,32,35,11,31,7,29,27,31,23,8,5,13,5,11,34,11,9,30,11,9,7,9,22,15,30,12,11,17,33,26,19,17,33,16,33,15,20,24,23
"14",15,8,22,12,15,27,20,30,12,18,17,33,21,9,24,7,24,12,10,19,29,27,10,31,19,33,15,8,11,17,16,26,13,32,29,24,31,13,18,22,14,24,22,24,21,14,19,29,7,9,17,7,23,22,21,12,27,8,33,7
"15",29,7,7,13,18,9,7,25,5,9,25,30,22,13,8,8,24,9,11,27,26,9,29,10,34,25,12,28,10,11,22,8,29,33,7,6,7,29,20,26,7,6,32,10,14,18,27,10,11,34,22,35,10,17,33,17,13,9,11,22
"16",5,17,22,23,10,14,30,27,7,19,26,9,33,17,31,34,20,24,21,34,11,34,22,25,13,15,18,31,35,28,13,26,31,10,20,25,19,9,19,12,26,28,32,26,29,23,14,8,29,33,27,6,16,32,14,33,31,17,31,26
"17",20,23,34,8,15,16,29,22,21,5,27,32,17,35,16,6,15,35,14,5,7,18,8,21,7,8,27,24,5,35,11,35,32,8,25,24,11,7,29,7,25,30,27,11,19,10,33,16,11,27,8,30,17,6,30,6,21,19,15,12
"18",24,8,33,28,13,5,21,33,7,30,27,35,19,8,13,30,26,17,11,6,24,10,18,12,5,35,25,21,12,25,8,27,14,27,33,11,23,28,13,19,11,33,5,29,21,19,7,30,21,6,24,5,32,35,10,8,24,8,13,6
"19",29,29,33,31,25,18,23,25,21,18,21,11,11,8,31,21,7,23,31,18,26,16,31,5,11,23,28,24,33,6,19,25,30,34,17,32,28,33,9,11,28,32,14,9,29,25,20,22,21,24,17,13,32,7,10,8,13,22,16,13
"20",9,20,20,25,35,15,5,27,25,26,16,31,22,11,8,31,26,9,24,19,10,33,29,15,23,7,22,13,33,9,33,35,20,31,23,33,11,17,30,8,8,18,9,13,25,25,34,16,21,33,34,9,34,7,31,20,33,32,16,27
"21",6,34,9,32,10,26,8,35,17,27,9,34,28,7,6,5,13,14,23,35,12,9,19,12,27,33,29,25,5,31,29,34,25,27,23,5,27,9,25,32,9,29,27,21,11,29,19,33,22,32,17,16,17,22,15,31,15,33,31,26
"22",9,5,33,7,12,12,18,13,22,28,23,32,24,33,19,14,22,19,22,28,9,33,27,8,12,15,10,9,34,26,28,33,23,12,22,22,27,19,23,11,7,30,26,24,14,23,15,23,21,17,6,11,9,24,34,24,21,18,23,11
"23",11,15,27,28,23,35,6,28,33,26,5,13,11,28,29,17,30,8,9,8,23,26,24,18,20,27,6,7,11,10,26,6,18,35,26,23,15,10,8,20,29,25,34,17,20,19,8,7,35,14,23,8,25,30,31,23,21,24,14,12
"24",5,33,26,34,26,5,26,19,8,5,11,15,18,29,35,20,20,35,20,16,29,12,9,27,22,22,13,12,25,33,13,24,34,19,19,18,6,30,21,26,26,12,15,5,14,9,26,18,35,15,13,15,31,33,34,29,13,20,10,9
"25",28,34,6,10,15,24,32,10,7,15,21,22,12,26,6,16,21,16,19,30,30,30,24,33,15,14,32,9,14,6,32,28,29,10,6,22,25,27,5,25,19,20,34,35,22,17,27,9,6,29,23,9,17,12,8,5,10,28,13,33
"26",6,25,8,5,19,17,9,6,11,6,11,13,21,5,14,35,31,18,17,11,23,32,19,6,24,18,10,29,13,7,14,30,35,20,34,32,5,5,9,8,10,35,11,21,15,10,30,16,6,8,29,32,16,14,27,15,10,15,16,32
