"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",10915,20703,21765,24826,12810,18159,7678,14515,14319,6436,9800,15782,9815,12092,22178,17437,9825,17719,12415,9357,7718,16635,21027,23291,13564,16556,22991,22527,19506,9282,23620,24540,22512,20375,7616,15052,16498,11240,12526,22467,16375,22681,11608,25475,21808,24116,19984,17515,14190,19841,22020,7428,12983,7051,13069,18931,7064,18954,19630,17529,24562,24333,19680,18078,16424,20320,18582,9182,18974,6583,24683,9955,15562,18310,24150,24974,8822,14025,10327,15675,19779,11872,22521,7790,16083,9905,17606,11865,21945,20135,22856,19078,10431,11801,8596,15875,21614,22884,24244,14762
"2",6403,19222,14976,16645,23032,18849,20696,11502,19592,9801,8676,19589,11403,17487,8997,23530,21045,18404,15832,18778,8876,17911,13881,13162,9456,17656,14212,11008,15001,16519,15033,7474,14627,16268,22729,17793,16280,15250,7226,19491,7450,13241,11599,9037,7516,9085,23592,13296,15320,21015,24011,8088,24348,15313,24510,13449,16255,19392,9230,18277,12973,10644,24556,25498,7651,15314,18944,11703,19020,13703,20328,24146,12108,13434,17602,18085,25055,23284,23060,25335,11851,18656,23760,21930,6893,16179,12242,7106,23823,7806,8177,13980,16370,7763,19372,11130,21613,24233,12873,16979
"3",17917,18824,8664,14519,23556,18446,10706,21741,19205,9829,6431,20728,7970,21730,23513,10556,16526,23534,18425,24033,19166,10285,24285,25504,22158,24250,9833,12492,21780,10978,17416,13464,19651,13740,8021,22290,21393,7295,18512,17374,10219,9741,20506,19384,23151,19614,22250,25020,15624,8081,16803,13396,8553,19754,21564,17312,16445,12563,17528,7056,23495,23483,24973,8641,20917,18880,24993,11776,15896,12662,16099,7788,11168,24867,7365,7135,9138,21954,19097,11421,11864,23826,14936,20612,15657,11145,15689,23119,9875,11729,16357,16887,14370,7089,19127,14379,9637,21607,14910,16668
"4",19954,16566,22210,14970,24836,17923,14275,7934,24808,24796,25568,10303,15841,11587,16517,17459,11321,22278,18540,21573,20044,13709,8064,20556,16545,18534,18539,10975,17991,20506,14847,13273,14456,17304,23578,19234,9144,6545,23175,18710,8788,18504,15221,7047,21698,24724,23669,6603,14495,20905,18394,7442,13071,10095,15225,9187,7351,14017,24613,7834,20890,17313,19103,18968,18692,15554,15693,24600,14400,23062,6880,11175,7374,14423,21181,23067,20145,13608,23822,14416,18855,14785,11179,23821,16837,13147,7104,8233,8160,9658,14734,21248,10391,24684,18680,23874,20797,19125,11143,10895
"5",19951,8651,9358,24833,13852,25581,17030,21062,16584,21498,15678,20044,8382,19963,17434,15374,24810,19911,13588,12714,15451,23281,22536,8498,12451,10296,9831,12760,9734,24376,11204,25495,23267,20750,12506,16464,21462,20035,10208,14913,6531,11628,22226,18482,15678,20545,8323,24353,10305,13031,10120,14499,8816,23898,13950,13040,12140,19826,8567,24639,14471,14810,10078,15156,23845,9192,18294,24619,18001,19449,11389,25176,15110,10395,10812,23087,11190,11187,14016,20853,23807,24669,20211,14789,25117,24894,15685,20273,21591,10780,21230,17105,6876,17623,20867,12869,8215,12662,8131,21378
"6",16187,10911,18829,19721,15420,10460,8447,7166,23556,12411,8432,22188,7925,8978,16584,21530,13886,11331,9069,8458,21269,23027,24776,13864,7970,22542,21483,25167,23627,14143,10173,15378,13465,10629,12485,10972,20698,23996,15048,10496,24025,24762,20953,15506,20964,8047,16246,16949,20011,23262,24583,16380,6595,8854,24135,14488,14264,11220,15223,18057,19868,13424,8506,22011,11109,24933,17553,19031,23900,11451,21899,21117,25005,9697,13346,6691,8258,20153,23382,17607,12912,14148,9137,24667,8919,18018,12190,9879,14730,15112,11154,22124,15869,6953,12209,12525,13094,21622,15653,21590
"7",7906,12049,13544,20482,19723,9331,20499,7928,24294,15332,20660,24794,17905,10521,21368,25497,23501,16288,7941,14601,9060,12816,8385,12702,8773,18028,19637,25471,24531,12748,14163,24507,19615,22686,11989,15978,18263,16487,21809,11722,8550,19185,25473,24947,24857,18229,17349,17168,19461,24552,8863,19379,11494,11694,20546,15194,10140,25014,24100,6560,20097,10096,18298,8526,12663,21690,8077,19772,16098,25052,10820,12658,21925,13384,19779,7136,10087,17607,13124,23384,22838,13364,22104,22102,21580,22111,20585,11424,14727,13661,13347,18699,19373,15636,20196,21970,21244,9642,21983,13507
"8",6404,7532,6783,15425,6416,15805,10230,17023,21773,8985,13554,10486,21515,7937,19903,22639,14961,8724,12087,19546,24791,23277,13568,12066,9467,9509,22266,16619,18235,6891,10612,21253,24740,21824,21340,24387,21776,13275,7672,7720,16933,23632,22465,14172,22903,18189,13283,6538,23601,21346,8393,22027,7271,21662,13040,21652,12591,14480,24336,8315,12970,20521,17300,8802,8347,23190,24577,13402,10842,8082,16042,13379,24976,22059,12928,10835,22807,18766,20098,16808,8931,23742,11403,21934,24191,15960,7809,17582,23353,21208,12632,11355,20266,19373,25360,17642,14875,12189,23794,13027
"9",15436,6777,14985,25590,21079,16574,15348,21293,16208,9453,23019,19589,12035,22580,23523,16670,19918,17892,18799,19921,24435,21048,15448,14320,24529,10938,7625,16731,15498,16298,15028,17418,24019,11597,18214,11968,20794,7238,18365,9729,23578,7290,9312,23575,15529,19629,20955,24343,12742,12020,14188,24357,18195,22472,22754,8790,23222,8393,16773,8872,23679,7899,12399,25378,19999,12603,16027,11689,9191,8348,15584,22548,7381,19847,24992,14405,8258,20949,8067,23065,6916,15140,23076,25307,22850,13722,7433,22104,12684,13312,24221,19326,24665,20267,11800,22337,23764,21611,24915,6603
"10",11249,12347,14084,14083,10462,14071,7433,17914,8448,17924,15793,24075,9787,15414,19960,17949,17443,7913,7709,19940,6429,9451,14073,10289,10228,16574,9842,12313,24276,9721,19572,8753,7474,9814,10561,16745,25290,22727,12736,11607,18522,15523,21098,19260,10627,15513,25186,22261,24359,21531,15263,6754,19230,14497,13749,12170,19924,8555,13071,11121,11699,21697,17525,10831,23192,18299,23212,8826,9583,15551,11668,19058,20108,11426,19785,10859,14438,18660,14763,19316,7372,20578,15922,21569,10412,20203,19302,16893,11362,15857,13316,14362,13985,11167,13106,13995,21617,9069,11820,17401
"11",15360,14979,10237,15800,8951,14525,15346,8962,16210,12264,15432,23031,17496,13543,14283,7730,15472,7568,19596,22537,16634,22528,13762,23616,16231,8760,9275,16520,10993,10545,15724,19497,17893,25516,14144,16481,25500,11043,17755,7249,20761,16911,25471,13464,19238,22395,16754,8018,22771,18252,16382,14263,18764,21123,14128,16398,8043,12624,18045,20321,11925,15017,8101,17177,14646,21690,8168,10837,13681,14923,7364,15676,25422,15898,19324,13358,9147,22850,13669,20140,19310,9667,12914,17059,14940,16898,9121,24218,7778,25338,18024,21413,15872,17537,8144,21624,17252,18888,8202,8428
"12",19954,21314,22583,8427,21530,23551,15793,21061,21301,15782,22549,16288,7566,17654,16155,13564,18103,17899,22615,19170,18804,7583,6728,7739,16523,23245,14157,18524,12712,24399,20001,15052,9701,7671,17833,13278,24337,10170,15313,21788,23964,8392,21248,8764,23593,18182,21345,11258,9603,9255,11937,24115,7055,15671,16023,15976,24725,18514,22007,15244,11456,21643,12771,22801,8815,9951,21507,9200,23929,22044,8070,16846,8302,24150,17233,20606,12678,17612,11774,15105,7789,6911,7357,21587,23183,18883,8915,14009,22340,15653,7759,19340,24246,23408,18004,9101,16345,12652,15132,24035
"13",19729,8433,12834,19563,19193,10230,18135,19939,9349,20718,23012,15330,6824,19683,22624,19163,17653,23702,7584,20045,23892,9720,20794,12701,16974,11469,11645,9045,22518,6733,7233,24395,8733,18748,16393,22381,17832,15075,9254,20748,8013,17459,8392,11636,8933,10580,12534,9519,8328,22418,6969,7427,11117,8091,12992,11094,21107,13962,14773,6983,19873,23938,12579,16791,21248,17544,18295,6551,7381,14805,13903,8801,16814,25445,19070,18380,17980,13353,25300,11178,14047,24869,17584,21586,17960,19302,20126,15837,20263,6869,21966,14367,13110,14759,6858,11378,20839,12876,11743,13057
"14",8432,9785,22656,8440,25218,19741,19951,24457,11281,16585,21523,18171,10250,7580,23016,12834,22553,6819,9386,8471,12088,14544,17655,12818,24785,17459,23510,7589,20990,24003,15732,16719,19656,18227,8737,9267,25289,22511,17397,13503,21392,24719,8043,22459,9535,21354,18704,12458,14868,18256,20692,9076,20275,11944,6604,8863,25005,23880,22764,13918,10356,16409,22447,10081,9976,7016,20105,22453,18615,23688,8335,14027,7851,20147,8299,25318,6945,18993,9174,14779,13654,20232,17950,16044,25096,8621,10419,11873,7331,13368,18007,15587,9443,19805,22361,19130,20623,11825,7758,12280
"15",8962,20704,6408,13855,23557,8666,25590,7540,16580,21759,19942,21067,14304,17494,17493,24045,22576,15459,12037,25528,9382,6455,21075,6465,22167,18249,15031,19523,7622,24743,10622,19287,19673,25255,23240,14601,25240,6774,15527,21428,25106,14693,23901,19021,13703,22375,8333,8872,8092,15554,9185,7840,15962,24865,24113,13650,12979,8056,15933,20568,23183,7030,12126,21551,15957,7365,11896,6586,24865,6891,14776,15104,22086,18619,6667,7141,6699,21958,23009,11788,10402,10421,13982,8160,23094,16877,13148,15861,8805,14377,6859,12870,10779,21237,12878,10766,13628,6628,13327,20965
"16",14979,21537,9812,17927,8682,21549,9537,25578,17440,23315,19902,23304,18457,16560,19531,10735,21363,19711,19340,7471,9458,13754,20025,18223,19701,9279,24498,14600,11585,12376,11971,8793,17838,9970,25483,24711,22931,10638,11641,14173,17133,15079,25411,14186,24926,11106,7414,24360,11487,15951,11721,20531,10121,9183,14854,12593,7448,12576,11675,21155,11111,8293,20089,22058,18885,20949,8186,19890,7412,8537,16822,15932,8075,11848,25436,14916,15917,11405,23089,14891,18913,14356,18863,21604,11170,15630,12643,20257,25352,17638,24901,24231,16877,8201,13108,19340,14753,16116,10393,8877
"17",22207,10906,23042,19566,17029,21090,18821,15400,7170,14293,23316,16211,17665,12463,7723,25185,20656,11349,14542,11166,24026,20444,16546,11317,9506,16733,14539,17424,24515,18432,14610,9384,21822,14600,20726,10671,23239,23207,17761,22290,9068,17842,11272,21784,23907,16909,17364,22475,10871,10198,19018,15611,17501,16387,9994,8845,22962,19043,10357,21691,12162,12956,24999,18067,15774,10849,7032,18978,22039,6582,14179,15564,20156,13895,7140,20122,11849,16325,6691,11412,16076,14043,19835,20132,19303,13895,24142,12915,17233,12862,7086,10781,8150,7086,9863,23866,6635,9863,25374,12283
"18",24096,8429,16575,13545,10901,14291,17493,14285,18848,6801,13833,16215,7199,12843,15011,14954,24282,19165,13211,9825,8720,8499,25556,10737,9547,19180,22967,8011,24374,15529,23614,13752,10614,13475,16718,19640,17836,16279,19626,17375,11254,10606,22295,21394,25476,20981,7270,9751,18600,11105,18030,16754,23458,11469,17135,21346,23446,6608,8566,18269,18286,7064,10079,16029,11665,19028,23068,22422,7077,21899,12107,23697,22043,19070,9770,21139,20607,18315,14014,11391,15140,20827,24864,19102,10803,17209,25099,21574,15910,9899,13332,18341,13311,6638,11752,21564,17089,24243,15134,19635
