"1",3
"2",20
"3",31
"4",1
"5",14
"6",3
"7",36
"8",34
"9",33
"10",33
"11",42
"12",21
"13",38
"14",26
"15",35
"16",30
"17",36
"18",13
"19",7
"20",27
"21",26
"22",17
"23",2
"24",46
"25",37
"26",20
"27",1
"28",50
"29",6
"30",17
"31",48
"32",23
"33",28
"34",38
"35",38
"36",46
"37",30
"38",33
"39",51
"40",15
"41",30
"42",40
"43",36
"44",33
"45",25
"46",29
"47",13
"48",21
"49",37
"50",16
"51",29
"52",6
"53",18
"54",7
"55",3
"56",34
"57",3
"58",2
"59",1
"60",8
"61",8
"62",35
"63",49
"64",2
"65",51
"66",49
"67",6
"68",22
"69",23
"70",50
"71",46
"72",29
"73",35
"74",18
"75",45
"76",33
"77",2
"78",6
"79",15
"80",30
