"1",31
"2",23
"3",44
"4",37
"5",39
"6",47
"7",34
"8",13
"9",47
"10",2
"11",27
"12",11
"13",3
"14",49
"15",28
"16",2
"17",33
"18",39
"19",12
"20",16
"21",51
"22",19
"23",32
"24",18
"25",9
"26",49
"27",18
"28",40
"29",25
"30",23
"31",48
"32",6
"33",1
"34",10
"35",11
"36",17
"37",3
"38",1
"39",39
"40",12
"41",39
"42",23
"43",36
"44",29
"45",44
"46",21
"47",2
"48",17
"49",20
"50",21
"51",19
"52",18
"53",1
"54",46
"55",38
"56",18
"57",7
"58",50
"59",47
"60",37
"61",51
"62",49
"63",19
"64",17
"65",23
"66",23
"67",46
"68",33
"69",27
"70",35
"71",9
"72",14
"73",47
"74",21
"75",31
"76",24
"77",7
"78",34
"79",21
"80",9
"81",48
"82",30
"83",1
"84",15
"85",4
"86",27
"87",32
"88",47
"89",9
"90",37
"91",20
"92",1
"93",20
"94",30
"95",19
"96",21
"97",43
"98",16
"99",7
"100",6
"101",32
"102",3
"103",9
"104",24
"105",1
"106",50
"107",29
"108",17
"109",15
"110",11
"111",11
"112",10
"113",26
"114",18
"115",37
"116",9
"117",25
"118",15
"119",22
"120",24
"121",47
"122",21
"123",29
"124",42
"125",37
"126",38
"127",25
"128",30
"129",17
"130",8
"131",52
"132",46
"133",38
"134",43
"135",25
"136",12
"137",19
"138",41
"139",49
"140",53
"141",3
"142",11
"143",13
"144",46
"145",20
"146",46
"147",5
"148",22
"149",48
"150",1
