"1",13
"2",19
"3",17
"4",5
"5",12
"6",14
"7",30
"8",14
"9",4
"10",20
"11",28
"12",30
"13",5
"14",19
"15",2
"16",8
"17",3
"18",8
"19",18
"20",33
"21",11
"22",7
"23",20
"24",12
"25",28
"26",27
"27",10
"28",15
"29",19
"30",22
"31",11
"32",12
"33",30
"34",31
"35",18
"36",18
"37",10
"38",27
"39",25
"40",13
"41",23
"42",18
"43",9
"44",2
"45",9
"46",31
"47",17
"48",17
"49",6
"50",3
"51",26
"52",26
"53",8
"54",26
"55",25
"56",18
"57",17
"58",24
"59",10
"60",17
