"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",35,9,26,24,9,19,16,13,22,16,35,24,30,18,5,32,29,25,28,9,27,23,10,15,25,28,10,9,28,21,7,22,26,23,29,23,7,34,31,13,20,13,32,30,29,18,18,31,6,26,31,26,19,28,35,7,15,11,28,26
"2",6,21,5,26,30,23,29,22,26,24,14,26,34,5,7,20,23,34,23,25,27,9,5,18,28,27,24,23,25,13,33,25,11,7,7,13,8,35,13,18,29,23,30,16,22,16,15,20,22,11,9,11,24,10,21,33,31,25,35,25
"3",33,14,16,5,13,15,31,20,30,20,16,16,33,18,9,30,14,23,22,23,17,23,13,17,24,12,25,12,8,13,19,28,7,19,35,22,7,15,21,9,29,32,9,17,9,17,16,32,10,10,17,21,35,9,28,34,34,15,17,23
"4",32,20,14,6,24,35,14,22,12,14,21,18,21,14,21,26,28,18,16,6,19,18,22,13,10,28,13,31,5,14,15,24,14,11,33,11,30,5,26,34,25,34,28,19,17,22,20,25,33,16,29,23,13,21,13,19,7,26,7,9
"5",7,10,35,34,5,35,18,30,26,28,8,12,25,14,31,31,23,13,34,31,7,35,32,17,19,31,26,7,21,14,33,9,30,28,8,5,25,15,31,9,30,8,33,23,13,22,16,25,11,21,27,9,14,12,5,9,27,9,34,32
"6",21,10,9,34,10,26,10,6,11,16,19,31,26,29,10,11,14,16,30,25,20,5,27,21,24,35,14,15,11,31,33,31,30,9,27,25,31,32,5,14,9,25,31,9,12,34,30,27,14,20,29,25,18,10,34,19,9,35,8,31
"7",17,19,26,17,20,24,7,24,31,29,23,8,8,5,13,25,11,7,6,24,26,28,24,13,20,20,27,18,19,22,25,19,16,7,21,34,9,6,5,15,30,21,13,27,17,6,5,24,20,30,19,7,5,24,26,25,13,15,26,26
"8",6,21,30,6,13,7,30,18,30,29,16,33,31,19,21,17,19,25,35,28,29,34,27,18,11,17,29,23,10,12,11,19,19,35,31,21,5,5,24,27,29,34,24,24,24,31,28,27,11,19,29,7,27,25,26,19,5,17,9,33
"9",9,34,11,25,28,35,30,18,14,17,29,27,31,7,13,15,24,14,34,35,5,9,22,15,11,31,32,13,20,10,23,18,32,31,12,15,5,5,12,7,23,8,34,20,23,24,6,27,8,5,23,19,32,22,28,23,31,18,10,15
"10",15,20,16,18,18,5,32,35,7,22,31,33,14,22,11,25,13,9,7,35,18,14,34,29,23,24,31,28,34,27,6,29,24,11,33,6,34,12,26,22,22,10,13,35,22,19,20,30,21,11,35,33,22,20,23,9,32,6,17,5
"11",29,32,16,25,27,29,23,24,18,26,33,15,18,33,31,16,22,33,6,10,27,26,20,26,29,22,33,8,29,26,15,20,21,13,18,25,6,16,29,33,24,21,13,9,33,6,28,20,8,21,5,15,24,5,31,25,25,32,8,18
"12",34,11,27,17,19,13,15,25,31,5,6,34,28,28,7,8,5,14,24,31,5,14,31,32,25,5,28,13,10,27,6,29,31,9,29,6,12,9,7,7,33,24,29,29,10,17,6,14,7,13,11,14,13,6,18,17,26,27,27,6
"13",35,27,17,34,21,30,23,5,15,21,25,27,22,14,12,10,8,21,8,23,12,26,29,34,29,10,20,29,19,17,32,21,11,30,29,25,22,25,34,30,25,25,16,29,19,6,35,19,34,26,7,11,22,21,34,10,13,12,28,33
"14",15,6,21,12,28,34,33,10,23,22,5,25,22,15,25,19,14,19,26,31,10,22,5,16,19,23,6,19,18,34,25,14,33,23,27,30,13,18,17,34,34,33,23,34,5,18,25,27,28,21,34,12,12,18,6,31,26,32,17,18
"15",20,9,20,8,9,32,28,20,12,6,8,17,15,19,24,27,24,9,35,19,11,26,31,32,22,5,19,31,5,17,35,19,9,17,18,13,35,27,5,31,23,29,15,20,33,9,6,23,22,29,20,19,12,10,20,21,28,9,19,35
"16",32,33,10,23,24,21,14,19,22,10,31,17,10,16,31,11,28,15,32,6,14,24,9,6,6,23,33,30,9,28,12,26,24,30,13,34,13,22,13,19,23,11,25,25,34,35,21,8,25,14,23,8,14,29,27,6,29,14,35,13
"17",11,8,7,7,11,11,28,35,23,35,10,12,22,10,16,23,22,20,30,19,9,18,28,17,21,11,22,28,27,16,9,35,24,27,28,17,24,27,32,33,25,7,14,18,28,8,30,30,16,7,11,20,22,7,23,33,13,7,15,11
"18",22,25,26,8,32,32,21,16,31,5,13,33,18,17,32,7,8,12,14,29,24,30,30,21,26,6,9,27,35,22,14,33,14,25,27,15,23,13,11,20,28,34,29,19,10,24,8,15,29,5,32,6,31,27,22,34,24,27,9,32
"19",34,30,34,6,11,17,19,7,31,28,27,29,29,32,29,13,16,31,29,9,11,35,7,15,15,27,10,9,19,32,5,26,22,12,25,21,23,26,29,6,6,17,16,26,22,13,6,28,20,18,18,20,18,7,26,11,20,9,21,26
"20",14,7,17,28,28,35,19,23,12,17,14,34,19,29,33,29,31,23,14,8,34,34,13,31,17,24,17,12,19,5,14,35,22,11,18,29,28,21,26,29,24,31,5,20,32,18,22,20,30,30,19,27,13,8,17,15,11,29,6,28
"21",28,13,23,19,27,6,29,29,19,7,6,32,30,22,35,26,25,16,35,8,16,29,34,21,6,22,22,32,14,28,12,35,25,28,5,29,6,24,23,18,29,34,14,13,32,29,25,22,14,31,18,13,24,15,12,13,12,34,35,10
