"1",24
"2",11
"3",24
"4",30
"5",44
"6",28
"7",34
"8",13
"9",22
"10",53
"11",18
"12",18
"13",25
"14",39
"15",1
"16",1
"17",3
"18",32
"19",32
"20",40
"21",32
"22",11
"23",45
"24",43
"25",23
"26",28
"27",33
"28",2
"29",38
"30",20
"31",23
"32",1
"33",24
"34",20
"35",52
"36",5
"37",6
"38",10
"39",51
"40",32
"41",38
"42",13
"43",20
"44",32
"45",45
"46",11
"47",43
"48",23
"49",37
"50",24
"51",9
"52",3
"53",29
"54",1
"55",10
"56",29
"57",47
"58",27
"59",23
"60",45
