"1",44
"2",44
"3",2
"4",16
"5",31
"6",1
"7",30
"8",4
"9",29
"10",37
"11",28
"12",18
"13",4
"14",15
"15",27
"16",42
"17",10
"18",42
"19",46
"20",19
"21",47
"22",32
"23",12
"24",33
"25",42
"26",13
"27",31
"28",29
"29",34
"30",7
"31",45
"32",7
"33",10
"34",38
"35",41
"36",10
"37",28
"38",40
"39",1
"40",31
"41",44
"42",23
"43",16
"44",44
"45",47
"46",19
"47",35
"48",1
"49",2
"50",14
"51",48
"52",7
"53",27
"54",16
"55",25
"56",5
"57",30
"58",40
"59",29
"60",11
"61",19
"62",23
"63",12
"64",41
"65",21
"66",15
"67",15
"68",37
"69",8
"70",22
"71",46
"72",21
"73",30
"74",20
"75",32
"76",27
"77",12
"78",15
"79",44
"80",44
"81",38
"82",3
"83",46
"84",9
"85",21
"86",31
"87",24
"88",35
"89",25
"90",35
"91",10
"92",40
"93",21
"94",45
"95",3
"96",38
"97",25
"98",2
"99",25
"100",17
