"1",2
"2",19
"3",21
"4",22
"5",23
"6",16
"7",4
"8",18
"9",15
"10",8
"11",1
"12",3
"13",14
"14",1
"15",7
"16",10
"17",17
"18",1
"19",15
"20",16
"21",3
"22",1
"23",18
"24",6
"25",8
"26",19
"27",17
"28",12
"29",16
"30",12
"31",11
"32",12
"33",9
"34",3
"35",1
"36",22
"37",21
"38",17
"39",5
"40",19
"41",3
"42",14
"43",5
"44",3
"45",1
"46",2
"47",18
"48",5
"49",16
"50",11
"51",18
"52",19
"53",21
"54",19
"55",19
"56",19
"57",6
"58",10
"59",20
"60",6
"61",10
"62",9
"63",7
"64",10
"65",20
"66",4
"67",1
"68",18
"69",11
"70",3
"71",9
"72",9
"73",10
"74",16
"75",17
"76",9
"77",8
"78",9
"79",20
"80",17
"81",3
"82",7
"83",6
"84",16
"85",6
"86",13
"87",21
"88",11
"89",12
"90",6
"91",16
"92",1
"93",12
"94",19
"95",11
"96",11
"97",16
"98",1
"99",20
"100",4
"101",17
"102",13
"103",21
"104",22
"105",1
"106",19
"107",16
"108",5
"109",3
"110",22
"111",17
"112",3
"113",20
"114",5
"115",13
"116",18
"117",13
"118",2
"119",5
"120",2
"121",10
"122",17
"123",2
"124",5
"125",21
"126",14
"127",7
"128",3
"129",18
"130",11
"131",2
"132",5
"133",19
