"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",33,33,32,35,6,11,5,21,9,24,5,5,17,18,7,20,24,13,15,19,28,11,15,15,29,34,22,28,33,30,19,28,16,7,14,11,33,16,10,6,27,20,6,9,8,13,31,30,31,27,8,29,17,11,20,15,19,18,16,12
"2",15,19,21,21,9,33,12,30,5,16,9,18,25,6,34,35,21,8,28,20,33,24,21,31,32,8,10,28,32,34,24,35,13,6,27,24,14,7,32,5,10,6,31,30,27,9,25,33,10,20,16,28,11,25,9,8,33,14,31,16
"3",30,8,23,35,23,22,14,35,21,25,5,31,12,18,31,17,11,10,27,16,26,7,30,6,35,23,26,16,7,25,21,7,7,6,28,7,21,23,21,8,17,8,19,11,30,23,20,7,34,22,26,20,10,30,34,33,28,16,8,26
"4",35,14,30,27,25,18,12,9,28,19,30,6,13,19,10,33,9,19,13,22,6,14,22,31,14,21,33,18,32,30,34,18,7,34,23,6,22,28,19,8,5,17,28,29,21,8,23,12,31,15,30,34,33,27,25,19,16,5,24,17
"5",17,17,12,34,10,34,35,29,13,33,15,21,31,16,24,6,32,16,18,15,22,20,17,19,13,35,12,19,9,16,30,20,34,23,5,35,18,31,6,31,21,8,10,13,23,22,20,23,31,31,7,15,17,33,30,15,20,18,31,8
"6",22,24,30,15,29,20,25,21,15,15,21,19,24,26,12,7,6,35,28,7,11,11,11,17,12,34,16,18,10,23,26,23,11,25,7,22,34,9,32,15,19,9,17,33,19,9,35,30,34,35,26,18,28,16,28,27,30,19,22,33
"7",28,26,26,16,29,23,22,31,15,32,23,10,17,26,24,34,18,30,11,11,35,33,14,27,33,27,22,11,11,17,28,7,18,29,33,33,9,12,24,21,15,22,21,33,11,29,13,34,26,34,28,32,16,28,27,23,30,28,22,5
"8",17,7,26,18,27,17,6,17,28,11,14,32,14,18,21,32,14,33,20,25,16,9,8,25,18,19,31,19,32,13,25,32,8,12,21,5,9,18,9,12,19,12,10,11,21,9,32,9,11,19,10,29,13,20,29,28,9,10,28,18
"9",11,29,29,19,8,33,35,27,8,20,17,19,31,5,24,15,19,29,9,18,15,18,16,10,13,35,30,7,15,13,22,30,29,28,9,29,9,26,22,9,30,19,15,20,31,31,22,34,28,25,18,35,13,31,11,6,5,9,18,31
"10",19,12,11,9,7,20,31,18,11,18,8,21,34,5,25,32,9,23,25,13,22,18,27,8,22,31,22,19,12,17,26,25,25,8,24,23,19,17,15,16,30,35,15,32,32,24,10,34,28,17,26,13,7,28,6,19,10,21,9,35
"11",11,28,35,16,20,33,34,10,14,20,13,27,27,18,7,12,12,17,14,5,17,11,17,16,28,17,15,26,28,35,25,22,7,7,16,31,18,16,16,31,5,13,8,5,14,19,18,25,30,29,6,21,26,8,17,17,6,22,5,7
"12",17,7,11,5,20,26,14,14,31,32,23,17,25,31,8,9,15,11,31,14,9,12,17,26,26,13,16,23,29,29,35,19,16,19,17,5,20,24,12,32,11,9,10,12,26,7,29,12,8,30,18,15,10,28,27,25,16,6,21,22
"13",12,16,34,8,17,20,22,16,11,19,22,21,27,23,29,33,34,27,6,34,20,11,34,9,30,22,14,9,32,12,24,7,29,16,15,19,12,8,18,26,35,34,24,14,16,30,19,23,9,30,24,20,33,13,12,10,22,32,26,27
"14",28,13,31,27,24,24,13,18,24,29,6,18,15,10,23,10,22,24,30,12,14,23,12,11,21,23,17,27,23,30,24,11,19,34,35,8,23,13,9,8,32,28,13,16,32,20,26,14,19,10,31,28,12,6,9,21,35,35,9,5
"15",34,11,20,17,8,6,20,21,28,10,5,28,20,29,28,19,5,10,15,27,28,6,13,30,16,5,24,22,30,21,27,5,23,35,24,20,23,20,30,34,15,22,18,25,23,29,22,5,28,26,5,30,32,8,21,29,16,10,26,32
"16",12,16,15,9,26,19,27,14,13,23,16,13,21,16,27,9,35,11,16,12,16,16,6,28,25,12,5,26,34,20,20,11,9,21,6,12,14,11,34,17,22,20,23,30,8,13,32,25,18,6,35,33,13,27,24,30,21,16,7,12
"17",21,25,35,34,13,27,8,26,20,7,20,13,27,23,35,32,33,21,30,17,19,5,23,24,35,13,23,28,20,12,8,8,20,17,11,11,5,21,13,11,9,23,24,29,7,16,17,28,7,25,35,31,19,6,10,26,10,8,30,5
"18",30,27,34,10,7,16,14,28,8,5,28,33,28,8,18,22,11,26,14,35,27,7,29,6,31,30,9,28,15,24,26,10,17,25,17,19,25,20,27,6,7,21,15,14,17,5,25,25,27,33,5,9,14,12,34,33,28,11,6,12
"19",35,31,10,16,30,25,9,23,33,18,14,23,12,32,15,32,27,11,13,30,28,20,6,25,11,28,8,9,22,20,19,15,23,5,8,19,21,13,7,21,13,25,14,22,27,23,28,5,33,15,6,17,18,33,30,6,20,6,26,33
"20",20,16,18,21,16,15,18,34,24,13,33,30,32,33,21,23,7,18,13,25,23,12,23,12,20,6,33,11,9,30,9,30,14,7,30,31,9,24,5,16,18,14,35,5,16,28,34,14,32,31,20,25,26,26,7,6,16,12,31,31
"21",30,31,35,7,8,29,12,9,18,10,23,32,18,7,26,28,27,29,35,25,28,12,30,5,26,35,11,13,22,26,10,5,10,7,23,31,24,12,31,15,30,34,31,13,12,25,11,21,30,34,14,35,31,28,35,9,21,17,11,35
"22",19,14,24,14,28,22,9,14,6,10,11,23,11,13,35,15,24,16,21,32,24,32,20,17,17,17,8,8,13,21,8,30,17,22,17,24,10,12,7,23,35,11,21,13,18,13,29,26,13,21,18,13,26,13,27,28,18,34,25,15
"23",22,7,22,24,10,29,30,11,7,27,8,9,34,8,30,21,7,15,28,13,20,19,33,9,25,9,33,11,5,18,15,18,11,35,28,12,27,33,16,26,20,8,11,7,21,15,6,21,27,12,29,12,13,13,28,31,18,8,15,22
"24",33,22,10,32,8,12,23,6,22,18,30,6,17,7,27,16,29,16,10,11,31,5,35,35,16,31,10,11,33,22,12,21,22,17,12,14,23,14,22,21,26,33,31,17,7,30,5,6,6,12,19,22,19,10,23,22,31,6,35,29
"25",7,23,11,16,27,34,12,5,16,14,11,5,19,32,19,34,14,12,24,31,8,22,6,10,24,27,10,20,15,20,34,19,12,17,31,15,24,19,31,7,17,28,31,27,30,5,8,33,19,18,28,22,23,34,31,32,31,11,34,8
"26",12,15,31,32,25,22,5,18,13,14,16,13,13,24,8,32,27,10,6,19,5,24,30,33,33,15,22,11,17,19,9,14,30,24,29,9,29,22,31,14,25,8,6,9,29,8,24,10,12,19,8,29,25,34,30,34,9,22,8,29
"27",17,16,27,14,19,14,14,9,19,14,24,19,7,12,33,12,8,23,13,9,24,15,9,33,8,31,19,14,35,32,28,25,34,19,29,19,5,12,20,21,34,12,10,32,34,33,10,30,17,7,31,21,10,34,24,32,25,8,8,25
"28",21,12,6,26,6,31,15,27,32,8,7,33,13,13,16,9,26,24,14,27,29,22,24,17,10,29,8,21,33,16,17,24,17,21,8,32,33,14,11,29,17,14,18,26,13,30,28,30,33,18,31,24,19,8,22,5,32,22,15,6
"29",31,10,31,33,27,12,29,21,24,11,29,14,13,8,19,8,24,9,9,13,5,27,23,23,13,19,25,22,35,10,9,13,21,27,14,27,7,22,16,15,17,22,5,11,34,31,16,14,22,16,20,18,17,21,20,35,17,32,15,20
"30",29,25,33,30,24,16,5,19,29,12,15,10,12,30,24,27,28,22,31,25,22,7,6,16,24,20,5,26,17,11,31,23,18,21,33,13,33,28,34,30,25,17,26,11,22,8,33,13,30,25,12,28,20,25,10,15,27,34,16,26
"31",25,7,9,22,28,7,28,31,13,22,10,6,31,34,25,26,35,28,20,5,23,35,28,27,35,21,8,6,21,17,29,8,11,18,23,30,28,27,8,29,15,9,24,15,20,26,12,17,32,27,24,32,13,15,34,34,28,25,24,29
"32",28,20,11,33,9,14,25,16,30,29,14,21,17,31,19,34,12,35,23,5,15,13,17,15,31,35,14,24,16,27,26,31,33,19,32,29,34,8,25,15,29,23,26,13,31,23,32,27,26,6,32,15,20,33,27,9,12,5,32,28
"33",23,10,18,32,13,19,24,7,25,13,27,26,11,23,17,10,5,9,25,13,11,15,33,9,25,29,6,7,35,10,30,14,14,16,32,34,14,23,20,10,35,9,26,24,5,20,24,22,27,26,6,15,21,12,9,22,26,8,7,21
"34",12,14,13,8,17,12,22,6,29,7,33,14,29,33,19,25,7,18,5,12,15,21,28,11,10,25,30,28,13,27,8,20,22,25,9,5,26,23,17,33,17,26,26,34,20,12,31,7,18,31,17,25,11,17,23,20,15,14,12,21
"35",31,21,18,12,6,18,18,24,21,16,31,11,12,6,9,13,27,27,18,27,28,15,7,29,29,28,28,30,20,14,12,12,7,21,33,20,26,5,9,11,17,5,17,13,14,29,22,25,22,33,35,25,14,7,34,34,12,32,9,16
"36",5,28,19,16,35,15,24,29,6,34,5,35,11,28,25,20,14,31,32,22,35,28,29,29,13,15,34,32,28,27,31,22,28,34,9,29,34,25,9,27,23,17,12,29,34,26,34,24,10,5,12,18,5,26,16,21,23,20,31,8
"37",6,34,35,27,6,16,35,30,27,14,27,24,12,19,8,25,10,10,27,34,25,8,16,26,31,13,10,5,33,33,32,24,6,33,32,11,23,21,28,30,26,11,10,6,28,23,15,10,7,24,6,10,8,20,26,8,7,13,9,18
"38",32,13,33,8,20,21,24,20,11,12,14,22,23,24,29,31,15,5,28,16,25,33,32,25,14,34,35,14,33,7,14,11,25,28,12,33,15,9,6,11,16,19,27,23,20,11,10,15,23,9,5,32,22,12,29,10,34,34,26,10
