"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",11,32,10,5,12,35,28,24,27,16,14,22,10,5,31,29,23,19,18,26,8,19,14,10,6,9,6,31,24,32,10,26,29,7,12,9,31,27,29,32,8,25,25,19,33,26,34,5,28,19,18,16,24,13,12,29,11,19,19,20
"2",31,29,25,30,33,28,35,22,26,34,18,30,7,25,25,13,18,24,22,19,7,32,26,10,26,32,15,21,23,29,33,14,14,32,15,18,5,15,32,22,5,8,24,7,11,7,7,21,13,27,30,25,13,25,23,11,23,15,17,28
"3",22,11,27,18,7,19,15,29,25,9,23,19,20,11,5,19,15,30,27,27,29,12,22,23,16,18,8,6,13,23,27,18,12,31,33,27,7,28,20,15,7,11,28,18,32,32,17,16,27,16,19,9,30,7,26,33,12,24,22,26
"4",5,23,17,29,22,5,21,13,21,25,28,31,7,13,10,13,29,20,5,30,30,19,29,14,5,33,11,29,16,18,14,25,34,35,33,21,25,22,29,6,32,9,17,15,13,18,13,8,15,29,29,20,28,6,25,27,27,12,13,13
"5",6,35,35,26,33,22,6,12,16,35,21,27,19,15,22,18,33,31,31,17,13,22,11,34,29,20,13,33,9,32,16,33,34,13,28,35,9,23,35,6,19,23,9,18,22,11,15,8,25,25,17,26,34,25,15,27,18,31,24,24
"6",10,9,16,21,24,8,13,11,9,21,29,22,34,11,18,20,27,35,13,29,27,11,19,18,16,28,7,18,28,10,24,14,29,11,10,10,33,9,31,15,34,31,29,15,32,28,7,30,26,6,17,6,30,20,21,27,30,30,15,35
"7",24,25,29,35,21,16,30,9,29,15,8,11,34,35,14,15,22,7,32,33,25,30,21,28,11,33,12,31,15,10,7,8,17,16,10,24,5,24,22,25,17,20,18,29,35,9,28,11,14,7,23,35,11,8,10,34,22,25,19,9
"8",19,18,31,14,24,14,16,34,28,32,6,7,18,27,26,20,33,26,23,21,26,27,31,27,35,17,22,9,27,10,12,22,35,10,23,35,16,33,35,33,11,15,5,5,5,26,31,10,25,22,19,7,25,24,29,22,15,10,14,10
"9",20,5,12,27,13,10,27,35,9,35,23,7,15,8,14,10,9,8,29,31,23,35,9,13,10,19,11,7,15,9,17,13,27,13,25,19,18,32,8,34,22,25,27,5,14,9,9,28,18,10,32,10,18,26,12,35,14,11,14,29
"10",11,8,16,8,12,29,26,23,13,30,28,29,6,19,12,18,35,28,8,9,7,18,34,12,19,18,31,7,16,30,10,17,33,32,35,21,14,28,30,26,35,16,35,20,14,11,32,23,24,24,13,27,16,12,31,13,16,7,11,13
"11",27,11,27,31,18,16,18,26,10,14,14,32,27,28,15,17,13,21,30,27,29,26,12,25,22,21,28,8,27,32,20,11,5,20,15,8,30,24,10,28,14,29,10,21,24,22,34,35,15,11,20,10,5,27,29,35,32,34,32,28
"12",17,15,29,9,11,8,34,30,9,33,34,13,11,33,20,18,24,14,6,30,25,30,20,15,17,24,18,12,20,19,18,23,16,16,32,20,29,19,14,7,12,25,13,13,18,31,17,31,30,31,5,19,13,27,11,14,8,35,6,17
"13",22,23,18,22,24,21,15,16,5,33,26,14,24,16,21,25,29,13,8,27,33,35,18,27,25,10,11,35,12,11,30,24,23,18,9,23,25,17,29,21,16,5,11,5,26,7,29,25,15,28,5,16,9,27,8,18,24,22,10,34
"14",26,25,14,5,16,8,11,29,31,12,27,7,20,31,32,8,20,15,11,7,26,5,15,25,18,30,30,21,16,32,30,23,35,13,26,29,6,33,33,28,27,6,17,17,30,33,15,17,8,25,18,26,29,21,23,31,26,29,30,31
"15",11,6,24,6,24,24,24,35,23,13,33,32,12,8,7,13,31,18,9,19,19,32,7,21,8,27,10,11,35,25,18,7,19,17,34,13,31,17,25,24,17,30,30,28,22,11,33,23,17,8,22,12,6,10,18,10,25,6,9,20
"16",6,29,12,10,10,32,13,5,31,25,29,10,33,11,14,35,6,18,22,7,17,13,25,29,12,6,20,18,31,8,29,20,30,26,21,34,13,25,25,23,18,7,18,12,22,33,16,34,23,30,24,28,7,7,5,33,21,8,35,10
"17",29,11,21,23,19,23,20,7,13,15,33,10,20,31,30,28,14,29,10,18,17,33,34,16,21,21,22,27,29,20,10,14,15,24,17,25,11,24,31,12,13,12,16,6,20,34,33,5,8,16,15,18,6,18,6,16,6,7,14,14
"18",20,35,28,9,5,27,9,34,32,17,13,19,23,34,12,28,5,19,11,10,5,25,16,25,27,7,17,26,7,14,7,22,12,26,21,17,7,18,24,25,23,13,30,34,22,23,14,26,18,35,30,11,5,28,34,29,5,30,13,15
"19",14,35,14,21,21,16,10,18,22,24,19,9,6,23,35,5,22,12,16,33,33,29,25,18,29,25,29,35,15,18,14,10,29,24,29,28,20,26,19,17,35,32,11,14,23,25,33,26,17,21,16,7,12,32,6,25,27,15,16,27
"20",8,9,13,14,32,9,22,19,19,27,15,25,33,35,26,17,19,24,27,34,26,28,10,24,34,6,5,5,25,10,34,22,28,14,12,16,10,19,13,29,33,31,19,14,20,18,35,19,20,23,7,5,23,33,32,23,11,17,15,7
"21",21,33,26,18,26,15,22,6,16,7,12,31,6,25,26,6,28,9,23,30,19,29,22,6,6,28,11,35,19,24,25,15,27,6,32,14,21,35,10,19,20,21,7,14,33,28,11,34,16,7,23,29,21,32,12,28,12,28,29,15
"22",15,32,11,20,25,26,33,26,17,17,26,23,35,17,35,7,25,17,17,10,5,35,7,30,28,10,27,31,16,8,16,27,8,25,22,10,24,19,34,27,30,13,6,21,21,5,34,35,33,28,29,11,29,23,5,10,7,9,35,29
"23",25,30,22,29,20,34,18,24,11,34,22,12,7,8,12,25,32,9,16,12,23,27,17,18,9,33,10,31,22,29,29,21,29,8,6,34,19,17,31,9,32,25,22,35,30,19,5,11,28,35,24,18,15,20,24,26,24,5,18,8
"24",28,24,26,15,11,29,22,28,31,10,21,31,21,25,12,18,24,30,17,13,25,12,14,18,15,5,14,14,5,9,32,23,13,32,5,23,17,25,33,8,31,22,6,20,35,16,17,34,22,25,5,33,15,12,15,34,23,24,11,23
"25",25,35,35,21,12,26,21,34,5,5,13,16,21,19,18,20,21,7,22,29,15,20,9,26,10,13,26,24,10,32,13,11,29,6,12,21,5,12,28,5,13,6,18,9,9,17,24,27,19,6,20,15,29,16,13,21,7,22,35,8
"26",27,26,21,26,34,17,23,17,15,31,5,7,24,16,11,9,27,21,34,11,34,14,9,26,32,19,32,6,26,17,20,19,26,13,7,34,11,8,21,6,19,27,19,18,8,8,28,32,12,33,16,29,26,33,28,22,12,12,7,8
"27",23,14,5,26,20,7,20,28,7,33,33,11,24,20,8,30,5,34,33,17,8,16,24,33,14,28,8,19,24,9,21,15,32,6,8,5,21,29,26,9,20,26,8,23,30,5,15,18,5,18,25,19,29,15,17,13,26,22,19,17
"28",21,25,7,12,25,21,12,33,28,9,31,11,14,20,20,10,20,21,32,28,28,26,23,11,35,20,10,22,31,35,7,16,25,20,9,32,35,15,17,34,28,27,35,10,31,31,9,28,6,22,13,29,24,26,18,33,19,25,16,21
"29",22,33,23,17,25,22,15,22,7,9,33,35,13,20,23,24,33,27,17,24,33,19,29,16,17,31,31,14,17,24,27,14,20,25,15,30,29,23,31,30,20,13,32,7,35,16,5,19,21,10,14,8,5,31,11,29,28,8,11,25
"30",16,23,9,30,23,32,22,6,24,18,34,21,5,30,32,28,21,19,23,11,29,5,15,6,23,5,10,19,11,33,13,20,22,18,23,15,32,26,23,34,15,13,18,5,7,30,8,16,35,17,21,18,22,9,19,35,25,32,15,17
"31",24,34,32,5,6,30,16,16,29,25,9,12,31,13,9,35,22,22,34,14,11,8,5,18,13,24,16,9,21,30,30,24,12,15,35,27,28,12,35,35,30,26,35,10,17,33,8,26,11,34,35,17,12,31,21,18,11,13,26,30
"32",15,25,32,29,5,35,31,6,11,21,27,21,10,23,34,21,10,14,30,7,5,14,7,26,21,21,33,15,25,16,27,33,18,17,12,17,7,24,8,28,11,22,15,7,9,10,11,10,27,19,17,34,9,21,33,10,26,18,11,22
"33",33,16,30,25,16,23,30,15,28,32,21,20,24,9,22,26,13,8,25,7,30,19,28,5,9,15,22,7,35,18,31,5,13,18,10,10,23,13,9,6,9,26,22,8,7,17,22,6,32,26,20,14,26,21,29,32,27,34,31,35
"34",30,23,34,16,19,10,7,18,23,35,25,29,13,12,15,23,30,18,13,21,16,14,9,17,30,24,15,8,21,11,31,28,13,24,31,30,14,32,32,18,22,28,31,30,21,22,33,26,17,23,30,11,15,26,10,31,7,8,6,17
"35",34,12,29,13,30,19,16,34,8,35,20,30,8,32,29,20,8,26,24,27,29,21,32,18,17,19,33,32,31,12,28,11,15,9,15,11,23,21,19,16,10,10,30,5,25,21,18,28,10,29,35,21,33,11,17,27,34,24,35,23
"36",15,5,19,28,16,18,34,33,32,11,19,26,32,11,31,30,26,28,26,24,12,22,5,8,29,22,30,20,25,5,27,20,27,18,24,10,31,8,35,9,6,14,5,5,34,13,28,31,14,23,31,30,5,32,5,10,13,26,27,11
"37",15,31,12,31,34,34,26,23,26,19,6,34,8,28,31,29,25,16,6,14,7,18,25,33,22,30,25,19,18,33,9,31,31,8,15,14,25,34,20,20,19,20,25,9,8,13,26,5,17,23,21,21,6,5,14,34,14,10,17,6
"38",16,16,9,35,33,17,22,9,12,20,35,29,15,27,17,32,18,29,26,27,10,20,35,34,10,9,23,7,14,19,24,17,17,12,7,32,23,9,14,17,5,33,6,13,20,7,25,24,29,10,33,30,24,14,15,29,31,20,26,31
"39",30,29,11,16,27,13,27,10,20,26,33,6,15,29,9,14,14,33,24,18,31,13,27,23,26,5,5,14,31,10,15,10,19,14,26,30,17,35,27,24,24,31,29,32,19,33,9,5,12,26,18,30,34,9,14,23,21,21,21,10
"40",30,11,28,35,35,15,32,31,35,17,12,20,6,20,17,14,6,33,35,11,14,33,26,32,29,28,17,12,21,8,17,24,25,24,13,21,24,16,35,20,11,6,10,21,17,9,30,31,26,14,23,20,32,25,34,10,32,15,23,16
"41",24,20,13,13,33,9,15,17,29,33,35,19,35,7,29,20,24,16,14,29,6,17,12,13,19,19,5,10,30,14,20,18,34,35,35,9,14,16,13,19,27,17,32,9,10,14,34,20,7,31,31,12,28,28,28,7,15,18,5,5
"42",26,11,20,24,21,19,24,24,30,18,17,17,19,28,25,23,29,20,19,10,33,9,24,32,23,23,11,21,25,9,7,18,15,25,22,31,27,25,14,25,33,17,24,28,24,28,13,8,11,34,5,11,25,30,32,6,31,24,18,27
"43",6,24,12,34,29,28,28,31,14,19,28,6,26,22,15,19,29,26,30,31,6,25,13,28,7,25,8,26,18,33,23,15,29,25,9,8,17,11,13,9,31,6,13,23,25,24,30,31,35,12,18,13,35,26,12,24,20,25,24,12
"44",7,23,9,13,20,14,18,29,6,5,15,8,5,22,35,5,30,22,35,25,20,14,10,18,29,7,19,27,6,6,34,34,12,7,7,29,21,21,17,9,6,32,5,5,30,21,30,12,26,32,16,23,14,7,12,25,15,35,32,25
"45",27,26,11,18,33,16,5,24,12,24,18,11,23,7,9,14,27,7,30,20,15,5,15,24,21,23,13,28,14,29,11,19,11,27,12,16,9,24,6,30,10,32,29,33,16,22,34,23,10,8,14,10,25,20,6,7,20,31,33,29
"46",24,31,11,25,8,31,9,27,30,31,26,19,12,25,5,28,11,6,9,33,24,24,26,25,6,9,28,32,34,24,30,34,35,15,20,5,24,30,16,11,6,8,6,7,16,13,11,28,21,26,19,28,22,21,17,19,22,24,23,33
"47",5,22,18,13,31,9,8,34,33,9,14,34,19,20,12,13,28,5,35,21,24,19,16,33,27,6,10,30,18,12,21,13,7,11,27,16,18,32,16,19,13,12,23,21,11,28,21,20,26,17,23,34,26,17,27,17,7,19,35,31
"48",11,5,23,19,32,20,10,22,8,25,14,9,34,25,27,8,32,19,12,35,22,11,9,8,7,6,26,16,16,35,22,33,34,25,10,32,22,6,15,32,8,12,22,25,15,7,18,25,22,29,35,12,31,20,23,33,17,20,17,13
"49",32,5,8,9,16,11,30,15,11,31,17,14,11,16,30,21,22,13,23,31,14,10,34,7,18,13,33,17,7,9,35,12,30,8,18,29,20,25,29,20,24,9,14,33,26,25,20,5,28,24,26,9,32,22,13,27,18,18,30,18
"50",25,14,26,18,25,28,14,35,26,32,7,25,21,13,7,13,33,24,25,11,27,15,8,21,8,29,25,20,31,17,8,33,23,32,17,12,31,14,29,28,31,15,34,7,9,17,13,32,25,35,18,14,34,26,34,26,35,32,23,27
"51",35,5,33,29,15,10,15,17,8,18,28,18,8,6,26,34,13,33,18,23,35,27,17,34,13,15,12,13,27,31,16,30,13,12,9,8,17,20,5,16,9,5,12,20,29,12,34,27,18,15,23,13,23,11,28,15,28,13,9,22
"52",12,14,29,31,25,30,30,17,28,25,29,14,11,16,5,21,12,15,34,16,21,27,24,8,27,28,33,16,13,12,31,20,28,22,35,10,25,21,34,30,12,24,30,14,28,21,19,5,11,30,8,22,30,25,9,19,18,9,20,24
"53",22,16,35,34,14,8,22,32,27,14,6,22,24,12,33,34,16,29,27,34,5,29,28,26,15,22,14,33,30,27,32,14,29,30,33,26,12,34,18,17,23,32,25,26,30,19,35,25,5,9,14,31,25,22,32,24,22,6,17,35
"54",29,30,32,25,33,28,28,8,11,8,29,7,26,28,15,35,10,10,18,7,6,24,29,35,33,29,15,27,8,7,22,29,24,8,6,22,18,19,11,24,14,24,28,15,23,27,31,31,16,11,11,19,26,11,31,35,15,10,6,8
"55",14,15,7,13,12,20,20,29,29,17,26,20,31,31,9,6,27,35,29,20,35,27,32,27,28,16,17,33,21,17,12,31,9,20,26,29,32,31,8,12,12,22,17,34,9,11,24,13,20,18,23,34,15,5,20,15,16,14,18,25
"56",8,14,14,26,13,25,31,34,29,6,34,34,29,28,23,8,25,22,30,17,22,33,28,8,16,27,31,29,14,6,20,25,18,10,14,24,9,17,12,19,22,8,32,11,32,9,12,26,14,31,20,31,29,6,11,32,30,8,29,23
"57",26,16,6,17,14,33,5,25,34,14,32,34,33,29,24,7,14,32,15,20,14,19,9,17,13,30,7,33,10,9,16,6,35,16,5,11,15,35,30,9,11,15,12,18,7,12,23,26,19,14,26,8,28,31,7,20,8,31,7,32
"58",33,8,26,26,18,20,29,33,33,18,25,28,30,35,14,21,34,14,27,5,10,22,35,19,20,15,31,12,14,29,20,30,16,34,22,22,29,20,32,21,6,22,14,28,10,6,23,12,22,27,18,21,23,10,28,20,5,5,24,22
"59",28,15,18,15,14,24,19,29,15,25,32,13,10,16,11,5,12,34,19,11,19,8,25,35,32,18,20,33,17,7,30,21,9,31,15,26,12,30,32,22,16,7,29,32,16,24,28,26,11,6,25,14,30,8,13,34,14,21,11,33
"60",27,7,7,19,9,34,34,19,32,20,17,13,20,25,30,27,35,26,6,15,17,17,28,7,30,9,28,6,19,34,24,32,30,22,28,21,22,27,10,14,16,26,25,25,10,27,30,14,6,23,33,33,20,9,24,6,26,21,19,10
