"1",20
"2",29
"3",57
"4",44
"5",37
"6",30
"7",29
"8",25
"9",33
"10",60
"11",15
"12",12
"13",7
"14",26
"15",12
"16",53
"17",45
"18",50
"19",29
"20",63
"21",57
"22",34
"23",35
"24",38
"25",9
"26",14
"27",35
"28",6
"29",64
"30",25
"31",34
"32",2
"33",36
"34",5
"35",47
"36",9
"37",53
"38",32
"39",52
"40",8
"41",39
"42",36
"43",64
"44",6
"45",49
"46",56
"47",62
"48",20
"49",33
"50",34
"51",36
"52",46
"53",1
"54",40
"55",38
"56",53
"57",32
"58",30
"59",53
"60",1
