"1",2525
"2",308
"3",916
"4",827
"5",1548
"6",1221
"7",785
"8",210
"9",1002
"10",494
"11",266
"12",636
"13",387
"14",1617
"15",1964
"16",526
"17",168
"18",1337
"19",2110
"20",377
"21",925
"22",879
"23",1533
"24",246
"25",1328
"26",526
"27",597
"28",930
"29",1484
"30",826
"31",505
"32",2143
"33",2550
"34",883
"35",670
"36",199
"37",1838
"38",145
"39",1222
"40",522
"41",768
"42",1614
"43",694
"44",858
"45",1009
"46",26
"47",999
"48",1790
"49",1479
"50",1588
