"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",9784,19945,18454,7693,15337,22576,7685,9004,20710,8973,14956,7214,20657,7190,25186,21385,25159,19559,18802,10634,16496,7735,22151,13878,21363,21377,22953,21823,8372,14157,15719,19498,7062,17820,21342,18737,12519,19643,22473,16240,10206,8546,22254,23187,22483,15090,14483,8561,12998,24928,8151,9226,18576,7388,21882,15907,15680,24946,13953,19411,14695,15175,23055,22446,24609,11444,7857,11451,9918,10851,12110,21558,20123,22300,6575,16095,16321,9170,19444,17604,14396,7081,22310,24651,20140,12248,12917,8921,16085,22869,8253,8216,19355,13319,25143,24912,12200,8202,22883,21230
"2",21082,9416,20694,16206,22673,17939,24297,7705,24098,23022,7710,24296,22559,21253,24275,16989,15472,17879,20437,10502,15017,19926,21258,14087,15778,19019,20028,18435,11238,14091,9507,24042,15534,11001,15254,11034,15078,11979,16755,6700,18518,17777,6712,15068,22682,12372,20354,12380,16691,23909,18275,24928,7041,22778,14052,17516,9971,12582,14703,21628,11704,21675,15593,9234,23483,16406,10081,24623,13907,16447,23706,21144,23916,24147,17339,14763,19785,11400,17221,10438,20602,13666,9153,23755,15691,19317,9667,25341,16311,15695,25340,9121,13085,9127,24239,6860,15873,6660,16114,12565
"3",21764,23349,13559,15419,7654,6793,20704,25577,21295,18783,19697,21506,17496,15827,19913,9260,6705,9283,20781,22737,22518,16952,10602,17402,9040,8731,15062,18751,17855,14126,14144,6760,7658,25234,9770,6711,24360,7275,12763,9225,20762,19231,22925,9070,17738,18704,13854,8108,10114,6590,7427,20059,21877,18551,21851,8838,23428,18060,10896,11110,10832,10147,9929,25376,18972,23194,19884,13708,8064,22805,9692,6945,21939,20605,16856,7147,24637,8189,17402,25311,17119,11796,18532,11171,12193,6901,22856,16899,13985,6985,7315,17365,11382,22372,21614,22362,15132,20858,20255,24137
"4",19727,21771,25213,10232,17913,21284,13528,13849,23320,25564,24065,15840,15407,23859,9827,15467,12836,25548,17431,15813,15813,12451,20037,10636,7259,8752,14128,13753,10631,16488,24391,13786,13780,7240,19655,8725,24007,7452,18749,13727,25486,14152,25472,9770,16458,8036,14259,8014,17877,19628,11090,18586,17877,6969,11620,9620,23131,8091,16443,23132,14772,7897,14461,21143,18292,8083,6578,11442,14430,15929,11433,18322,24140,9960,14638,18314,8646,22432,18646,12675,21561,7372,6699,8897,16831,11177,22856,14784,8601,18399,19824,20172,23097,12653,17989,10004,12203,11373,23874,12830
"5",10692,18455,24834,13847,25579,23332,23329,15334,15418,25568,19957,11514,14567,22203,19690,22499,22220,14992,9389,13565,12824,6942,16999,24036,19299,14550,16282,16175,10636,23615,15708,22948,21381,14584,22465,21845,17727,16622,10988,16703,22455,22234,13802,10645,14189,8544,10118,18589,13819,16767,13060,18937,13741,11466,17514,18965,25388,12150,9175,18080,9181,10826,18569,11768,9120,14767,12957,21902,11078,23177,11660,16862,14818,21670,11174,17973,24643,6686,12217,11182,7777,20826,10060,9900,11794,6896,23387,12865,13662,20584,21957,16371,9882,18376,14898,25363,6657,9108,25374,10693
"6",12046,15787,7915,22222,24453,15334,11284,24085,15721,17723,13598,24068,24427,9363,24796,24796,9798,14566,10950,14572,14327,15819,18807,13201,20795,9059,10517,20421,22497,9724,11582,12346,8373,14579,13474,13775,12351,21299,20332,12006,10411,24559,11854,9980,22237,10565,22410,17126,20380,17294,15965,18078,20556,12994,20305,19411,22005,11693,24241,18615,9558,11448,20542,8062,6557,8278,20939,16792,9203,7862,8085,12930,15940,14633,18650,14633,17599,13350,25107,12898,14045,10120,13663,11793,20129,8251,21597,7106,11735,14740,17261,9880,24899,23090,22897,12885,19370,7307,6638,19079
"7",8432,12315,24844,19569,9329,19937,10230,17037,17935,13830,11289,22701,23835,18460,7724,7951,12846,23300,16154,14573,6444,24808,17148,8376,10523,10738,25179,20046,21826,17681,12448,10988,18751,11973,15046,20027,9254,9535,19251,15064,6547,20758,21328,10608,18708,16465,17735,11231,22937,6530,17735,21796,8326,10353,10555,24717,7878,7522,18586,21424,20077,11123,25004,12997,24505,22604,18592,13023,14674,24609,7036,14675,9601,16408,12933,21671,16041,9566,18876,17230,19769,25331,24882,10789,25128,17263,20207,23765,24875,14939,20636,23856,7816,19116,11824,18000,16351,9115,16338,20882
"8",25222,21085,11303,24082,19364,17475,21772,10902,9794,23007,16538,17945,8695,19987,23521,17659,19901,14118,23536,16634,14554,13864,15438,15848,20458,16739,16550,17789,10994,23239,14204,15445,23385,25512,25457,6714,16933,22520,20961,25471,7510,16697,25479,21433,9071,22903,16909,17395,21343,22244,9301,19460,7046,6595,14872,14486,16252,23665,9928,9617,11695,11915,10882,10306,12611,24207,11066,20299,16416,22760,21173,7034,17197,12551,17960,17974,20158,14924,15898,7143,22088,14941,22095,20591,22327,12231,19807,16371,20264,12630,10395,12176,20198,12854,18009,25356,9134,19113,21610,20929
"9",10461,15351,7160,17478,7684,13153,10450,19569,19734,11288,11513,19739,21075,24470,16616,18105,14526,15841,16562,15399,22545,24060,14545,16637,10559,10742,12481,17411,18119,22982,9016,22493,14208,14215,18329,14623,22484,24011,14243,15068,15499,18187,9521,21328,20730,7506,20410,17342,23230,10352,23152,11490,10868,25398,8336,21681,20908,23127,13029,10896,24113,6624,9234,20106,21695,24985,19880,14457,24927,10860,10096,18187,10087,16393,13338,18187,21637,19779,15667,7141,21572,18655,16143,6901,9884,25323,9649,11362,11358,20189,9632,13331,23780,16125,7087,15147,21983,6854,19350,8314
"10",25599,22598,15802,11502,22645,21069,25204,21324,14569,10721,24794,11571,16613,24052,22527,13896,22504,23280,22987,24777,24033,24256,25161,9279,9708,19186,23913,19283,11954,12520,14611,9726,6480,14222,24381,11979,12528,17832,12399,13267,15754,9099,22020,21631,11937,19854,11499,20062,16033,24585,10827,20804,13729,17296,20081,23657,12592,25392,10092,25248,24630,24929,13052,18945,7407,10103,7851,16438,15185,21679,8944,8086,20599,23166,23167,18871,17574,22323,14388,14915,23807,9674,23762,8923,9888,18399,23739,18398,23084,13306,16149,21964,16364,20166,11379,22897,14480,11382,15818,13899
