"1",414
"2",327
"3",953
"4",1470
"5",823
"6",1881
"7",974
"8",1361
"9",880
"10",203
"11",925
"12",779
"13",697
"14",371
"15",953
"16",1139
"17",2225
"18",25
"19",1167
"20",338
"21",911
"22",615
"23",625
"24",434
"25",433
"26",1055
"27",965
"28",940
"29",577
"30",836
"31",773
"32",885
"33",1081
"34",981
"35",1459
"36",413
"37",884
"38",547
"39",836
"40",889
"41",601
"42",822
"43",1000
"44",1795
"45",1611
"46",1000
"47",3529
"48",1752
"49",1085
"50",2761
