"1",5
"2",20
"3",18
"4",27
"5",36
"6",27
"7",33
"8",25
"9",3
"10",34
"11",31
"12",12
"13",23
"14",35
"15",13
"16",17
"17",17
"18",17
"19",20
"20",20
"21",35
"22",34
"23",1
"24",40
"25",2
"26",2
"27",31
"28",32
"29",18
"30",22
"31",35
"32",11
"33",4
"34",40
"35",26
"36",5
"37",40
"38",3
"39",9
"40",20
"41",23
"42",23
"43",24
"44",13
"45",35
"46",5
"47",30
"48",2
"49",23
"50",6
"51",29
"52",3
"53",17
"54",23
"55",2
"56",18
"57",26
"58",15
"59",31
"60",19
"61",28
"62",24
"63",24
"64",2
"65",34
"66",20
"67",22
"68",8
"69",27
"70",1
"71",21
"72",17
"73",19
"74",7
"75",15
"76",5
"77",16
