"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",18,14,16,10,26,31,30,24,12,35,13,8,23,29,23,16,8,19,14,15,25,14,21,6,17,26,12,33,24,7,11,10,10,29,31,5,26,25,14,10,8,16,11,28,13,26,10,14,17,26,19,21,29,27,26,31,32,15,21,20
"2",12,16,16,30,32,9,12,10,26,20,28,22,26,7,28,16,22,31,13,13,27,27,21,29,31,28,31,19,20,28,25,23,20,17,20,18,22,34,8,20,17,31,18,33,18,31,14,9,7,7,16,15,15,32,15,5,23,29,33,22
"3",23,20,27,6,6,12,9,24,13,24,22,20,13,6,12,19,22,6,22,5,25,20,21,23,19,9,18,10,29,21,10,20,22,22,14,33,29,22,31,12,32,28,26,33,11,24,15,8,23,15,16,29,33,18,34,27,24,32,9,18
"4",27,15,23,29,9,8,6,25,24,26,17,13,15,21,12,7,20,32,18,25,19,26,21,11,13,17,31,7,26,18,7,22,7,14,29,17,11,31,33,35,23,35,18,21,27,7,12,24,31,23,35,27,12,19,5,24,8,30,21,34
"5",24,12,19,35,32,23,34,24,31,22,34,10,24,7,28,16,25,19,24,14,32,13,17,20,26,22,33,34,17,5,9,15,30,7,26,32,12,13,19,16,23,28,6,16,14,13,24,23,32,19,29,35,34,17,20,8,10,22,24,22
"6",13,19,22,29,24,18,33,26,23,30,9,23,28,8,28,34,17,31,11,28,25,28,35,18,10,19,22,27,17,17,11,21,11,18,28,8,18,30,23,7,13,11,15,19,28,7,34,21,32,29,10,30,11,18,14,35,11,22,8,27
"7",6,11,35,20,27,15,12,14,23,18,34,14,25,21,17,24,15,24,19,33,7,11,12,17,30,12,15,8,16,25,17,35,23,31,10,13,15,26,9,27,26,8,27,9,24,10,24,15,29,13,29,29,33,33,29,35,35,31,32,7
"8",27,16,23,5,29,33,16,27,16,30,24,26,14,5,34,9,28,30,5,26,24,29,9,21,22,11,15,22,34,17,24,7,31,24,6,19,34,23,11,32,16,5,15,16,19,10,34,26,28,32,12,32,19,8,9,14,33,6,13,19
"9",5,13,8,34,11,8,27,8,24,17,27,19,11,31,34,24,33,30,34,34,34,9,23,28,10,30,14,7,34,14,32,18,12,15,8,34,5,30,26,7,24,35,22,27,29,29,16,30,16,10,35,25,21,24,23,12,32,17,22,26
"10",8,16,12,18,28,21,6,31,14,31,21,25,15,26,13,34,17,9,32,22,21,31,33,8,21,13,14,24,27,13,16,8,6,10,10,12,6,10,16,9,24,5,18,29,21,15,19,30,31,31,18,18,35,19,30,22,20,30,18,13
