"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",7,6,15,15,25,28,6,29,6,29,11,10,35,28,7,23,10,25,6,18,26,8,9,12,7,6,21,23,6,8,27,20,5,25,14,21,16,22,19,16,20,6,16,12,30,9,18,29,33,14,8,32,27,11,34,26,25,25,34,13
"2",15,13,17,8,35,20,15,15,34,26,35,17,12,31,34,11,16,9,11,23,17,25,25,13,32,23,32,18,30,8,33,19,21,19,6,20,29,15,15,26,21,21,26,24,14,17,35,25,9,20,35,11,5,23,21,29,11,19,33,20
"3",21,8,30,12,35,7,5,5,16,17,24,32,12,34,7,11,14,11,17,24,24,34,29,20,6,28,25,11,10,26,17,8,30,34,31,23,22,34,6,5,34,14,13,15,15,32,8,15,13,26,30,31,23,13,33,26,33,7,30,22
"4",30,12,24,12,25,12,14,25,14,26,16,33,35,30,28,22,9,19,32,34,14,8,14,28,32,35,17,30,15,24,16,29,32,21,19,17,5,11,31,23,14,6,21,7,16,21,7,16,32,23,19,8,20,6,32,9,25,14,9,12
"5",34,32,16,34,19,23,10,24,13,25,20,35,6,30,34,32,28,31,22,12,13,33,34,7,7,8,26,24,9,27,35,24,24,32,8,27,22,22,7,10,8,8,25,22,30,6,14,32,24,14,22,5,22,18,29,6,32,13,5,23
"6",29,16,9,11,19,20,24,6,19,31,31,22,24,25,33,22,12,24,34,9,16,32,15,12,9,28,13,19,16,10,32,15,28,34,24,24,18,9,28,14,34,26,33,17,12,22,5,13,12,19,32,25,18,7,11,13,20,23,33,35
"7",31,25,33,18,21,6,27,24,14,12,13,15,32,19,23,18,6,29,34,24,23,17,14,23,7,11,12,8,22,23,10,34,30,14,24,20,14,8,6,5,30,12,20,16,14,9,26,19,19,24,31,7,14,6,33,24,7,12,18,10
"8",30,35,12,34,22,10,13,14,32,31,7,20,10,11,15,25,29,31,21,11,14,19,12,19,34,33,5,27,29,9,27,9,33,16,23,23,35,11,15,11,33,27,11,9,15,17,26,6,10,35,14,31,18,35,30,15,8,33,25,21
"9",7,24,35,15,12,13,5,15,34,16,7,26,22,19,27,17,21,30,27,24,26,22,7,28,26,26,17,9,28,16,6,26,9,28,35,29,21,13,6,27,35,22,20,26,12,19,6,21,11,33,7,15,32,19,27,13,11,7,26,21
"10",10,34,30,33,6,26,29,30,9,15,9,8,13,17,6,29,18,22,33,11,6,6,17,31,25,13,23,32,15,14,6,35,9,13,27,20,11,12,18,29,12,35,23,16,11,5,11,29,31,22,12,8,35,9,19,14,15,22,29,35
"11",24,15,17,6,35,24,21,35,29,25,19,10,24,24,34,17,5,28,8,15,6,21,8,35,7,7,17,10,19,13,16,16,32,7,25,7,25,33,13,19,21,25,5,22,20,21,11,22,27,20,18,24,24,33,31,14,9,9,27,16
"12",6,33,11,27,29,19,33,28,10,30,15,32,13,18,13,28,17,20,25,17,17,21,6,10,35,8,10,10,33,16,11,28,15,29,34,20,34,12,22,11,8,7,21,6,7,35,34,27,23,6,11,27,29,33,20,30,34,15,23,34
"13",12,22,29,13,34,19,22,20,29,16,34,34,33,23,21,12,9,22,30,31,7,28,6,18,17,31,10,32,11,14,14,22,31,5,18,17,8,13,21,28,33,18,15,31,29,7,18,31,7,12,15,32,35,15,19,16,26,33,27,15
"14",12,22,17,11,14,28,10,16,18,12,11,21,9,7,10,24,27,31,30,25,11,35,12,10,33,25,23,6,33,8,6,28,10,16,18,7,7,16,16,24,16,12,13,14,21,5,18,21,30,31,9,28,18,20,32,24,14,7,21,24
"15",6,17,20,20,14,27,11,21,35,34,34,22,32,24,23,28,30,20,32,12,34,17,26,29,22,6,20,10,10,12,9,5,8,34,19,27,21,13,24,19,19,33,26,13,34,24,18,28,30,29,21,31,28,15,10,11,34,30,33,9
