"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",24,25,21,18,15,7,30,18,35,5,7,28,11,20,16,7,25,13,9,5,33,12,21,19,29,11,18,33,12,7,19,11,30,12,32,17,26,23,15,12,13,5,12,34,21,32,5,34,19,20,29,30,29,28,19,34,9,16,15,25
"2",22,21,27,11,8,27,19,10,15,28,17,35,23,13,19,20,29,26,7,30,29,22,17,33,15,25,6,23,32,22,33,22,27,25,6,6,11,18,7,25,13,28,5,16,27,24,35,5,32,14,25,32,11,5,22,33,32,17,12,8
"3",20,19,6,34,11,34,33,30,7,12,12,31,32,10,22,15,24,5,21,24,17,16,27,21,5,33,26,6,8,23,10,9,28,32,34,16,12,10,34,25,8,29,29,8,8,18,21,28,8,5,16,15,27,20,17,17,5,35,33,5
"4",19,16,29,9,11,27,31,34,28,12,6,13,29,7,35,22,9,14,9,14,27,5,6,33,23,24,18,33,23,14,25,35,25,18,24,9,21,35,30,25,32,14,30,14,14,9,27,7,19,7,24,22,29,28,23,20,33,25,21,27
"5",18,22,25,23,13,27,27,9,12,7,9,10,15,28,21,5,22,20,26,18,9,23,30,21,8,23,32,18,9,5,23,31,12,34,19,32,35,24,5,8,10,19,11,31,34,26,21,32,5,16,27,15,28,15,22,27,31,33,10,28
"6",16,11,6,30,31,27,12,33,21,6,6,26,21,16,6,17,29,20,18,17,29,12,5,24,6,9,32,33,18,23,19,10,32,29,18,5,24,25,16,5,5,35,26,18,25,23,19,7,31,19,28,15,20,23,16,6,17,18,24,11
"7",18,27,27,34,16,30,8,30,8,35,35,20,13,8,11,21,13,19,16,30,21,23,22,5,34,35,14,9,23,28,21,30,26,22,5,31,18,20,12,31,32,16,31,27,16,7,20,14,8,30,20,31,32,34,31,11,30,12,25,31
"8",33,32,34,17,11,9,7,14,26,12,21,32,23,34,10,10,12,34,5,32,9,9,21,33,10,24,16,6,32,24,18,22,17,30,15,33,19,12,21,33,27,6,29,24,13,19,7,28,8,26,20,19,25,34,18,11,19,17,30,24
"9",14,17,9,18,5,10,22,9,13,24,23,25,12,13,34,23,19,12,34,18,29,5,15,17,6,5,6,34,34,5,35,24,15,18,5,11,34,11,32,19,29,14,28,27,20,26,13,33,30,35,25,20,9,19,22,17,6,25,22,6
"10",11,32,20,32,30,14,18,8,19,12,22,27,23,12,30,16,17,8,34,26,16,28,12,21,32,17,18,14,25,31,14,6,25,30,16,25,16,6,24,6,24,21,15,8,34,10,11,13,32,24,21,9,35,30,33,6,26,30,7,8
"11",22,26,30,6,15,29,23,12,31,15,26,33,34,12,26,15,21,19,21,11,24,21,14,20,30,8,5,23,25,20,20,20,34,35,8,26,14,30,13,10,31,27,26,17,16,25,11,10,19,29,25,6,24,23,10,6,17,34,19,33
"12",9,5,24,32,34,31,15,33,35,15,27,9,27,27,8,24,7,9,8,20,25,22,16,18,12,35,23,19,25,11,29,25,35,24,23,11,35,23,29,7,15,8,34,25,28,23,26,29,34,26,30,21,11,16,27,24,5,35,5,12
"13",13,10,8,27,19,24,10,25,34,14,20,7,16,16,30,16,28,16,23,28,33,28,35,9,13,31,33,10,26,35,15,9,26,11,7,18,18,28,16,9,8,19,27,5,11,33,27,16,30,30,23,23,6,28,28,11,25,28,32,8
"14",24,34,33,31,13,34,7,18,11,18,25,16,33,17,15,29,19,10,18,32,16,19,25,18,31,6,8,25,21,11,10,19,26,25,20,33,23,25,20,20,5,30,7,35,28,35,32,17,17,13,19,17,28,8,24,30,34,11,6,29
"15",35,20,28,27,14,13,10,30,14,19,13,5,10,13,8,23,27,14,30,10,10,24,18,32,26,8,31,29,18,30,23,20,30,6,7,10,22,27,23,28,27,23,12,7,7,5,16,29,18,25,34,14,7,11,30,35,19,16,21,7
"16",17,16,21,34,35,16,28,20,30,26,19,33,8,34,15,15,32,8,35,17,11,10,8,30,10,12,15,19,18,28,31,28,10,7,17,32,25,32,28,29,30,33,30,21,25,29,34,18,13,15,30,15,14,19,23,31,6,21,21,22
"17",15,17,8,20,7,18,5,19,21,6,35,33,21,30,9,16,11,28,29,27,17,35,7,27,15,17,30,5,30,20,34,33,25,5,5,26,19,6,10,6,24,10,33,19,24,30,27,22,25,5,11,32,6,13,16,6,10,31,25,33
"18",28,27,8,16,34,10,18,24,23,12,15,5,19,26,9,27,25,10,13,14,14,16,8,23,34,8,26,31,29,17,22,23,27,22,26,27,23,12,16,6,19,12,29,28,21,33,32,18,10,6,19,8,6,18,29,27,27,18,15,18
"19",14,17,19,35,22,20,14,14,23,30,12,8,17,5,6,12,27,7,19,23,14,19,24,20,17,9,22,25,29,25,32,18,10,20,30,10,12,35,15,26,24,32,25,32,17,33,10,17,21,11,16,30,13,22,24,33,26,29,29,6
"20",14,7,25,17,6,32,31,27,29,25,19,29,12,23,32,14,23,23,27,30,32,15,31,10,11,5,12,27,7,7,34,11,27,10,35,19,19,17,20,27,6,8,29,20,35,34,7,16,15,18,13,21,23,16,22,7,30,6,11,21
"21",16,26,10,24,7,31,13,22,22,21,33,30,27,26,31,15,31,11,24,15,32,20,25,24,18,24,5,34,33,10,18,33,11,28,35,23,10,32,20,17,23,16,21,9,27,12,8,9,12,13,27,9,33,20,8,33,30,8,5,11
"22",17,22,16,12,10,20,28,5,10,32,12,26,30,24,20,8,9,16,10,31,32,35,25,25,29,17,34,19,19,24,13,16,34,5,32,23,21,26,25,22,10,22,29,20,28,28,35,18,30,9,12,33,7,18,27,23,30,13,18,33
"23",16,16,26,8,31,9,10,8,28,16,8,22,9,18,29,7,10,27,12,9,12,23,13,26,32,14,8,23,31,5,16,13,23,21,30,22,19,31,15,34,12,15,26,21,22,5,17,8,22,19,34,26,11,31,24,5,31,33,24,13
"24",17,8,27,25,17,11,11,11,10,22,33,18,34,30,15,13,5,30,21,13,6,10,31,30,14,19,9,17,19,31,9,23,7,25,14,11,10,27,10,31,10,9,9,27,25,34,23,21,22,5,34,6,7,23,16,8,13,5,13,9
"25",33,7,19,23,20,25,22,34,14,10,10,16,21,24,11,16,25,24,12,21,29,6,12,30,24,13,11,7,13,18,20,29,5,7,11,19,31,26,10,8,19,9,5,7,6,25,19,19,14,31,12,34,20,31,19,23,5,7,14,11
"26",24,10,23,12,29,26,7,34,13,21,20,34,32,24,10,33,5,14,31,10,8,25,18,21,18,32,27,13,14,20,30,22,14,12,7,28,10,34,14,13,6,15,31,10,21,26,15,11,31,8,21,32,23,17,10,9,33,31,12,27
"27",30,33,28,6,35,5,33,6,19,14,13,15,11,23,6,33,6,25,31,8,27,26,23,6,31,31,23,15,27,10,32,24,33,19,22,18,34,20,19,33,32,31,16,13,28,7,9,5,13,9,22,29,18,22,13,22,22,18,9,14
"28",7,9,6,6,13,11,9,23,21,21,26,24,5,16,28,30,32,20,32,19,11,7,27,34,11,26,34,22,33,14,26,14,8,28,25,7,16,34,22,26,29,17,35,5,20,24,16,32,19,17,30,16,35,24,18,25,28,7,18,18
"29",23,31,35,7,6,11,6,22,10,7,18,22,29,16,20,25,24,34,34,21,23,34,9,6,15,9,28,28,10,12,18,19,11,12,12,5,20,11,6,29,5,16,35,20,24,30,21,8,6,34,25,25,35,12,24,33,22,19,31,21
"30",23,22,5,18,15,25,6,30,14,22,17,16,17,18,19,26,11,22,30,15,21,23,20,12,18,21,29,28,19,10,20,12,27,16,34,20,21,17,22,25,5,31,35,31,8,18,18,26,30,7,32,33,26,35,26,13,10,15,7,13
"31",32,18,13,33,28,11,11,15,13,24,13,20,5,5,11,13,34,18,5,14,20,35,30,5,17,24,31,24,33,33,5,23,20,9,15,12,5,7,10,5,17,21,29,18,34,31,13,28,26,32,5,11,12,31,26,32,8,33,34,7
"32",12,20,11,17,5,15,24,16,10,13,16,33,6,16,12,22,12,18,30,13,34,34,11,13,26,22,22,28,19,20,9,31,6,28,17,23,22,16,7,7,5,31,19,33,23,22,24,18,18,30,30,28,10,9,17,19,7,14,24,30
"33",20,23,33,14,20,7,30,10,32,34,23,8,30,23,13,11,27,16,28,27,10,14,31,12,32,16,31,23,31,32,30,18,15,29,19,20,33,9,25,28,15,29,12,10,9,32,11,34,15,29,26,20,29,18,8,18,24,17,17,7
"34",34,16,30,26,18,23,30,35,22,34,32,5,24,25,28,16,35,5,15,35,15,17,28,35,32,10,24,35,29,14,10,21,7,7,23,18,34,18,18,33,24,7,13,5,8,24,19,29,5,20,7,25,34,11,25,6,12,8,7,25
"35",25,24,29,31,29,15,10,11,25,22,23,29,26,16,30,34,35,17,9,6,20,33,15,17,8,23,15,14,35,28,24,23,6,13,13,8,19,34,17,9,29,30,18,14,33,11,12,28,27,28,31,14,9,22,23,35,25,34,5,5
"36",27,29,33,33,6,17,32,25,7,10,15,25,18,6,21,27,19,23,16,21,19,18,25,7,12,33,11,22,27,20,16,20,17,17,35,16,21,8,5,14,7,35,22,11,24,34,6,31,8,31,12,18,31,24,11,24,31,9,29,10
"37",6,16,25,25,23,31,35,21,35,11,17,34,34,7,21,17,14,11,17,16,9,21,21,35,8,29,27,23,26,35,22,23,24,8,22,13,11,30,23,22,33,16,9,35,31,32,17,9,10,27,20,22,23,15,13,19,9,7,35,25
"38",9,34,33,21,35,17,10,28,5,16,34,18,32,9,29,21,24,18,35,13,14,19,14,17,35,13,33,25,34,33,8,13,23,19,12,8,23,15,8,18,10,14,27,12,24,20,5,14,35,19,34,11,23,17,22,31,24,22,25,33
"39",31,25,11,6,19,10,33,24,21,27,8,33,18,10,33,30,6,6,30,22,17,34,24,19,17,29,7,26,26,15,18,13,31,7,6,27,8,34,26,12,33,26,23,18,13,16,13,34,29,27,19,16,24,17,7,5,30,8,16,28
"40",24,34,10,14,27,23,27,7,25,12,10,5,25,22,10,16,31,34,32,34,21,22,35,35,19,35,7,14,21,12,10,6,31,16,29,27,34,29,5,13,12,31,11,32,32,20,8,12,32,24,23,5,6,8,22,28,5,25,18,20
"41",23,15,17,12,27,17,5,34,23,21,6,27,29,19,21,29,20,20,13,13,22,19,35,29,10,18,8,35,31,14,26,21,5,12,33,16,30,15,31,6,27,6,22,9,19,6,23,5,22,27,26,33,29,30,30,10,13,13,32,17
"42",25,27,21,34,29,35,12,33,8,11,11,8,34,31,6,14,13,18,20,15,15,27,9,11,13,16,31,9,22,24,10,14,31,22,31,16,28,29,21,15,18,19,34,25,17,6,23,31,29,7,19,18,9,14,29,21,24,12,14,28
"43",18,7,22,21,13,26,18,35,21,31,25,33,20,19,13,33,17,15,15,19,30,15,35,22,10,6,16,9,35,27,12,26,9,21,23,16,35,11,28,12,34,35,30,30,32,25,11,28,32,19,31,25,9,18,9,16,22,15,21,12
"44",22,18,11,5,28,34,31,30,17,21,17,32,13,21,8,22,35,10,11,19,21,35,13,5,6,5,14,8,17,35,31,27,26,29,27,14,20,13,23,32,20,31,27,24,28,20,22,22,15,14,31,21,31,6,15,16,18,22,7,8
"45",23,5,17,23,28,11,21,18,5,5,26,31,20,14,22,25,14,7,22,8,9,34,5,12,28,16,27,29,25,26,10,26,21,23,9,35,34,13,27,6,23,30,9,11,32,10,7,14,13,13,9,14,17,18,18,11,12,33,18,20
"46",11,35,12,35,21,6,29,28,14,17,17,35,10,31,12,26,31,10,34,29,34,7,5,10,17,6,12,26,34,24,5,35,6,10,8,22,30,25,11,8,12,10,28,24,18,21,17,31,5,8,27,25,24,33,27,15,10,15,10,29
"47",28,28,9,27,31,14,20,35,33,18,29,22,7,26,9,24,13,12,31,28,5,5,27,14,17,7,13,26,16,6,15,13,7,34,17,25,6,8,32,25,25,27,12,5,33,35,15,5,34,29,33,19,17,29,16,17,9,29,31,24
"48",35,27,31,35,10,14,20,15,6,29,5,20,31,28,24,35,14,35,31,22,16,21,17,20,12,11,19,9,5,33,13,27,27,35,13,20,29,17,7,24,29,8,16,11,35,29,16,19,12,12,20,7,6,21,19,8,16,34,15,34
"49",8,11,29,26,14,22,7,12,7,33,29,34,27,10,24,7,29,28,6,30,15,30,16,17,15,8,25,35,18,31,7,10,12,17,5,8,11,26,32,11,8,32,16,25,9,25,12,35,11,29,26,28,17,28,31,12,34,34,7,7
"50",25,16,35,7,20,28,20,25,10,35,9,23,31,10,26,24,6,25,11,32,9,34,21,6,14,8,12,35,19,19,26,7,34,10,8,23,25,17,35,7,11,22,24,24,32,11,26,7,30,18,18,6,33,23,26,7,15,30,12,12
"51",31,8,9,16,15,29,11,29,16,19,32,26,33,5,5,9,22,35,31,19,11,31,30,9,6,22,31,7,33,15,7,13,12,35,29,25,24,10,27,24,27,15,12,10,27,7,28,27,19,14,9,14,18,9,19,11,19,35,15,27
"52",10,15,13,27,23,22,28,30,24,17,8,22,24,33,12,32,14,10,22,13,26,11,18,11,10,20,19,33,30,9,25,35,26,25,27,13,27,8,22,27,23,16,14,31,24,32,7,24,8,30,13,35,13,22,21,30,25,16,34,30
"53",16,17,32,19,11,22,27,19,26,20,8,32,12,17,20,13,34,20,11,14,15,21,10,24,24,31,25,32,20,18,8,28,14,26,15,35,27,13,20,9,9,13,17,21,30,20,35,30,28,5,22,13,10,29,19,16,18,10,9,9
"54",34,12,9,21,14,29,11,30,31,9,18,9,15,34,10,18,35,12,8,14,16,14,29,14,15,24,25,16,10,34,18,34,34,31,14,34,19,24,34,17,23,23,15,18,7,30,19,26,8,25,17,15,30,35,35,27,28,35,19,19
"55",33,6,24,14,8,35,22,18,20,6,18,13,16,27,12,24,9,12,7,8,9,18,25,29,27,27,8,34,29,12,13,28,12,12,9,9,27,10,19,17,26,6,8,6,22,12,16,16,13,17,30,31,6,27,22,23,15,18,34,15
"56",26,15,12,22,17,35,10,20,20,34,35,26,34,25,17,29,11,23,31,15,20,16,17,31,25,32,7,22,8,10,16,34,18,5,16,27,26,20,20,14,33,30,8,17,6,6,32,24,30,16,18,34,27,21,30,13,18,10,19,21
