"1",33
"2",36
"3",12
"4",37
"5",11
"6",38
"7",12
"8",24
"9",13
"10",21
"11",34
"12",43
"13",19
"14",19
"15",7
"16",15
"17",34
"18",32
"19",15
"20",37
"21",34
"22",38
"23",28
"24",16
"25",1
"26",33
"27",38
"28",5
"29",23
"30",10
"31",4
"32",41
"33",8
"34",15
"35",30
"36",33
"37",31
"38",14
"39",17
"40",22
"41",33
"42",44
"43",44
"44",32
"45",19
"46",32
"47",35
"48",21
"49",35
"50",33
"51",38
"52",30
"53",6
"54",40
"55",35
"56",15
"57",23
"58",9
"59",41
"60",2
