"1",1
"2",22
"3",3
"4",41
"5",44
"6",26
"7",18
"8",28
"9",23
"10",5
"11",40
"12",31
"13",19
"14",30
"15",11
"16",31
"17",9
"18",21
"19",34
"20",21
"21",26
"22",39
"23",4
"24",27
"25",5
"26",42
"27",1
"28",36
"29",34
"30",40
"31",47
"32",44
"33",5
"34",40
"35",36
"36",2
"37",25
"38",14
"39",1
"40",38
"41",37
"42",37
"43",29
"44",26
"45",24
"46",15
"47",9
"48",30
"49",5
"50",40
"51",38
"52",46
"53",46
"54",46
"55",4
"56",37
"57",32
"58",40
"59",14
"60",43
"61",22
"62",47
"63",16
"64",15
"65",33
"66",41
"67",23
"68",5
"69",23
"70",37
"71",35
"72",28
"73",20
"74",8
"75",42
"76",22
"77",23
"78",35
"79",12
"80",42
"81",41
"82",24
"83",25
"84",31
"85",34
"86",31
"87",19
"88",11
"89",40
"90",25
"91",16
"92",10
"93",16
"94",45
"95",30
"96",10
"97",12
"98",6
"99",36
"100",20
"101",19
"102",19
"103",21
"104",47
"105",37
"106",10
"107",20
"108",19
"109",37
"110",28
"111",10
"112",26
"113",18
"114",23
"115",30
"116",7
"117",20
"118",39
"119",3
"120",36
"121",11
"122",21
"123",31
"124",1
"125",25
"126",8
"127",44
"128",31
"129",43
"130",19
"131",2
"132",1
"133",34
"134",29
"135",20
"136",44
"137",8
"138",11
"139",26
"140",17
"141",30
"142",41
"143",43
"144",41
"145",5
"146",36
"147",21
"148",19
"149",34
"150",22
"151",39
"152",10
"153",31
"154",39
"155",7
"156",35
"157",6
"158",43
"159",17
"160",28
"161",2
"162",27
"163",31
"164",30
"165",36
"166",27
"167",8
"168",24
"169",10
"170",41
"171",45
"172",29
"173",25
"174",5
"175",43
"176",21
"177",11
"178",43
"179",22
"180",28
"181",30
"182",13
"183",30
"184",17
"185",32
"186",41
"187",10
"188",6
"189",18
"190",6
"191",46
"192",19
"193",30
"194",42
"195",17
"196",9
"197",30
"198",3
"199",34
"200",44
