"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",32,24,19,24,13,19,8,33,17,19,15,23,27,30,27,9,7,16,29,17,8,26,32,15,5,6,35,14,17,12,23,18,13,19,16,29,11,34,18,28,14,29,29,14,24,17,29,17,12,23,24,23,16,12,7,9,18,9,34,6
"2",25,28,15,25,29,27,17,21,21,12,35,11,34,19,20,6,20,26,15,32,26,24,13,35,33,34,18,19,14,21,22,12,35,18,8,32,12,22,28,34,15,20,14,33,6,17,15,21,31,8,28,24,13,5,32,19,17,9,27,19
"3",10,24,6,20,6,10,14,22,12,24,29,22,10,28,25,12,35,34,11,6,31,20,18,24,15,24,19,24,22,22,13,22,14,24,6,14,31,16,15,11,29,27,11,9,6,19,7,21,27,10,24,5,15,35,14,17,23,32,25,33
"4",8,35,16,14,23,5,6,10,27,31,10,7,33,8,11,8,23,12,25,15,19,29,26,9,32,14,6,25,30,9,30,32,19,22,10,19,9,27,22,35,27,9,32,23,13,18,15,28,7,14,26,10,22,33,29,35,11,10,15,27
"5",16,11,5,9,11,6,30,26,6,34,17,35,24,11,20,27,10,33,21,27,14,19,31,28,31,8,25,15,17,20,10,29,13,18,26,29,33,28,24,29,12,7,15,10,8,23,12,30,31,25,12,5,18,7,22,15,11,32,11,6
"6",11,29,20,18,18,21,21,25,32,11,26,9,23,10,28,22,33,24,7,29,28,5,13,29,17,9,35,28,5,21,5,28,20,22,33,15,26,31,32,29,21,16,12,33,27,8,33,13,17,20,18,32,13,9,27,26,31,12,30,19
"7",25,14,32,5,20,26,13,10,26,23,30,14,17,8,25,30,17,27,20,30,27,28,20,22,11,16,25,25,30,25,28,12,27,19,31,23,32,34,9,28,22,25,19,6,13,6,28,28,5,12,17,14,34,11,14,6,28,25,14,33
"8",32,12,25,7,12,13,31,33,27,28,32,25,17,13,30,30,35,16,26,8,20,21,29,27,7,12,8,8,21,25,34,9,17,19,10,33,29,18,18,32,10,10,30,12,19,31,6,34,14,16,30,11,13,12,26,8,11,28,11,14
"9",21,21,24,20,6,21,6,28,25,9,25,15,34,8,23,29,25,10,7,15,18,24,33,29,23,27,10,11,15,8,19,34,32,13,18,25,6,28,28,35,29,35,8,15,13,18,22,14,31,6,9,34,9,6,29,11,27,13,23,35
"10",27,9,6,12,18,26,33,8,14,22,23,8,21,33,18,8,29,14,21,33,31,20,8,10,23,25,35,26,27,15,12,18,9,25,9,5,13,33,14,35,11,23,21,26,12,19,19,28,21,26,35,21,8,33,11,21,33,31,34,8
