"1",7
"2",12
"3",2
"4",16
"5",10
"6",14
"7",9
"8",20
"9",17
"10",15
"11",17
"12",3
"13",11
"14",6
"15",5
"16",19
"17",7
"18",11
"19",16
"20",10
"21",9
"22",13
"23",9
"24",9
"25",4
"26",3
"27",20
"28",16
"29",20
"30",6
"31",20
"32",17
"33",9
"34",12
"35",14
"36",1
"37",10
"38",20
"39",6
"40",11
"41",18
"42",15
"43",19
"44",2
"45",6
"46",11
"47",6
"48",13
"49",5
"50",3
"51",18
"52",6
"53",10
"54",16
"55",4
"56",4
"57",11
"58",11
"59",13
"60",18
"61",20
"62",18
"63",18
"64",10
"65",18
"66",16
"67",17
"68",9
"69",8
"70",9
