"1",17
"2",4
"3",7
"4",13
"5",5
"6",2
"7",11
"8",1
"9",15
"10",19
"11",2
"12",14
"13",18
"14",16
"15",6
"16",2
"17",1
"18",19
"19",13
"20",13
"21",5
"22",17
"23",18
"24",16
"25",6
"26",3
"27",6
"28",6
"29",3
"30",8
"31",6
"32",6
"33",8
"34",5
"35",5
"36",15
"37",15
"38",19
"39",1
"40",2
"41",16
"42",15
"43",12
"44",13
"45",4
"46",10
"47",17
"48",18
"49",6
"50",16
"51",14
"52",16
"53",4
"54",11
"55",5
"56",10
"57",10
"58",8
"59",10
"60",9
"61",19
"62",13
"63",10
"64",16
"65",14
"66",8
"67",19
"68",17
"69",13
"70",12
