"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",29,21,27,7,12,11,28,19,23,34,17,35,11,20,9,10,34,12,25,31,13,34,11,6,6,35,9,29,16,14,10,30,30,6,18,11,35,23,23,31,32,29,10,28,23,11,28,10,23,7,9,33,21,22,16,35,28,20,14,19
"2",25,16,28,20,33,30,31,31,13,22,31,35,21,13,34,26,31,16,14,22,27,5,16,23,7,34,15,27,5,12,22,27,32,11,21,11,30,33,35,30,8,26,15,5,7,26,8,24,17,27,8,19,10,10,11,33,16,18,8,35
"3",13,31,11,16,18,9,22,7,13,5,6,6,32,28,17,9,23,25,17,10,23,9,28,5,35,35,22,30,24,28,34,9,20,30,11,13,19,7,6,13,11,19,5,27,19,21,16,17,14,12,21,22,19,28,30,7,13,22,23,20
"4",5,21,12,19,26,9,35,20,8,16,6,22,15,5,27,19,8,33,16,11,35,25,20,13,21,30,35,7,25,8,21,30,17,35,17,14,11,17,23,32,10,29,19,11,19,12,7,8,32,7,29,14,22,33,34,26,22,19,7,28
"5",31,25,24,32,6,26,15,23,22,30,9,35,8,18,17,18,20,29,5,7,26,8,10,29,23,26,22,32,12,23,34,18,9,10,20,33,7,31,7,19,34,18,13,14,11,10,13,34,29,11,13,12,10,22,33,24,8,6,5,31
"6",31,14,7,8,12,24,10,19,14,32,10,29,15,25,23,20,19,34,21,26,26,26,15,30,35,23,35,24,14,30,31,25,27,8,20,18,6,9,6,14,33,28,18,13,31,8,20,31,5,35,26,31,8,5,15,33,24,8,27,5
"7",30,29,34,28,32,25,24,10,27,20,16,25,21,32,33,26,18,21,11,17,23,20,19,20,15,12,27,5,6,34,33,26,24,9,13,34,24,19,11,34,11,13,26,35,18,33,24,13,25,23,22,11,10,14,9,6,26,9,12,33
"8",6,29,32,35,22,8,22,14,17,14,18,31,26,17,25,30,19,24,22,20,17,14,15,11,11,19,31,35,24,10,7,12,26,26,33,18,14,19,31,6,8,28,33,31,27,23,33,27,27,24,10,29,29,21,32,17,6,25,20,27
"9",15,34,25,22,5,11,20,14,8,19,29,7,26,34,24,8,30,23,7,35,5,13,15,22,27,24,35,15,27,10,24,30,27,17,28,10,7,7,14,33,19,21,18,19,24,34,31,19,14,21,6,29,26,17,28,22,11,20,31,30
"10",25,34,12,6,23,20,10,31,8,27,29,17,25,33,7,5,6,27,7,25,31,14,16,35,31,22,12,18,6,26,34,9,29,34,30,16,31,8,17,21,21,10,31,16,33,10,13,32,22,13,16,14,9,11,6,34,9,31,15,28
"11",17,11,24,21,29,16,18,32,34,12,16,9,20,34,34,11,26,20,12,19,27,13,16,33,8,27,22,20,23,13,8,14,20,22,20,25,23,15,31,8,25,28,24,29,20,19,21,12,21,22,5,8,21,32,16,27,15,11,23,28
"12",9,13,25,9,33,21,17,14,13,23,27,28,35,7,9,16,34,6,19,28,18,27,30,22,32,15,8,13,26,24,31,18,33,17,21,20,17,27,17,32,25,34,9,5,10,21,13,18,14,23,29,31,20,5,25,11,28,35,6,15
"13",16,8,18,12,10,15,26,33,7,16,24,17,26,5,16,35,5,28,19,28,13,19,8,33,15,17,10,12,9,5,9,15,23,18,23,5,25,9,28,21,19,25,28,25,23,6,17,9,16,30,10,20,16,18,24,22,21,22,30,15
"14",23,6,30,20,29,15,35,9,30,17,28,8,11,7,15,21,30,5,30,35,15,18,10,9,11,34,14,33,12,25,33,32,22,18,19,28,13,14,33,28,29,12,28,18,19,32,10,9,28,23,26,13,18,23,27,20,9,5,23,30
"15",7,14,27,16,27,35,34,34,16,17,17,27,16,32,13,20,16,21,25,10,5,30,8,31,27,26,28,17,30,25,32,8,15,26,19,33,31,27,5,35,10,24,15,26,27,32,31,10,35,14,24,24,34,25,15,5,16,11,14,11
"16",13,8,12,31,30,32,5,33,11,30,27,29,13,8,33,19,31,11,35,23,18,30,6,7,21,23,18,11,6,28,9,22,32,16,15,34,20,15,23,34,27,11,12,32,16,34,29,8,13,16,8,13,30,13,15,17,20,20,7,24
"17",23,20,11,11,5,12,32,11,21,34,24,35,15,35,33,26,28,29,16,25,14,13,15,25,25,10,13,22,35,30,17,34,9,30,5,25,18,26,15,26,21,12,17,30,33,12,10,35,28,11,23,21,23,10,5,24,12,32,29,13
"18",8,6,22,26,15,9,7,10,14,25,22,6,34,8,13,13,14,26,19,24,7,31,7,13,22,35,17,10,14,32,14,12,20,13,35,31,35,21,16,31,16,27,20,14,27,20,20,12,5,19,34,35,5,15,7,25,23,12,22,7
"19",6,12,26,22,7,12,23,32,7,24,34,19,11,11,11,32,18,33,11,17,23,9,7,13,32,25,18,31,25,25,11,19,30,13,5,29,7,34,7,31,8,35,30,34,33,14,29,14,30,12,35,29,25,29,17,10,28,15,33,26
"20",27,10,16,13,30,15,25,21,6,17,6,25,18,25,18,35,17,11,27,31,22,34,24,21,23,30,24,28,18,5,16,25,26,24,14,24,20,15,12,30,30,12,26,34,24,25,23,30,7,5,11,20,10,27,5,24,14,35,19,7
"21",34,12,15,30,29,11,15,14,10,6,20,16,7,8,35,5,27,11,28,29,17,21,18,21,24,13,19,23,24,34,13,6,7,10,31,19,30,10,5,32,29,11,26,32,10,16,15,11,31,13,6,28,8,11,32,24,23,8,14,35
"22",32,34,14,29,31,27,19,17,21,22,29,5,24,28,32,26,5,7,28,22,25,18,22,5,27,32,11,25,24,32,32,32,24,10,21,35,7,5,24,28,19,9,14,31,27,11,8,5,23,21,15,35,10,26,16,25,33,21,35,20
"23",16,6,6,5,16,10,14,32,30,35,11,22,34,21,28,25,24,26,34,16,6,25,30,17,19,22,5,7,7,33,35,31,21,6,25,8,19,9,21,18,21,21,29,32,32,22,21,27,30,7,35,17,24,30,15,28,13,33,16,32
"24",29,18,27,34,28,22,6,10,31,23,9,32,29,35,7,27,29,8,12,21,29,28,10,35,18,30,14,9,21,5,24,20,6,12,21,8,9,30,34,10,29,34,35,11,11,35,27,29,16,13,25,16,8,19,26,11,15,6,26,19
"25",12,5,8,30,34,18,9,17,23,6,13,28,32,33,13,30,23,32,35,17,34,24,32,31,21,12,21,17,21,18,33,21,7,13,23,33,5,8,35,32,7,20,29,17,24,16,25,9,24,15,29,18,12,11,24,26,17,8,29,15
"26",29,21,28,25,16,9,17,5,35,24,15,23,30,11,18,29,29,27,27,27,15,33,32,10,11,23,35,5,27,5,21,34,13,5,17,11,5,33,17,14,22,35,23,21,27,18,21,10,25,20,10,29,23,8,6,34,20,6,23,20
"27",18,16,19,31,5,29,24,33,27,14,25,12,23,28,34,22,22,6,28,20,29,17,9,30,35,35,6,12,30,9,22,11,8,16,14,21,12,31,23,17,8,10,30,6,34,34,9,19,33,29,6,21,35,13,16,13,11,34,19,15
"28",23,23,5,11,21,30,13,33,28,21,21,27,20,19,32,26,16,25,21,28,10,13,17,20,28,33,35,21,30,29,22,11,6,7,27,29,27,5,18,19,34,30,8,23,19,31,15,7,8,6,11,27,33,5,33,28,7,14,6,26
"29",18,23,26,24,33,14,14,34,10,27,7,24,8,23,29,9,10,27,21,31,12,18,29,16,21,26,7,22,27,20,14,17,13,27,34,12,31,24,17,19,8,11,11,33,33,14,11,18,10,10,15,12,31,15,25,31,5,16,26,26
"30",30,10,27,15,7,35,11,30,25,31,24,20,16,31,17,25,8,12,27,25,27,13,24,6,7,8,12,32,28,30,12,10,14,29,26,8,31,12,22,34,28,30,24,34,23,15,28,17,33,17,29,26,11,15,5,16,10,26,32,7
"31",28,10,8,31,34,28,12,7,9,10,11,20,27,17,35,14,16,18,8,28,5,8,35,29,22,21,19,5,31,18,33,35,5,17,18,20,31,29,29,19,7,34,26,28,13,35,17,34,22,11,28,20,15,6,31,30,31,26,33,9
"32",28,33,30,14,14,26,34,12,14,6,5,35,24,8,18,14,15,14,9,25,21,30,33,15,25,27,18,26,11,35,31,30,26,20,27,35,10,9,9,8,30,28,20,10,14,8,33,15,28,8,14,30,22,10,17,19,18,11,14,29
"33",13,7,26,21,34,16,14,25,19,31,25,15,15,9,10,6,12,17,31,27,5,13,17,33,9,20,6,13,32,33,10,21,31,21,6,31,12,32,20,34,26,11,23,27,7,28,15,27,31,22,34,27,30,19,30,18,6,21,22,33
"34",10,25,12,10,12,32,25,22,26,14,32,35,30,5,28,35,8,10,9,31,20,25,16,14,13,9,28,10,16,24,18,7,32,16,24,34,31,31,30,15,23,21,18,12,16,32,10,5,25,7,27,22,10,22,13,5,20,29,25,21
"35",24,22,21,29,30,26,26,33,12,8,6,17,30,19,22,22,27,35,31,27,31,24,30,31,15,22,13,15,30,34,22,26,11,9,8,35,15,11,20,29,24,17,30,12,9,7,32,6,18,8,22,21,19,7,31,8,18,16,15,6
"36",33,15,10,30,27,35,29,13,35,17,33,10,28,29,9,13,14,23,10,17,11,20,27,23,7,5,8,23,23,22,24,28,6,14,11,32,25,26,22,20,23,34,16,7,17,17,26,16,9,6,23,11,18,13,15,16,28,13,11,12
"37",10,35,9,29,25,21,22,10,19,9,21,28,20,30,11,7,20,15,30,29,16,8,9,21,11,22,10,23,15,18,22,31,11,18,15,22,32,17,7,25,27,32,16,10,23,18,13,35,27,31,17,33,9,24,17,33,12,32,28,23
"38",24,26,25,18,14,19,24,5,5,14,17,35,9,8,33,29,31,18,5,27,24,26,17,15,20,24,22,18,25,29,30,26,25,19,6,5,25,11,22,19,31,6,33,19,8,23,19,8,11,11,20,12,28,11,8,6,24,24,8,5
"39",14,16,34,25,22,15,9,14,30,34,17,32,24,29,17,27,17,23,9,31,11,25,22,24,19,33,28,14,31,21,19,10,28,17,33,16,34,18,26,34,17,26,21,21,29,35,22,19,33,21,33,20,15,13,30,11,10,15,8,13
