"1",14
"2",2
"3",26
"4",11
"5",16
"6",31
"7",7
"8",8
"9",6
"10",4
"11",26
"12",29
"13",21
"14",11
"15",15
"16",7
"17",11
"18",3
"19",3
"20",13
"21",20
"22",16
"23",18
"24",1
"25",13
"26",18
"27",30
"28",24
"29",32
"30",9
"31",7
"32",26
"33",27
"34",30
"35",7
"36",7
"37",32
"38",16
"39",33
"40",6
"41",34
"42",21
"43",6
"44",20
"45",30
"46",25
"47",29
"48",1
"49",3
"50",31
"51",3
"52",30
"53",8
"54",25
"55",21
"56",16
"57",11
"58",34
"59",6
"60",10
