"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",55,19,55,24,14,29,51,8,40,45,31,17,42,13,36,42,49,54,21,36,33,12,20,23,49,46,27,49,8,46,34,32,19,55,43,46,26,13,48,39,17,41,44,27,51,24,13,29,16,23,21,14,26,30,39,30,17,23,6,31
"2",20,26,36,44,54,9,47,49,18,12,9,33,38,19,21,22,25,6,38,27,26,22,46,36,44,33,50,47,39,48,18,45,7,17,38,21,27,36,25,33,8,20,50,47,51,47,45,44,47,47,48,26,9,38,14,31,27,13,8,31
"3",39,15,44,34,6,9,54,14,41,36,50,40,44,8,48,27,35,24,5,18,39,45,43,30,18,49,26,33,13,16,30,51,36,35,16,34,38,16,42,41,40,37,54,8,14,48,49,36,19,53,35,38,53,42,51,41,19,47,5,33
"4",54,5,14,48,18,14,33,25,43,39,39,25,37,12,6,32,43,40,27,34,17,36,40,51,22,15,20,42,45,9,8,49,53,11,8,21,33,33,45,20,31,19,27,47,36,19,14,21,13,22,33,51,26,17,52,43,44,6,27,27
"5",17,38,53,16,26,20,24,53,54,32,49,50,46,47,39,32,41,24,44,27,32,13,17,46,14,16,34,7,6,54,10,50,28,37,24,41,31,41,15,5,35,30,12,39,22,24,48,36,7,39,31,40,51,26,27,15,6,9,9,36
"6",33,10,47,12,36,50,44,11,39,38,6,22,16,46,9,36,38,10,15,52,31,40,6,22,30,45,45,40,34,16,20,49,20,32,26,5,27,34,16,44,17,12,49,30,45,23,21,46,33,6,7,13,6,46,55,45,18,12,11,36
"7",51,37,37,46,12,21,36,43,19,29,11,34,41,8,13,36,41,45,6,30,30,32,5,27,29,45,9,24,26,28,32,15,20,13,10,20,36,24,36,54,37,54,40,20,53,22,53,28,28,25,27,46,21,23,26,30,20,16,12,18
"8",42,15,12,29,24,24,36,31,21,53,46,30,41,20,31,27,38,32,26,28,27,25,15,13,25,37,26,24,46,9,9,34,22,46,47,55,15,53,49,8,35,10,42,26,55,12,39,38,35,45,51,13,50,7,53,6,27,20,36,34
"9",41,53,15,16,20,24,16,51,5,31,18,46,48,7,33,46,38,11,16,55,13,28,29,41,30,30,49,20,27,32,39,30,51,40,54,13,24,45,42,55,25,6,10,49,13,52,45,30,42,14,22,43,22,30,54,24,33,47,18,16
"10",7,30,17,44,8,54,24,38,22,19,44,40,45,39,45,22,24,44,21,13,16,11,38,33,9,47,21,13,55,55,24,23,26,40,16,49,18,53,21,41,9,16,47,9,18,47,40,51,19,52,34,23,17,8,38,43,31,26,36,49
"11",47,35,54,55,19,6,43,10,28,28,6,37,26,9,46,39,39,23,35,25,31,42,32,38,30,46,21,7,8,41,21,35,42,49,7,24,38,28,28,5,19,13,54,17,49,44,20,15,54,23,55,17,48,38,13,15,50,51,22,8
"12",33,9,30,9,29,22,41,32,19,45,48,14,18,9,33,34,30,53,33,26,10,55,23,9,36,41,10,41,5,48,35,20,25,14,55,32,37,41,23,14,22,23,34,46,55,33,20,55,45,31,51,50,15,49,27,43,35,34,28,5
"13",7,54,50,48,33,38,39,48,16,21,40,52,41,46,55,31,42,5,24,48,52,15,20,8,53,13,43,23,17,33,53,42,47,39,41,17,41,19,45,25,40,38,12,16,38,51,16,34,54,21,48,30,7,5,27,35,42,44,40,6
"14",17,20,31,14,18,28,39,54,43,5,15,26,44,43,33,13,22,9,46,14,24,37,13,11,35,43,48,52,28,16,54,22,35,44,49,20,53,52,11,14,53,23,13,12,11,33,37,23,7,32,44,54,21,32,27,53,6,47,42,28
"15",8,11,27,53,33,9,40,38,44,6,15,45,15,54,9,55,22,32,6,9,23,45,39,28,39,11,46,47,35,10,13,35,6,50,36,45,20,26,21,55,20,41,40,31,12,28,5,26,37,18,49,53,52,40,7,15,29,11,40,54
"16",17,36,21,30,28,25,16,42,16,38,8,44,5,30,25,42,13,23,27,46,36,16,48,39,30,43,18,53,32,49,29,50,16,16,18,19,51,54,18,48,53,12,35,39,23,11,24,8,11,7,20,37,38,41,42,26,12,47,8,29
"17",36,36,27,41,39,38,15,53,45,8,19,35,8,5,20,13,15,17,39,37,54,17,12,12,26,42,13,45,24,34,42,52,27,14,46,35,30,39,31,22,52,24,8,34,51,13,34,13,9,13,26,46,34,32,53,10,28,29,11,38
"18",35,30,12,13,54,35,15,24,24,29,52,51,42,13,42,51,6,50,16,35,13,55,24,39,17,16,11,21,39,10,51,55,20,31,39,27,22,45,48,31,38,18,37,22,26,23,50,18,31,41,18,39,7,33,27,32,26,28,54,36
"19",36,52,47,37,7,26,41,31,8,15,46,35,39,7,12,24,9,20,6,50,41,40,11,55,43,29,45,36,21,26,9,10,55,53,15,50,42,35,8,34,49,45,52,29,23,53,49,18,10,37,25,26,40,50,24,24,40,13,55,49
"20",50,39,14,52,7,42,45,34,5,45,21,50,31,24,7,34,34,15,13,15,25,42,43,32,50,6,16,10,8,29,43,17,29,5,26,23,19,10,51,8,20,29,26,29,30,31,29,6,48,37,54,33,22,55,35,17,11,55,52,26
"21",18,20,6,7,10,13,32,49,11,52,28,39,11,41,50,35,50,46,8,50,13,23,9,12,34,9,41,29,37,43,50,43,13,54,45,12,53,23,24,32,40,36,55,34,46,37,18,21,23,43,46,54,46,24,24,42,31,30,32,19
"22",16,29,14,52,24,42,29,24,42,20,42,37,30,16,18,29,25,20,26,19,43,44,49,41,36,33,38,53,41,43,29,32,29,25,52,7,49,14,24,51,43,45,27,20,15,26,37,23,36,19,42,55,47,29,42,52,22,20,14,42
"23",9,34,31,52,55,55,11,48,34,22,22,53,54,22,20,47,40,30,53,35,41,18,18,6,47,6,29,7,16,27,40,42,22,14,41,54,48,50,48,41,39,23,39,36,25,43,42,29,45,43,54,11,31,39,45,13,17,25,48,54
"24",28,10,27,8,40,27,40,54,36,20,52,42,43,8,46,17,27,18,50,22,38,8,40,55,22,27,51,8,29,35,43,26,44,14,34,21,45,50,34,5,48,31,11,21,44,16,41,15,52,18,19,43,33,27,11,24,17,48,10,21
"25",6,18,49,44,19,43,30,46,50,33,49,45,51,14,37,29,46,48,47,52,29,18,39,38,31,51,53,29,35,42,55,49,13,35,9,41,6,24,41,6,47,16,48,45,42,47,11,54,50,17,41,18,29,45,14,36,51,42,10,35
"26",32,19,44,28,12,5,33,38,20,54,33,34,38,38,48,54,44,9,52,49,32,50,42,53,13,48,38,7,23,15,8,13,48,35,26,29,53,32,42,46,22,20,36,20,5,38,42,12,24,49,33,10,36,46,10,34,54,11,53,23
"27",13,50,23,26,44,13,51,8,33,52,20,43,36,21,19,15,40,42,52,7,38,43,44,24,30,43,54,32,46,43,40,6,19,31,41,7,18,25,34,19,8,40,9,34,7,5,41,35,28,55,34,27,48,22,44,5,27,35,45,11
"28",47,28,46,12,37,34,52,5,31,43,23,35,42,33,23,41,6,16,18,29,10,48,10,9,54,25,7,22,37,33,12,30,48,9,33,10,51,9,7,26,15,28,47,25,9,41,30,51,39,43,36,28,8,34,6,13,9,27,23,38
"29",52,24,27,8,35,26,16,34,36,6,18,55,12,40,7,13,49,46,11,18,25,54,25,13,48,33,10,12,9,44,11,21,48,53,24,5,30,16,6,19,35,32,20,37,37,55,40,44,8,12,27,23,23,33,52,34,37,27,33,53
"30",35,29,24,33,41,11,10,37,7,49,36,34,14,29,46,50,19,40,30,47,48,8,48,45,55,14,17,55,9,29,44,46,49,36,21,13,24,6,15,9,8,16,37,21,33,26,41,45,44,16,41,10,43,20,39,53,12,35,11,41
"31",9,51,55,22,14,42,28,11,14,19,50,23,16,9,46,29,10,6,41,7,9,47,36,21,44,18,20,52,40,41,45,16,18,18,9,36,15,12,51,10,51,45,36,27,22,23,8,31,55,37,40,42,30,18,36,45,31,17,34,29
"32",20,21,15,22,46,37,12,43,23,20,27,24,32,5,34,19,41,17,35,42,29,47,36,15,10,14,43,28,6,5,40,23,51,22,33,23,40,20,17,28,22,39,39,9,10,53,40,30,23,28,17,34,51,49,13,38,18,11,29,20
"33",49,52,47,23,15,20,28,13,41,45,13,51,41,50,32,54,12,12,5,6,48,40,44,28,40,33,51,36,46,38,35,5,24,24,12,16,27,54,25,18,11,9,11,23,26,55,37,47,53,42,18,20,27,53,26,48,36,24,8,28
"34",37,54,7,50,54,5,41,54,15,51,32,45,10,34,10,25,33,41,52,20,18,33,42,54,18,28,7,42,28,8,47,45,35,34,32,7,8,9,49,51,44,19,9,40,46,12,43,12,29,13,17,45,36,14,10,24,48,44,42,47
"35",48,44,15,29,50,12,46,46,40,51,18,42,12,26,10,34,18,44,29,11,17,45,55,41,12,11,25,6,29,45,46,53,32,49,47,45,17,49,12,53,17,40,20,11,29,11,9,19,22,31,46,21,48,49,29,13,52,34,7,25
"36",21,49,53,30,47,13,45,32,12,38,12,52,18,45,17,24,52,27,10,26,47,34,20,29,49,8,52,54,55,40,28,23,32,40,7,30,9,15,27,18,5,49,50,44,40,14,53,11,43,38,13,48,25,30,38,14,50,33,27,14
"37",50,29,50,18,25,23,41,44,35,35,26,55,10,38,48,23,45,8,32,35,37,42,41,35,26,18,16,49,39,55,23,40,17,13,30,37,12,14,52,10,14,25,13,27,19,21,52,32,6,49,23,6,21,22,14,32,43,42,46,38
"38",34,42,16,33,16,19,53,28,7,49,34,43,40,22,38,7,11,26,12,32,14,48,44,23,15,20,12,15,38,55,26,49,47,47,40,42,34,25,41,16,42,55,36,22,42,11,40,19,23,24,37,25,55,33,11,9,31,20,11,7
"39",29,45,43,32,42,21,47,32,24,50,7,49,41,23,29,6,22,28,25,10,42,40,20,13,29,38,40,43,7,18,5,45,40,37,44,51,44,20,18,39,42,53,42,35,35,54,8,11,11,41,55,43,25,14,5,17,18,51,54,40
"40",19,20,36,50,37,9,10,17,27,35,24,14,18,53,51,55,54,54,31,17,40,14,7,55,30,12,18,24,37,43,53,38,28,13,13,28,26,23,24,20,5,17,44,55,12,25,42,5,31,51,43,52,47,19,14,25,33,29,6,34
"41",25,9,53,54,49,50,50,48,18,42,22,49,9,10,28,40,9,23,21,47,10,52,37,23,55,23,19,54,31,30,43,15,15,6,41,22,40,54,16,8,36,15,13,42,20,50,36,50,37,46,42,45,10,45,36,38,9,43,12,48
"42",34,31,52,25,40,33,50,54,8,28,45,37,22,19,23,43,27,44,34,36,28,54,30,36,24,25,50,9,54,19,52,38,16,55,50,55,23,14,33,21,7,7,21,13,7,43,49,10,43,19,52,38,10,44,27,10,13,38,31,52
