"1",12
"2",5
"3",5
"4",25
"5",60
"6",30
"7",25
"8",10
"9",1
"10",51
"11",6
"12",8
"13",1
"14",44
"15",22
"16",20
"17",11
"18",47
"19",57
"20",3
"21",53
"22",12
"23",8
"24",7
"25",52
"26",1
"27",10
"28",54
"29",57
"30",14
"31",15
"32",22
"33",2
"34",6
"35",48
"36",23
"37",61
"38",16
"39",8
"40",43
"41",37
"42",10
"43",47
"44",2
"45",3
"46",47
"47",24
"48",41
"49",31
"50",3
"51",34
"52",24
"53",39
"54",59
"55",36
"56",9
"57",36
"58",10
"59",16
"60",37
