"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",22,24,17,23,32,9,20,26,17,22,29,12,5,12,27,32,19,5,25,24,23,10,26,31,21,25,15,29,24,25,23,15,6,34,10,34,28,13,33,7,12,8,12,34,20,18,15,23,28,10,28,32,28,12,24,26,7,29,30,18
"2",34,9,31,5,30,18,33,12,13,34,8,11,21,31,25,23,6,20,12,22,24,7,33,5,20,26,18,26,34,9,35,9,34,10,13,18,18,22,16,32,24,34,17,22,7,12,21,12,18,5,32,9,24,6,20,13,31,34,6,7
"3",21,18,18,31,26,34,23,14,6,13,19,17,25,5,20,21,22,11,27,12,9,29,18,13,23,23,6,14,31,5,11,13,30,26,23,19,12,29,9,14,33,22,11,26,12,12,23,19,7,22,32,33,14,29,35,24,8,20,32,8
"4",34,16,8,9,34,13,31,35,19,35,5,13,9,20,32,13,5,34,17,6,14,21,18,21,18,7,7,5,24,31,19,29,31,13,32,20,26,14,32,24,31,31,7,18,7,27,29,31,34,9,14,8,17,31,24,21,17,6,30,10
"5",7,14,14,23,28,6,29,9,17,23,21,14,9,33,29,21,27,29,33,27,9,22,11,25,15,20,35,21,22,32,21,9,9,8,30,8,21,21,12,15,17,32,28,23,24,22,5,11,16,29,24,34,29,31,23,7,22,11,31,34
"6",17,22,14,5,8,7,31,18,20,11,15,12,15,34,33,15,10,34,11,9,21,35,20,33,28,32,32,31,26,14,31,12,17,24,15,12,34,20,12,34,12,12,27,32,19,10,13,16,5,14,13,33,25,30,35,5,33,6,34,25
"7",18,20,9,6,30,11,26,14,32,7,27,10,25,31,25,28,8,13,11,12,16,35,21,5,7,31,11,6,24,16,5,7,28,8,24,11,9,11,20,34,17,8,11,5,7,27,23,23,30,31,7,27,8,19,34,8,9,5,33,23
"8",14,12,23,21,23,13,15,26,35,10,10,35,14,32,8,35,30,31,11,14,13,32,26,27,27,34,9,13,20,10,8,16,23,14,26,11,24,13,12,22,26,27,19,31,28,14,27,14,13,6,34,18,32,20,35,15,34,25,27,28
"9",11,31,24,21,7,24,16,11,34,19,9,7,15,16,13,9,32,24,33,11,35,8,33,6,16,13,24,24,22,13,15,16,9,27,19,17,11,22,7,31,10,32,31,29,23,10,17,13,27,22,10,8,10,32,16,13,5,14,28,35
"10",11,7,13,28,13,18,17,7,35,22,12,22,13,9,19,26,16,7,29,26,31,14,17,13,9,27,15,20,9,30,13,7,9,34,21,19,24,12,31,25,21,9,19,5,32,26,32,11,16,32,18,15,14,20,22,18,24,15,9,15
"11",19,13,21,29,21,27,12,27,18,9,35,31,18,18,15,32,18,6,23,16,20,24,17,28,31,35,31,18,22,5,15,10,32,12,5,7,30,14,35,33,15,33,20,20,9,21,30,35,12,29,20,34,6,30,10,21,10,30,27,14
"12",29,34,24,19,15,30,9,29,19,32,17,29,31,31,23,27,18,35,28,7,9,22,35,18,32,35,20,13,26,18,19,30,20,22,29,29,31,17,28,11,15,29,24,14,24,9,8,27,21,6,15,8,33,26,15,31,32,34,8,34
"13",24,28,32,21,35,13,21,21,10,23,12,12,15,35,19,33,26,13,23,24,6,10,30,10,30,28,11,15,9,20,34,27,9,15,35,13,12,23,18,13,23,25,30,20,31,30,35,34,22,25,14,12,29,23,28,16,18,27,13,24
"14",25,6,25,14,23,32,26,14,14,18,20,23,7,22,19,35,16,18,30,13,21,25,12,9,30,6,24,10,8,33,5,6,5,22,21,13,9,24,33,21,10,27,19,15,21,29,18,17,15,16,29,21,15,26,9,18,5,30,5,34
"15",29,26,27,20,31,25,8,33,18,23,31,12,19,30,18,28,21,5,21,8,24,15,31,8,9,14,12,29,7,10,9,29,27,27,23,9,26,29,25,23,18,10,26,5,23,23,8,24,18,21,9,30,23,7,19,25,13,13,8,30
"16",10,5,20,16,17,24,33,31,26,12,21,17,5,31,8,26,23,30,17,17,9,14,9,17,21,29,21,7,12,22,29,10,26,25,30,9,14,9,27,23,9,17,32,21,30,20,6,10,15,7,27,11,35,8,9,10,15,31,32,10
"17",23,21,5,18,25,8,32,19,14,21,5,26,28,33,21,26,35,6,24,32,21,20,6,8,23,19,33,25,11,26,24,15,10,8,25,30,32,9,35,24,23,14,25,32,27,33,28,24,10,12,6,18,28,15,14,17,31,10,16,23
"18",6,25,21,24,22,20,35,34,5,19,11,23,32,25,22,32,14,13,6,35,16,5,20,11,7,26,32,16,7,6,19,34,5,10,14,5,31,16,35,19,11,18,28,34,28,11,16,30,21,33,18,13,32,34,35,30,13,33,21,12
"19",17,14,19,28,19,9,8,26,29,15,20,9,13,6,6,13,32,14,19,13,29,12,28,16,25,12,13,29,8,9,23,35,23,7,18,32,11,26,18,31,20,15,25,26,15,10,12,12,18,8,6,11,34,31,12,31,30,14,7,34
"20",20,29,32,20,27,14,24,22,10,7,12,32,13,27,9,28,26,13,18,7,30,21,8,9,6,34,16,28,8,8,23,14,27,31,30,28,17,7,27,24,35,6,22,9,17,6,17,29,25,10,18,22,19,15,8,33,16,22,10,26
"21",12,14,32,25,5,32,21,13,31,31,32,15,24,11,9,6,35,22,20,16,31,12,29,35,14,14,13,18,35,29,19,26,7,5,32,14,31,13,13,26,34,8,35,25,20,34,12,20,20,14,23,13,22,31,18,28,34,14,29,34
"22",12,8,5,27,11,13,24,33,35,12,9,18,25,31,32,18,10,7,30,24,18,20,13,24,7,26,8,31,15,10,13,16,6,21,7,5,21,14,7,16,34,30,21,10,30,15,21,29,33,18,10,33,32,7,27,21,19,8,25,24
"23",30,26,5,13,21,28,9,28,10,5,19,14,31,20,16,32,5,15,29,26,20,22,30,34,9,23,20,13,6,31,21,16,30,20,9,17,33,32,32,5,27,13,6,18,31,22,8,19,29,23,13,19,32,35,35,28,5,6,26,22
"24",25,20,6,35,25,6,10,30,8,18,8,29,34,19,16,21,15,12,31,18,35,9,13,11,10,13,7,21,12,33,33,8,8,16,16,19,30,15,5,28,5,21,15,5,21,33,9,16,11,27,30,6,26,21,23,34,23,6,30,5
"25",14,6,18,17,32,25,30,18,5,32,26,18,24,13,5,24,30,20,26,19,35,5,18,33,29,25,20,7,12,27,33,19,31,23,27,21,31,25,9,22,11,25,21,15,12,19,16,10,5,18,8,11,7,28,18,29,35,11,14,34
