"1",35
"2",21
"3",48
"4",46
"5",47
"6",22
"7",47
"8",13
"9",36
"10",15
"11",15
"12",1
"13",41
"14",31
"15",20
"16",46
"17",44
"18",47
"19",14
"20",33
"21",2
"22",37
"23",9
"24",28
"25",32
"26",46
"27",48
"28",11
"29",12
"30",1
"31",36
"32",37
"33",3
"34",39
"35",6
"36",45
"37",39
"38",39
"39",11
"40",13
"41",2
"42",29
"43",19
"44",11
"45",6
"46",13
"47",46
"48",24
"49",28
"50",42
"51",5
"52",44
"53",42
"54",40
"55",24
"56",23
"57",30
"58",17
"59",46
"60",26
"61",36
"62",44
"63",23
"64",26
"65",26
"66",36
"67",18
"68",17
"69",1
"70",17
"71",27
"72",25
"73",8
"74",13
"75",14
"76",46
"77",39
"78",30
"79",21
"80",14
"81",27
"82",42
"83",15
"84",2
"85",11
"86",10
"87",8
"88",17
"89",20
"90",35
"91",14
"92",2
"93",19
"94",29
"95",11
"96",38
"97",20
"98",19
"99",6
"100",41
