"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",22,35,8,9,31,26,23,22,16,33,15,8,18,5,22,16,11,7,25,16,7,6,29,8,31,32,6,24,14,15,10,34,26,20,13,29,17,35,5,22,34,35,18,20,23,20,28,22,19,11,27,29,17,8,31,30,17,31,23,5,9,32,15,13,23,5,23,22,31,7,30,5,8,15,7,17,27,20,30,12,12,26,11,12,8,20,8,14,31,32,13,11,13,33,15,21,22,27,29,33
"2",9,23,33,8,10,27,25,19,16,20,28,25,6,8,10,20,7,8,16,12,17,21,15,34,29,31,10,31,30,9,23,18,14,35,10,8,23,35,28,7,17,8,28,8,20,35,8,6,33,7,12,7,14,27,14,9,15,31,23,35,28,33,21,20,12,30,30,5,6,35,9,7,5,27,35,26,30,15,9,9,8,26,23,17,27,9,8,26,31,7,32,28,26,28,34,23,32,18,13,32
"3",11,12,30,22,26,15,20,21,24,17,14,6,28,7,28,10,18,21,12,10,10,22,15,22,18,17,20,14,14,31,19,34,13,35,16,32,25,12,12,23,13,11,23,32,30,34,17,32,27,33,8,23,26,7,6,26,25,24,23,5,13,20,18,35,35,21,10,11,13,18,27,21,10,26,5,11,5,11,9,30,35,22,19,6,13,23,20,30,22,9,12,28,13,34,17,24,6,34,12,21
"4",29,9,30,18,23,21,26,28,14,5,6,26,25,35,21,34,10,15,10,18,17,28,27,11,22,7,8,20,22,33,33,5,24,34,5,5,35,18,8,16,35,12,30,5,13,22,16,21,7,30,26,29,27,14,23,6,26,28,33,27,9,35,9,32,5,7,7,19,6,20,13,6,33,24,24,13,9,12,17,26,28,29,34,28,5,5,12,16,20,33,23,27,35,11,12,6,35,16,20,19
"5",34,13,31,30,30,31,11,14,18,28,5,23,32,7,17,13,11,30,19,21,10,25,11,35,14,6,18,34,10,34,26,26,12,10,12,26,30,28,21,27,5,11,15,30,24,29,11,17,19,12,14,15,30,32,12,16,25,29,13,20,23,18,26,27,9,9,29,29,25,25,13,24,10,19,12,30,16,15,35,19,19,6,28,26,19,15,25,11,13,30,12,12,19,20,12,10,17,22,31,5
"6",20,8,18,20,12,30,33,7,15,35,19,24,21,16,22,17,34,21,6,5,32,27,21,21,19,20,26,24,10,21,9,12,27,31,16,27,26,33,21,31,26,24,9,30,26,15,14,19,31,26,13,9,10,14,30,27,26,18,8,21,10,10,23,10,31,25,26,13,24,7,25,19,34,15,22,32,15,17,30,17,30,14,20,15,21,29,20,25,28,9,20,8,29,31,8,8,16,8,18,32
"7",13,25,15,30,30,24,8,20,6,31,30,15,31,14,29,7,31,18,20,18,17,31,26,29,15,19,22,9,27,23,17,28,27,25,5,26,11,22,28,18,35,18,13,10,33,19,35,20,33,11,21,18,28,25,7,6,30,19,25,18,6,18,32,28,28,7,9,25,19,19,15,23,32,19,16,17,20,21,21,15,24,29,20,24,30,16,15,18,21,11,26,9,30,35,23,21,26,35,22,6
"8",5,9,28,35,12,26,8,9,31,28,14,12,8,11,11,34,19,31,9,26,20,29,7,12,15,15,20,29,35,35,27,10,12,28,7,22,21,13,32,12,13,32,21,8,5,19,16,25,29,33,35,13,26,6,32,29,21,31,18,29,34,21,21,30,23,31,23,7,27,24,17,18,11,23,14,28,10,10,20,26,11,21,27,30,21,16,28,16,33,27,30,9,28,12,11,9,28,25,6,25
"9",11,10,22,24,7,19,12,10,10,6,26,35,8,19,20,29,27,27,6,27,9,32,27,23,30,14,9,5,12,9,10,5,5,34,12,23,27,13,9,33,34,29,7,26,33,16,7,23,20,27,13,21,26,33,32,15,25,19,8,6,12,26,31,34,11,8,10,9,15,16,21,26,12,34,17,7,18,33,9,33,16,24,9,22,26,22,15,23,17,24,10,11,15,31,35,11,24,11,28,26
"10",11,15,19,9,13,30,14,23,23,10,5,26,5,5,5,9,30,5,7,7,26,19,12,27,29,14,17,15,16,19,11,11,23,33,12,34,13,6,29,19,5,10,25,21,28,32,14,33,28,17,21,5,5,9,35,23,19,26,26,26,20,32,12,29,9,34,30,8,14,30,12,8,31,20,34,26,10,12,9,31,19,10,27,10,19,10,9,25,24,11,16,5,24,17,17,30,10,7,32,30
"11",20,19,20,24,14,23,28,24,34,22,27,6,28,11,22,9,23,34,21,33,23,18,24,29,32,13,12,12,11,28,22,7,8,7,14,35,32,30,17,11,15,33,9,34,23,24,16,21,19,16,7,6,23,25,10,5,18,22,7,11,33,14,18,27,16,25,21,23,15,15,23,7,5,5,22,30,19,8,31,31,13,20,24,29,6,13,6,33,9,6,28,15,9,26,10,6,16,31,23,20
"12",21,23,25,6,17,25,35,33,30,33,28,24,25,31,25,31,16,23,19,16,6,21,13,12,30,12,17,27,29,23,17,9,20,35,35,10,22,33,13,21,21,10,13,11,29,7,30,33,26,23,19,14,16,30,16,5,7,30,16,24,33,18,7,8,33,22,20,24,21,34,24,16,16,27,25,14,21,35,30,13,13,35,18,33,13,20,22,18,35,5,22,25,15,21,25,15,11,10,15,25
"13",23,16,13,20,12,35,16,22,23,23,34,27,29,18,17,8,35,21,25,16,23,24,25,21,9,15,35,21,22,26,24,22,20,29,22,33,31,18,25,18,21,22,10,32,24,11,26,29,33,26,32,18,31,24,19,19,10,16,17,9,6,26,27,15,13,26,23,15,12,13,10,33,17,27,12,23,8,18,16,27,13,29,24,21,9,35,15,17,7,30,20,21,16,22,5,20,19,31,23,9
"14",14,33,25,15,34,24,5,18,12,10,23,26,15,28,14,35,26,12,22,35,22,24,21,21,33,30,7,8,7,21,27,29,29,31,20,20,16,15,30,24,23,9,14,6,33,25,6,9,12,27,33,13,34,24,34,30,17,9,29,29,6,30,16,21,26,23,9,15,31,15,22,10,25,26,31,31,6,7,9,27,8,22,17,20,12,28,19,34,15,27,30,9,8,10,35,32,14,22,23,32
"15",19,24,18,30,22,16,21,18,26,23,25,10,17,23,10,17,8,17,7,18,16,17,16,24,13,5,5,16,24,29,5,29,31,12,23,18,16,14,35,21,13,15,25,8,33,19,7,29,21,12,18,19,10,17,35,20,23,34,6,22,28,25,20,28,12,6,13,33,19,19,19,16,7,18,30,19,8,34,8,25,25,16,24,21,5,34,20,5,34,30,30,26,34,31,5,34,15,16,16,33
"16",15,26,6,14,11,33,31,15,15,14,9,25,32,33,20,29,19,23,8,17,26,25,8,10,21,20,23,5,35,27,10,20,20,7,8,12,15,10,25,7,28,6,13,33,8,18,6,32,27,8,29,21,13,33,23,22,35,11,27,19,5,5,11,8,35,6,24,11,6,9,26,24,5,11,28,15,24,21,35,34,27,27,6,25,23,19,7,35,28,7,26,26,23,35,15,25,35,17,22,13
"17",6,31,6,28,18,13,8,26,13,27,21,9,26,18,28,19,17,6,30,7,7,22,25,18,15,32,21,11,8,19,33,27,24,35,33,35,26,12,27,30,23,9,33,16,16,33,21,34,15,28,17,24,32,32,32,33,27,5,24,12,28,11,17,27,25,30,10,10,13,12,29,26,28,24,6,19,25,16,5,11,18,9,5,11,7,18,5,28,5,26,30,10,32,33,12,22,30,12,11,20
"18",25,13,9,26,31,7,20,8,19,29,35,27,33,35,27,25,6,17,21,30,34,5,29,18,34,16,12,20,18,26,27,7,8,12,30,31,6,32,31,21,8,7,15,12,29,30,6,11,31,25,10,22,7,28,18,24,16,29,30,7,5,8,18,22,34,31,12,23,12,32,16,28,28,31,13,25,6,30,18,26,33,31,32,30,12,21,35,13,14,24,20,19,29,11,27,23,31,8,18,32
