"1",155
"2",414
"3",571
"4",463
"5",723
"6",95
"7",1025
"8",1143
"9",113
"10",668
"11",90
"12",44
"13",1724
"14",132
"15",506
"16",112
"17",205
"18",274
"19",459
"20",725
"21",419
"22",300
"23",124
"24",1195
"25",47
"26",108
"27",558
"28",227
"29",167
"30",1
"31",81
"32",285
"33",372
"34",347
"35",444
"36",1065
"37",17
"38",1474
"39",100
"40",13
"41",1866
"42",1364
"43",212
"44",985
"45",525
"46",313
"47",74
"48",115
"49",197
"50",609
"51",196
"52",729
"53",44
"54",1909
"55",169
"56",1112
"57",239
"58",379
"59",70
"60",18
"61",16
"62",540
"63",586
"64",1138
"65",550
"66",61
"67",284
"68",525
"69",530
"70",532
"71",2005
"72",158
"73",402
"74",843
"75",339
"76",11
"77",121
"78",67
"79",24
"80",1487
"81",69
"82",357
"83",114
"84",375
"85",239
"86",133
"87",1375
"88",2172
"89",486
"90",2505
"91",676
"92",124
"93",747
"94",255
"95",272
"96",102
"97",86
"98",1104
"99",458
"100",22
