"1",207
"2",1563
"3",1370
"4",904
"5",1266
"6",1458
"7",185
"8",1140
"9",741
"10",1057
"11",1374
"12",297
"13",1575
"14",186
"15",801
"16",605
"17",1592
"18",513
"19",101
"20",706
"21",775
"22",194
"23",1475
"24",1935
"25",1487
"26",301
"27",1314
"28",1107
"29",795
"30",829
"31",887
"32",943
"33",646
"34",2405
"35",971
"36",707
"37",106
"38",977
"39",918
"40",489
"41",28
"42",535
"43",624
"44",1123
"45",719
"46",1161
"47",3138
"48",851
"49",3071
"50",1848
