"1",10
"2",14
"3",13
"4",20
"5",13
"6",19
"7",9
"8",9
"9",5
"10",4
"11",5
"12",1
"13",14
"14",1
"15",13
"16",8
"17",1
"18",9
"19",6
"20",14
"21",19
"22",16
"23",11
"24",18
"25",15
"26",16
"27",4
"28",12
"29",19
"30",2
"31",11
"32",2
"33",17
"34",8
"35",19
"36",5
"37",11
"38",7
"39",11
"40",10
"41",14
"42",14
"43",10
"44",15
"45",12
"46",17
"47",2
"48",18
"49",17
"50",9
"51",1
"52",13
"53",16
"54",10
"55",18
"56",17
"57",4
"58",2
"59",4
"60",10
"61",11
"62",7
"63",10
"64",1
"65",18
"66",15
"67",14
"68",2
"69",15
"70",18
