"1",7
"2",15
"3",19
"4",17
"5",18
"6",1
"7",4
"8",20
"9",10
"10",15
"11",4
"12",16
"13",4
"14",8
"15",12
"16",14
"17",7
"18",10
"19",17
"20",17
"21",5
"22",14
"23",8
"24",18
"25",14
"26",12
"27",3
"28",13
"29",3
"30",11
"31",2
"32",19
"33",4
"34",9
"35",6
"36",7
"37",8
"38",14
"39",20
"40",5
"41",19
"42",1
"43",5
"44",9
"45",16
"46",6
"47",9
"48",3
"49",17
"50",18
"51",19
"52",15
"53",9
"54",20
"55",4
"56",8
"57",12
"58",18
"59",20
"60",11
"61",18
"62",5
"63",17
"64",1
"65",15
"66",6
"67",13
"68",5
"69",4
"70",2
