"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",32,14,5,31,9,16,19,32,31,17,35,10,8,7,18,11,23,33,6,15,16,34,32,18,18,30,9,34,5,33,32,9,17,7,9,31,5,17,32,32,25,23,8,26,26,16,8,33,16,29,23,33,25,32,11,29,18,12,5,28
"2",7,25,24,14,33,11,31,5,13,22,5,16,15,7,10,19,16,23,25,27,15,17,30,21,17,12,28,25,14,27,17,9,8,14,35,6,15,34,11,32,6,27,16,15,8,12,20,27,19,9,8,33,10,22,32,9,23,30,25,22
"3",18,28,13,18,17,33,11,11,10,17,12,33,34,7,13,15,27,18,14,32,23,31,10,31,15,22,26,15,20,29,8,7,5,5,30,8,9,18,11,12,21,29,29,11,18,18,27,29,7,17,28,21,25,13,31,7,20,19,29,10
"4",25,10,21,30,21,21,32,33,19,9,7,15,32,35,8,35,15,19,5,20,25,11,30,22,26,5,22,21,33,21,21,26,35,25,19,6,11,12,9,23,5,22,25,7,25,16,34,16,26,15,14,11,33,25,19,13,8,23,28,32
"5",21,15,18,10,13,25,35,33,28,29,22,20,15,6,5,27,14,27,28,23,27,28,25,17,18,32,32,15,26,12,9,28,7,34,28,7,14,31,7,18,14,12,33,31,31,21,10,20,27,14,27,6,5,32,35,23,23,15,15,21
"6",10,17,18,34,33,9,22,28,23,24,20,18,15,7,9,31,25,6,25,32,24,17,27,21,8,5,15,15,28,27,16,28,10,25,15,12,26,33,6,16,8,5,31,9,5,32,5,5,25,16,35,25,30,10,24,29,21,28,21,5
"7",24,22,12,32,7,9,32,32,35,5,10,34,22,12,21,35,28,34,18,13,18,15,30,12,5,19,23,7,8,25,27,13,35,19,18,31,20,33,25,10,14,16,28,32,35,27,17,8,8,18,10,17,34,29,21,25,31,29,23,14
"8",16,17,23,5,19,6,32,11,27,21,11,6,28,21,10,35,21,34,12,32,26,24,19,34,33,32,26,8,17,5,30,22,15,8,19,24,16,27,22,28,16,9,14,16,31,25,21,33,18,12,25,16,28,24,12,31,14,20,6,12
"9",14,23,17,23,32,6,34,20,23,27,10,25,15,15,8,13,17,27,6,26,35,25,32,9,31,13,24,14,12,18,12,30,25,29,6,13,18,20,21,17,26,20,26,30,33,22,12,30,17,13,23,29,15,34,28,12,20,20,15,32
"10",16,26,5,7,12,9,30,31,18,35,7,14,9,21,35,32,15,26,11,28,12,33,7,23,30,9,20,21,34,8,21,35,21,5,35,30,27,30,23,31,14,27,27,5,16,21,26,30,6,35,20,23,20,11,23,34,29,7,27,31
"11",27,5,16,5,25,26,16,12,8,33,14,31,6,10,27,26,31,9,16,12,8,10,33,12,28,12,30,18,18,33,31,9,23,19,19,17,18,33,14,31,22,12,32,24,22,13,18,26,16,33,33,27,10,24,12,7,7,7,35,12
"12",18,30,15,31,24,17,7,28,6,30,28,22,27,6,34,33,5,14,25,5,15,11,31,30,22,14,34,22,14,34,14,11,25,13,7,27,12,12,29,7,18,6,20,14,17,26,32,32,19,5,8,27,12,7,33,23,6,17,26,7
"13",5,17,19,5,26,30,15,20,33,6,20,31,33,30,32,17,28,6,13,6,20,27,8,24,35,17,10,12,29,23,29,23,32,11,26,5,21,5,8,22,28,28,18,27,26,9,27,28,13,14,33,9,15,19,11,31,22,11,10,22
"14",14,29,13,5,19,13,10,21,31,24,26,5,22,22,13,18,29,30,25,34,25,22,6,34,15,32,15,19,30,19,30,20,32,17,30,18,30,11,22,28,28,8,35,25,12,8,11,27,20,10,17,33,5,12,8,19,19,11,32,16
"15",7,28,8,35,26,28,18,28,15,5,11,25,8,33,24,8,5,29,35,20,23,12,23,28,19,9,33,28,24,20,28,17,10,12,6,17,30,26,14,14,5,30,24,33,18,11,6,25,5,18,29,26,6,26,14,35,32,32,7,19
"16",9,22,5,31,27,12,35,11,27,19,9,35,26,28,7,27,7,19,23,23,21,22,10,11,12,24,19,7,15,18,15,13,16,27,25,5,18,21,18,30,17,7,6,24,33,19,28,27,17,19,18,16,31,11,29,34,19,27,35,29
"17",15,31,24,25,23,11,29,30,6,9,5,20,6,34,9,10,9,13,16,8,22,8,18,33,5,20,12,7,28,32,14,8,27,7,10,20,6,11,18,24,11,11,18,14,31,29,5,9,31,12,5,34,23,13,24,15,5,16,29,21
"18",9,7,11,33,21,16,16,17,12,12,25,11,5,7,24,15,10,16,14,10,13,20,9,35,7,8,7,16,13,5,10,32,24,32,28,33,5,35,35,33,9,21,6,29,10,31,31,34,22,26,9,13,11,14,15,25,10,31,7,25
"19",5,8,12,13,34,19,10,16,28,26,13,10,13,19,30,12,13,16,28,19,17,18,8,22,12,7,32,16,22,35,17,24,10,8,27,35,12,33,12,22,6,5,28,6,28,6,34,14,35,31,18,8,17,10,28,7,9,10,14,30
"20",8,33,17,29,26,12,24,18,25,25,30,8,10,6,5,26,32,10,31,29,13,15,9,12,15,21,24,26,12,12,24,27,25,24,18,28,26,15,8,12,26,30,30,11,24,32,18,17,10,7,14,6,18,22,20,15,26,29,11,27
"21",15,15,29,21,10,25,17,26,9,5,28,22,15,9,11,31,13,17,33,32,14,8,9,11,16,31,33,14,29,14,20,13,11,24,23,14,17,32,16,13,33,34,33,20,34,18,29,25,13,30,28,10,32,30,31,11,34,33,25,16
"22",14,26,21,21,32,13,20,22,18,26,34,31,7,30,33,28,11,30,30,26,19,8,25,30,22,24,22,16,20,12,23,29,8,33,7,13,33,5,14,7,16,32,32,6,34,35,26,31,33,26,13,27,28,22,7,23,14,29,34,28
"23",17,16,32,13,35,9,35,34,26,23,28,25,7,17,17,16,29,15,7,11,25,31,29,28,12,7,35,19,18,21,11,5,10,9,17,6,30,18,32,15,35,27,24,18,35,5,28,13,28,14,26,21,7,25,27,9,7,24,13,26
"24",25,24,23,17,21,27,27,13,25,28,30,27,26,35,12,26,17,24,25,26,24,35,18,29,19,15,7,6,20,29,30,18,21,28,29,26,16,14,20,27,26,9,9,27,18,21,9,9,7,18,31,16,6,16,32,24,26,32,35,30
"25",13,18,25,16,12,15,30,15,14,26,9,24,11,30,24,31,22,28,35,30,11,14,17,15,30,27,21,11,6,21,12,12,7,18,10,9,25,6,31,8,28,5,23,9,18,16,11,14,27,33,20,7,31,19,22,25,31,17,18,26
"26",34,30,12,9,20,5,14,35,15,20,21,5,18,10,23,25,8,35,32,30,26,6,15,10,35,16,20,24,5,8,26,19,18,16,27,31,14,8,19,19,10,8,16,15,12,18,15,28,13,13,26,27,20,18,28,32,29,9,29,27
"27",8,30,13,25,8,30,17,31,30,5,16,24,34,26,26,6,31,31,31,8,5,10,17,9,19,34,34,19,18,23,15,29,17,7,27,23,16,23,7,10,7,34,11,6,34,9,17,13,27,26,26,33,35,31,27,26,26,20,19,30
"28",8,13,16,8,8,29,7,12,7,28,9,14,6,10,17,11,14,22,25,8,24,17,16,6,13,16,32,5,12,21,32,24,28,25,13,13,30,17,24,9,8,34,29,14,28,22,22,18,24,17,8,15,32,22,14,19,22,23,23,33
"29",34,29,33,12,18,12,24,28,28,31,25,34,14,24,19,19,24,22,10,20,12,35,34,32,18,19,13,6,11,18,31,31,30,30,30,21,10,30,7,26,23,15,29,19,34,13,18,28,13,28,15,10,13,32,20,28,12,14,22,11
"30",29,24,17,25,8,22,32,7,13,12,26,28,30,6,21,26,25,24,32,16,22,33,33,29,21,28,7,10,29,8,19,33,18,9,8,15,10,9,34,13,6,33,13,29,14,31,24,16,33,27,32,26,35,19,5,24,15,7,22,24
"31",13,19,17,34,19,22,28,25,7,26,30,23,35,33,27,18,21,7,26,32,16,11,13,28,14,30,11,10,9,26,22,13,30,26,30,18,13,30,18,6,9,25,31,23,24,24,24,30,33,31,12,31,30,11,8,17,10,26,9,9
"32",15,23,23,23,25,19,10,23,18,19,10,14,31,20,19,18,20,29,35,13,7,33,11,19,27,17,20,27,15,8,34,24,5,14,35,22,17,24,21,21,22,34,13,31,22,19,9,15,8,15,11,29,21,13,7,9,35,15,28,27
"33",5,30,18,5,28,28,30,28,32,11,35,13,34,30,19,30,24,29,17,7,9,26,32,32,12,19,28,29,18,23,10,12,28,31,10,13,22,35,18,19,28,8,25,10,6,32,21,27,28,6,23,5,15,14,25,6,29,35,19,33
"34",32,7,11,20,22,21,32,5,12,14,31,17,35,26,6,33,6,31,10,11,16,10,15,10,8,25,20,22,29,28,9,31,22,12,16,23,13,31,33,21,14,11,8,26,9,13,11,8,7,27,12,35,25,6,28,10,18,24,27,20
"35",29,22,6,35,29,5,29,25,12,24,21,6,12,20,34,14,12,18,35,31,21,33,20,34,26,33,33,25,30,31,25,33,18,13,10,8,32,10,7,16,7,31,32,14,34,23,8,24,10,23,9,23,15,35,7,22,29,24,33,23
"36",17,28,12,22,15,27,5,6,34,16,35,26,22,27,14,14,17,6,22,26,27,34,11,28,32,16,8,21,7,17,17,26,11,6,34,16,14,23,35,29,26,29,33,6,19,17,14,8,33,17,7,29,16,27,16,34,16,8,7,20
"37",34,9,25,9,33,13,7,12,28,24,32,30,32,34,34,18,16,17,16,25,9,29,21,20,15,34,34,35,17,31,15,32,29,17,8,16,23,23,13,12,29,32,17,29,29,26,8,32,28,9,25,15,24,7,12,12,16,10,32,11
"38",7,13,6,27,14,24,15,35,22,24,28,19,13,14,7,18,24,14,21,9,7,25,33,30,21,11,16,34,21,33,21,23,34,17,35,20,29,24,32,34,21,7,19,32,22,6,9,6,6,13,35,20,5,14,7,22,22,9,6,6
"39",24,19,20,32,32,21,16,22,18,6,9,21,16,23,12,26,27,13,5,25,17,23,28,32,31,14,9,26,15,29,12,29,32,31,16,28,22,16,25,21,18,16,15,7,31,31,22,28,28,11,22,11,14,29,17,11,14,22,7,28
"40",34,23,29,26,13,21,24,24,15,28,17,32,22,24,33,23,11,32,23,19,9,8,11,32,30,20,11,31,34,13,33,21,18,27,12,16,26,23,28,30,23,25,21,15,8,7,21,34,11,6,5,14,18,27,32,9,35,23,11,8
"41",14,12,32,32,28,34,25,20,23,23,7,16,29,8,9,30,9,22,11,20,25,15,15,20,14,26,13,13,16,17,28,11,14,17,15,12,16,24,8,14,25,5,9,28,29,30,16,29,25,25,28,9,12,15,15,27,11,29,25,30
"42",19,22,25,23,28,25,20,25,34,14,17,6,26,7,31,35,31,26,18,32,11,5,19,32,33,7,9,17,27,20,6,8,31,10,35,15,29,8,16,31,31,9,28,9,27,28,6,12,13,22,26,23,7,5,27,12,17,28,34,17
"43",32,32,15,35,9,21,24,8,35,19,11,27,34,25,31,17,22,27,30,14,34,16,15,8,9,28,35,23,23,34,23,18,30,20,23,11,33,14,21,18,15,31,32,26,32,10,33,14,20,26,19,11,8,9,35,35,8,21,9,11
"44",24,33,12,16,9,9,23,7,13,33,23,27,10,18,23,18,9,19,35,35,35,5,22,8,23,7,13,8,35,23,11,29,34,20,10,22,8,14,27,13,5,18,26,21,20,21,18,21,28,20,26,18,6,24,15,20,33,23,28,5
"45",7,28,10,34,22,11,35,12,16,24,27,30,16,5,9,34,31,22,14,24,27,31,23,30,28,25,25,19,30,10,19,17,6,9,23,30,26,13,30,29,32,27,29,11,26,25,15,18,33,18,10,24,22,33,5,26,22,21,16,17
"46",9,22,14,15,20,18,5,5,14,28,12,11,13,8,25,13,7,14,23,26,11,23,12,15,31,34,9,13,23,5,22,14,18,29,14,6,26,6,24,9,23,31,18,24,17,8,11,14,25,6,30,35,21,5,25,13,5,35,12,10
"47",27,23,24,31,20,20,32,9,33,18,19,26,8,15,10,5,7,29,24,11,23,18,34,14,25,29,28,30,25,17,34,20,28,15,17,7,20,26,23,34,17,23,8,24,16,21,29,12,17,23,22,31,23,29,11,8,16,31,27,33
"48",31,32,15,25,27,18,15,11,16,29,24,20,23,25,12,31,5,24,17,13,24,34,23,7,9,9,22,11,19,24,29,23,33,35,7,19,35,22,9,7,28,8,31,27,14,26,7,6,9,23,17,33,27,28,9,29,34,8,12,12
"49",9,30,24,21,31,32,5,30,33,29,30,27,17,5,26,19,14,20,27,13,5,21,13,12,7,13,34,12,12,16,19,10,31,27,23,12,24,20,32,16,24,15,24,16,35,26,24,27,8,31,8,8,7,10,35,17,24,21,17,34
"50",10,17,6,29,33,28,8,25,22,20,34,19,34,5,6,30,22,8,33,7,17,34,6,34,6,25,30,10,18,25,7,24,8,30,8,23,33,30,19,22,13,30,6,19,5,24,21,23,16,16,22,5,27,20,27,7,25,29,6,34
"51",30,30,22,24,19,18,8,14,8,19,19,13,16,29,23,10,16,8,24,15,8,32,32,10,28,20,8,14,22,25,6,32,33,24,25,7,30,32,11,30,21,10,27,26,15,17,14,20,31,6,13,24,22,28,31,16,26,10,11,5
"52",31,28,31,16,6,13,28,24,21,24,13,26,6,28,28,12,25,15,34,20,10,25,9,8,22,22,21,13,26,25,26,34,33,22,17,11,29,33,22,16,24,15,16,8,24,18,34,32,23,31,35,22,14,17,14,15,12,35,15,15
"53",31,31,19,9,5,24,22,32,11,34,32,32,19,29,9,26,33,24,34,32,7,35,10,34,33,6,8,23,7,30,20,10,15,31,30,30,26,5,25,22,28,17,14,22,15,31,10,6,11,15,26,16,30,8,11,9,12,16,27,25
"54",32,13,10,5,10,9,28,30,13,16,31,6,21,17,34,11,19,12,29,14,10,25,24,18,28,33,24,11,30,24,12,21,35,6,13,12,34,15,13,17,34,32,34,14,29,9,29,16,14,20,34,30,31,11,16,16,5,33,32,12
"55",20,25,27,5,7,34,26,5,34,31,27,5,31,6,34,27,9,23,6,17,5,16,20,12,7,15,12,34,19,12,13,7,33,14,33,33,32,7,29,23,19,35,25,30,15,24,7,24,27,19,33,9,30,32,35,9,14,8,32,17
"56",32,33,11,15,32,31,24,9,35,14,28,33,18,21,17,28,8,10,26,31,31,7,31,8,28,29,23,33,17,9,9,19,24,33,34,32,24,28,29,28,30,5,5,11,26,16,24,29,17,14,29,9,29,35,33,17,26,30,18,17
"57",24,24,15,29,26,8,33,7,10,34,12,5,31,7,7,5,14,20,6,18,10,22,13,14,12,13,29,20,34,24,35,9,33,14,10,28,16,10,9,5,22,12,8,11,8,24,19,7,18,12,25,35,34,17,29,20,17,14,9,20
"58",20,9,19,6,20,17,12,11,33,12,10,29,6,19,16,18,22,25,11,19,27,15,9,26,10,5,23,7,31,22,30,34,24,9,21,11,10,30,8,18,21,28,23,27,30,9,35,12,25,7,6,9,25,25,28,26,15,11,31,7
"59",31,9,7,14,10,24,25,25,10,7,7,12,9,19,23,29,20,15,5,5,14,22,34,13,35,19,25,17,26,19,21,26,18,7,26,13,12,14,23,6,5,11,12,28,13,9,29,24,21,23,21,29,12,10,30,23,34,10,26,27
"60",17,26,16,10,13,18,6,14,9,21,9,13,31,6,9,6,21,18,15,12,25,16,10,14,21,12,22,17,16,29,25,10,14,31,11,27,31,13,5,29,30,31,33,7,29,27,16,10,19,10,6,33,26,34,11,23,18,35,18,15
