"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",47,38,48,45,15,22,34,14,22,11,47,19,47,43,24,15,15,49,12,17,25,48,29,34,48,34,16,50,45,26,13,46,22,46,18,26,15,49,36,32,34,48,39,23,16,27,41,25,50,35,34,26,47,29,11,18,29,30,11,22
"2",35,47,31,40,43,17,31,14,48,22,38,30,41,24,19,20,40,38,35,42,27,50,36,42,41,11,22,29,47,50,28,30,15,44,15,45,34,17,35,16,24,29,42,42,43,40,25,29,48,24,37,29,15,47,33,27,31,16,50,46
"3",13,14,43,24,27,45,16,40,12,24,22,26,45,23,11,37,40,44,21,35,36,34,13,25,41,49,34,29,22,26,21,28,47,45,50,25,49,37,44,40,26,45,27,37,41,15,32,28,28,31,14,46,49,17,22,35,40,29,47,36
"4",36,47,34,12,47,23,45,43,28,26,23,43,13,27,12,43,39,12,12,12,47,18,38,45,42,23,24,45,34,26,22,18,10,44,28,10,22,50,20,11,19,42,13,19,21,14,12,29,32,36,45,40,20,20,20,26,46,37,32,45
"5",46,22,42,17,15,28,39,36,14,45,27,38,39,42,31,11,12,36,11,30,47,41,46,21,37,29,26,41,23,32,42,37,45,15,27,25,46,26,21,27,33,18,48,14,12,35,16,32,12,26,27,36,17,10,11,20,46,26,13,40
"6",45,15,38,19,27,23,12,10,34,11,11,37,44,15,24,34,26,21,10,19,46,11,45,43,24,32,37,23,46,28,14,25,35,41,25,41,24,47,10,13,35,34,33,37,13,20,37,39,32,17,25,10,41,15,11,32,46,23,45,44
"7",36,32,48,26,21,34,13,24,13,26,31,27,38,40,42,34,38,39,25,38,29,30,37,14,32,29,33,30,49,30,36,41,18,22,18,18,13,15,48,28,39,34,16,20,14,29,38,39,34,25,43,44,28,22,42,30,10,49,31,24
"8",10,37,35,13,19,10,24,43,20,26,49,41,19,45,50,50,19,41,10,31,23,37,22,22,33,46,38,36,46,31,34,46,15,36,12,18,17,44,44,27,17,44,36,46,27,41,49,31,35,47,30,36,43,21,13,49,44,48,15,34
"9",23,41,16,20,23,18,15,44,13,37,15,13,27,12,21,10,41,14,21,12,13,35,35,49,38,24,17,43,33,50,25,46,39,27,13,26,37,21,45,42,32,22,10,24,29,41,23,26,32,23,35,13,15,48,13,18,39,37,30,36
"10",50,42,44,38,44,42,36,37,13,48,25,37,10,37,49,23,41,40,39,37,45,31,39,48,15,37,26,46,19,45,27,31,25,43,46,21,11,22,34,43,30,15,42,10,15,50,46,25,40,40,14,21,14,19,42,48,31,41,25,14
"11",20,18,31,12,44,19,28,13,42,11,45,29,23,32,21,44,47,35,37,19,22,15,26,32,24,48,43,16,40,38,29,17,46,50,46,41,36,21,41,38,47,22,50,37,47,40,31,14,15,19,19,10,21,38,15,20,12,36,38,13
"12",11,14,22,44,39,26,30,23,35,41,36,35,38,37,38,50,29,17,29,47,43,42,49,39,12,30,11,44,12,33,15,48,16,17,14,35,12,15,25,36,15,34,14,25,40,50,29,48,21,23,24,41,31,42,39,40,43,27,10,47
"13",44,17,39,36,12,50,32,16,39,50,11,12,12,44,45,13,21,22,25,49,25,41,49,30,41,27,19,36,23,38,18,16,11,10,46,44,16,35,38,27,35,30,47,41,11,14,34,33,19,34,27,14,23,26,47,46,45,15,15,22
"14",31,36,19,23,25,42,48,41,29,10,30,32,13,21,47,13,50,39,38,48,41,30,44,29,49,49,41,32,50,48,37,32,42,17,28,14,18,21,27,38,46,20,34,44,29,50,47,34,25,19,47,27,36,15,32,11,36,19,13,24
"15",50,26,26,28,29,36,34,18,41,15,20,25,37,12,23,45,35,19,18,14,38,31,26,29,26,47,12,41,19,16,47,43,43,43,26,21,36,33,10,50,11,21,38,20,25,34,17,39,39,13,17,14,48,37,28,23,34,16,42,37
"16",17,44,36,17,27,21,21,29,19,49,24,38,38,20,36,23,27,31,37,10,28,31,46,43,42,36,43,44,39,44,16,45,39,22,10,41,23,15,49,47,28,10,24,14,11,46,43,47,48,36,37,41,11,47,33,31,10,14,32,33
"17",27,42,37,20,26,35,34,42,36,41,28,48,24,47,25,46,36,20,24,44,45,48,13,39,47,43,41,45,29,49,47,22,36,30,31,18,49,35,29,40,23,43,31,17,16,38,38,26,10,37,28,20,48,46,14,30,17,12,33,10
"18",24,32,37,19,45,22,38,26,29,41,43,29,42,39,22,13,20,36,41,36,21,19,12,37,28,21,30,24,21,37,24,32,12,40,42,47,37,16,12,10,26,40,30,12,50,45,38,11,43,49,31,29,47,16,43,47,27,22,32,12
"19",40,50,31,21,29,49,35,17,34,15,10,24,30,31,16,23,47,33,36,23,35,41,46,18,19,29,30,21,25,18,38,44,31,35,21,37,24,24,42,25,19,41,48,24,36,24,13,33,37,13,26,50,27,44,10,34,27,20,33,13
"20",50,32,41,10,27,23,37,32,16,23,17,24,32,43,24,22,21,39,26,50,13,15,49,25,49,49,41,47,13,29,16,13,41,23,13,11,30,20,33,33,37,15,21,18,36,29,33,45,26,23,23,36,50,41,16,28,25,28,38,38
"21",13,24,34,13,25,42,48,42,17,30,17,15,21,33,19,23,33,42,18,48,47,13,34,48,42,27,43,39,38,13,13,35,21,14,47,46,19,40,34,12,22,38,50,28,38,15,23,23,50,33,20,45,17,30,18,20,39,44,30,33
"22",37,13,40,36,45,48,27,30,11,27,33,19,36,36,48,31,24,17,50,23,43,14,30,50,46,41,20,39,38,15,23,13,43,47,32,49,24,27,42,46,27,18,29,48,26,35,35,27,20,35,39,41,18,38,39,20,12,31,43,41
"23",10,19,21,24,44,38,16,45,31,31,22,18,46,18,21,33,16,20,21,22,32,24,44,33,20,26,17,27,35,29,46,29,39,46,41,44,22,28,19,11,31,39,37,32,22,28,39,34,41,30,40,17,30,11,31,41,27,20,14,36
"24",30,40,26,44,32,30,24,46,45,14,12,17,41,39,29,26,27,27,17,19,11,38,44,35,29,11,27,11,24,50,33,21,42,46,32,17,41,22,43,49,14,10,44,39,26,22,47,27,43,28,43,16,27,10,24,28,39,41,44,14
"25",28,42,30,18,36,34,43,36,49,39,13,42,41,24,30,12,40,36,24,31,34,40,25,25,28,48,15,12,25,18,39,46,17,41,16,28,10,19,15,50,15,41,39,35,42,17,13,15,43,23,31,49,35,23,37,24,48,49,33,15
"26",38,22,15,46,48,21,12,27,22,41,48,37,45,45,47,14,40,27,48,10,42,23,42,50,14,20,17,15,15,10,44,22,47,45,44,18,15,36,21,25,36,10,38,33,21,46,39,29,25,30,23,23,40,39,43,30,20,48,29,44
"27",11,35,46,48,42,38,46,10,17,35,50,22,16,40,28,23,45,47,42,10,25,24,34,45,26,49,28,25,46,10,17,28,48,36,34,32,12,46,38,31,19,48,46,11,43,26,40,14,23,11,15,34,27,30,16,17,19,37,48,32
"28",19,26,12,33,36,31,19,23,38,49,10,38,11,33,10,40,11,39,11,14,18,43,48,45,13,46,10,18,21,16,19,37,26,29,32,31,31,18,20,29,29,36,45,14,39,43,18,10,16,13,34,31,46,29,45,14,25,49,33,41
"29",28,41,17,12,39,47,44,17,25,19,24,19,33,37,11,10,47,36,33,36,38,45,43,11,10,11,27,35,26,32,27,10,15,48,26,36,30,41,10,32,32,37,16,42,39,25,49,15,46,34,34,14,25,12,33,48,47,11,39,17
"30",50,40,13,30,33,10,35,21,28,31,37,15,29,49,13,34,29,14,40,20,13,29,31,42,10,28,32,36,15,11,44,19,17,45,28,34,18,31,19,21,34,23,12,44,29,44,44,27,43,14,21,15,33,48,28,19,19,29,32,36
"31",13,10,30,49,46,25,49,40,42,32,44,21,50,33,39,14,41,42,40,50,10,34,13,15,12,39,27,41,21,41,38,32,41,41,12,47,27,12,30,15,46,14,23,25,14,19,48,50,25,43,43,46,44,11,29,39,14,24,46,16
"32",11,47,12,37,38,12,22,47,38,10,10,30,23,27,31,37,32,35,16,49,20,15,18,26,29,16,33,22,40,50,44,38,30,16,41,31,13,31,22,30,27,33,25,32,12,10,10,10,14,44,38,17,44,39,23,27,14,14,49,36
"33",18,18,31,35,24,37,10,31,33,35,26,13,25,22,49,17,32,45,21,19,19,35,30,30,35,50,46,41,49,24,46,28,38,38,13,22,31,46,13,45,22,45,31,12,46,14,12,31,31,34,33,21,28,38,10,30,40,32,18,27
"34",22,50,12,43,41,12,50,17,19,18,42,41,30,36,13,46,25,25,15,45,34,15,24,36,47,14,10,14,20,15,13,14,26,27,18,45,26,31,31,23,12,10,47,35,45,44,47,49,24,47,41,29,27,45,29,39,29,47,24,44
