"1",21
"2",4
"3",48
"4",28
"5",17
"6",32
"7",8
"8",12
"9",32
"10",16
"11",31
"12",20
"13",5
"14",14
"15",16
"16",11
"17",23
"18",23
"19",31
"20",9
"21",45
"22",47
"23",24
"24",36
"25",6
"26",28
"27",14
"28",4
"29",21
"30",5
"31",13
"32",39
"33",4
"34",17
"35",12
"36",44
"37",33
"38",22
"39",34
"40",12
"41",20
"42",9
"43",13
"44",42
"45",9
"46",49
"47",21
"48",48
"49",16
"50",41
"51",26
"52",20
"53",47
"54",48
"55",33
"56",41
"57",30
"58",9
"59",3
"60",43
"61",31
"62",45
"63",13
"64",30
"65",21
"66",13
"67",41
"68",46
"69",12
"70",45
"71",19
"72",21
"73",23
"74",13
"75",40
"76",14
"77",41
"78",22
"79",39
"80",5
"81",14
"82",35
"83",49
"84",20
"85",13
"86",1
"87",32
"88",32
"89",19
"90",41
"91",49
"92",10
"93",9
"94",13
"95",39
"96",29
"97",34
"98",1
"99",31
"100",1
"101",22
"102",6
"103",45
"104",35
"105",18
"106",40
"107",41
"108",9
"109",26
"110",9
"111",18
"112",48
"113",45
"114",26
"115",23
"116",1
"117",19
"118",42
"119",33
"120",42
"121",47
"122",21
"123",26
"124",16
"125",20
"126",35
"127",3
"128",30
"129",31
"130",35
"131",14
"132",26
"133",37
"134",7
"135",22
"136",12
"137",12
"138",47
"139",15
"140",19
"141",26
"142",2
"143",22
"144",28
"145",34
"146",42
"147",19
"148",15
"149",30
"150",3
"151",32
"152",40
"153",34
"154",50
"155",47
"156",46
"157",47
"158",33
"159",26
"160",28
"161",38
"162",34
"163",9
"164",31
"165",1
"166",3
"167",1
"168",7
"169",50
"170",48
"171",28
"172",38
"173",39
"174",13
"175",42
"176",32
"177",35
"178",16
"179",43
"180",28
"181",49
"182",35
"183",33
"184",3
"185",15
"186",28
"187",14
"188",18
"189",15
"190",1
"191",4
"192",19
"193",11
"194",45
"195",36
"196",45
"197",17
"198",6
"199",10
"200",18
"201",44
"202",27
"203",33
"204",22
"205",49
"206",24
"207",36
"208",6
"209",31
"210",14
"211",14
"212",41
"213",43
"214",6
"215",22
"216",3
"217",21
"218",6
"219",38
"220",23
"221",43
"222",17
"223",44
"224",23
"225",3
"226",23
"227",41
"228",12
"229",39
"230",33
"231",17
"232",44
"233",12
"234",8
"235",11
"236",5
"237",49
"238",3
"239",22
"240",39
"241",1
"242",20
"243",2
"244",50
"245",32
"246",14
"247",36
"248",29
"249",19
"250",36
