"1",27
"2",26
"3",13
"4",13
"5",8
"6",33
"7",19
"8",40
"9",18
"10",3
"11",1
"12",45
"13",23
"14",3
"15",40
"16",35
"17",24
"18",45
"19",2
"20",27
"21",33
"22",41
"23",28
"24",17
"25",18
"26",28
"27",29
"28",11
"29",33
"30",9
"31",24
"32",16
"33",15
"34",30
"35",44
"36",30
"37",29
"38",22
"39",37
"40",44
"41",30
"42",36
"43",32
"44",18
"45",22
"46",31
"47",3
"48",33
"49",14
"50",31
"51",29
"52",12
"53",6
"54",30
"55",40
"56",24
"57",14
"58",28
"59",39
"60",45
