"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",13,8,9,24,18,5,29,29,19,34,31,33,23,13,7,34,21,28,29,26,21,5,15,30,15,31,24,12,23,5,6,25,20,16,13,17,31,35,27,12,10,30,20,14,14,20,17,35,30,29,5,16,10,20,8,14,27,35,23,35
"2",9,18,28,27,21,20,25,29,30,34,23,18,6,35,33,9,17,35,35,19,22,35,11,30,30,16,23,27,10,14,30,15,8,22,8,23,24,13,19,14,26,33,22,6,5,13,17,14,24,9,12,35,6,22,33,31,14,21,23,26
"3",29,30,8,18,12,18,21,30,14,14,32,33,13,9,17,6,27,8,15,26,31,23,32,30,14,15,11,10,18,31,11,26,15,32,20,15,22,32,24,14,7,30,26,6,10,15,27,7,26,14,21,30,34,7,18,28,28,16,5,34
"4",28,31,20,35,22,7,5,30,23,32,16,21,21,29,28,35,20,24,10,34,27,17,34,24,27,26,18,11,5,34,24,19,7,26,18,15,26,22,31,21,28,10,17,15,35,11,32,18,17,9,26,24,24,8,18,22,20,6,15,6
"5",29,16,33,35,30,14,7,32,18,34,27,6,6,20,7,31,27,25,29,13,18,25,13,11,22,25,31,26,6,31,15,28,16,23,25,31,17,19,29,25,20,20,13,5,22,19,10,15,34,23,6,18,10,27,25,17,34,25,28,27
"6",15,25,20,6,17,17,34,32,6,8,25,13,16,32,25,5,32,24,16,8,29,27,21,12,9,18,5,31,5,9,19,31,26,23,32,34,30,32,20,14,25,33,5,24,16,18,14,31,12,17,21,5,28,9,21,21,23,9,11,26
"7",11,8,5,19,23,30,6,33,14,14,5,27,30,19,29,8,17,22,6,25,28,33,33,20,19,9,28,22,21,25,22,30,11,5,18,21,28,29,14,32,15,19,15,32,18,35,16,23,8,9,22,31,7,30,12,10,14,26,13,35
"8",26,10,7,6,20,18,25,19,18,34,8,11,32,27,13,29,28,30,21,18,24,29,23,35,25,13,6,28,13,26,18,13,14,16,22,33,30,32,10,14,18,15,23,30,6,22,29,31,10,35,9,16,7,27,33,33,6,26,20,17
"9",33,13,32,15,26,24,20,35,13,27,6,31,28,35,28,14,29,26,12,33,35,21,31,5,33,13,35,6,7,15,12,29,24,7,6,27,25,25,15,12,17,35,8,22,21,6,35,34,30,12,33,14,31,13,32,10,23,32,10,16
"10",7,23,35,6,34,22,16,18,28,21,9,19,9,9,33,13,34,19,34,11,17,24,22,31,33,29,24,21,8,28,18,7,25,30,32,28,30,13,16,21,11,17,10,9,31,21,20,21,10,20,32,17,7,5,31,27,7,15,13,14
"11",22,22,28,17,32,11,12,32,15,9,10,15,19,6,7,35,9,18,22,17,11,34,16,19,30,11,29,22,5,34,26,6,13,31,21,14,14,12,22,15,31,11,5,33,23,29,6,35,25,6,16,26,8,32,27,20,27,27,13,35
"12",10,30,8,17,32,20,13,25,19,11,27,20,5,31,11,13,18,15,18,19,5,6,25,22,16,35,31,9,6,12,32,17,29,26,26,31,24,8,31,32,5,14,16,20,27,12,6,13,17,15,5,28,9,14,10,22,12,7,19,15
"13",19,23,13,18,33,35,29,29,23,30,30,6,28,15,19,33,5,29,29,23,13,18,8,15,28,23,20,35,11,7,10,28,11,30,34,24,26,11,12,7,34,33,20,12,22,22,32,27,25,35,18,28,16,35,28,14,32,29,25,6
"14",28,12,18,7,18,16,30,34,12,17,14,8,34,14,32,23,23,26,16,30,34,18,9,18,34,22,22,7,15,15,29,24,21,25,18,17,33,33,27,21,31,6,19,9,26,8,32,7,34,25,28,14,26,24,35,7,17,30,25,17
"15",15,15,30,13,7,12,29,5,18,11,5,26,7,8,35,32,10,19,28,9,14,25,22,29,7,18,23,14,5,23,21,20,8,19,7,33,25,11,28,35,34,11,28,6,33,15,19,16,19,31,8,18,16,32,21,34,26,26,35,23
"16",15,31,29,12,12,25,12,7,5,20,26,23,34,28,17,7,14,17,18,31,12,20,35,23,30,16,21,8,32,11,28,35,22,5,21,6,26,5,31,31,33,9,12,9,15,18,35,25,15,13,8,24,10,7,16,22,12,7,35,8
"17",26,24,17,21,18,7,31,13,21,29,26,26,19,21,8,12,19,32,27,16,23,32,15,17,35,15,26,16,25,25,22,27,24,17,8,14,19,7,23,16,21,26,20,31,33,16,12,31,21,8,24,12,8,33,25,28,28,14,35,25
"18",34,22,13,18,18,28,29,18,14,9,20,5,6,11,8,33,6,27,11,29,13,6,18,30,15,33,24,23,34,11,13,9,34,33,25,18,28,14,19,34,22,15,29,14,7,6,26,5,32,30,35,34,31,11,6,33,6,29,6,35
"19",6,15,17,29,5,11,31,15,8,22,16,22,16,34,35,18,31,25,19,11,9,19,28,17,14,31,20,7,32,9,20,15,21,35,24,24,21,32,19,14,30,32,27,11,9,28,27,5,32,31,19,16,10,25,5,11,7,17,26,16
