"1",3
"2",5
"3",5
"4",4
"5",13
"6",19
"7",1
"8",16
"9",2
"10",20
"11",25
"12",31
"13",10
"14",22
"15",14
"16",11
"17",29
"18",19
"19",3
"20",21
"21",19
"22",22
"23",3
"24",29
"25",12
"26",26
"27",5
"28",28
"29",4
"30",17
"31",1
"32",26
"33",15
"34",21
"35",19
"36",17
"37",24
"38",17
"39",14
"40",21
"41",12
"42",4
"43",16
"44",17
"45",3
"46",2
"47",7
"48",17
"49",3
"50",25
"51",12
"52",5
"53",26
"54",7
"55",14
"56",22
"57",25
"58",17
"59",14
"60",3
"61",11
"62",20
"63",10
"64",31
"65",29
"66",15
"67",21
"68",18
"69",17
"70",23
"71",18
"72",23
"73",13
"74",21
"75",21
"76",30
"77",11
"78",22
"79",11
"80",25
"81",13
"82",23
"83",1
"84",19
"85",25
"86",31
"87",30
"88",6
"89",10
"90",2
"91",19
"92",15
"93",17
"94",21
"95",14
