"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",26,5,19,18,6,9,8,27,22,35,15,19,21,13,17,6,15,5,19,20,11,25,18,23,31,19,29,31,33,34,26,31,33,18,27,8,15,33,33,5,13,8,11,14,10,31,16,35,7,19,24,34,25,14,5,8,31,8,7,12
"2",29,33,16,23,5,31,16,34,27,11,9,12,15,28,32,32,5,21,8,13,13,25,15,26,28,10,8,28,31,16,7,18,20,20,17,32,16,9,22,31,6,25,5,9,16,11,33,18,18,23,14,34,25,20,7,13,35,26,19,16
"3",33,6,25,29,18,20,34,34,33,20,27,9,32,34,21,28,23,26,18,34,18,12,26,28,20,6,12,21,27,17,31,11,21,32,19,14,35,14,13,30,11,18,21,32,30,17,14,14,21,21,12,17,31,32,34,9,33,5,7,9
"4",15,31,8,26,17,19,9,27,20,5,15,16,13,21,13,31,28,35,7,33,6,31,15,8,12,5,18,17,35,6,13,26,30,13,24,15,10,9,16,18,10,19,33,17,24,13,33,20,28,19,8,26,11,8,24,33,12,19,5,34
"5",35,5,24,29,17,28,11,35,13,14,25,30,5,10,11,6,32,16,23,10,21,5,13,34,9,19,32,31,8,26,26,31,8,34,11,12,9,28,22,9,19,12,34,7,18,22,17,26,26,11,12,15,11,21,24,20,20,17,30,28
"6",27,21,6,33,5,28,19,35,34,9,9,8,14,25,31,20,34,5,10,12,24,16,35,15,26,28,33,11,19,13,25,17,8,17,34,28,7,25,27,29,19,11,16,33,23,26,16,18,25,29,35,32,5,18,13,13,8,10,9,26
"7",17,34,14,19,30,19,10,14,21,19,17,19,32,30,5,10,14,23,12,30,28,14,26,30,15,26,23,7,20,11,22,32,8,16,25,22,24,29,33,24,29,33,26,35,14,6,16,13,33,34,34,19,10,8,26,33,26,6,32,20
"8",10,7,24,8,16,32,11,17,17,7,16,29,14,22,23,32,10,12,6,21,6,11,14,31,23,18,24,32,10,10,6,31,33,15,20,23,16,14,20,8,24,22,20,20,26,9,6,35,6,16,26,12,5,11,25,21,32,21,5,16
"9",19,13,7,35,31,12,5,25,25,23,25,13,28,32,26,25,17,7,26,11,13,14,29,32,28,8,11,16,12,16,5,6,23,31,25,18,5,7,23,7,11,26,10,22,35,21,13,19,16,10,22,26,7,20,7,8,13,6,25,7
"10",22,16,33,5,29,6,14,8,24,12,23,17,7,17,21,22,19,18,35,19,28,17,19,15,16,35,33,8,23,7,15,29,13,30,19,8,30,27,9,25,34,12,15,7,5,32,23,21,8,25,14,10,24,13,5,16,9,22,32,19
"11",25,32,28,6,26,26,31,26,15,9,6,23,23,35,31,6,12,35,9,32,26,31,15,17,30,7,16,19,8,21,26,12,29,21,30,27,6,33,33,29,17,33,17,17,20,11,25,11,28,28,13,35,35,19,11,6,29,14,5,21
"12",23,5,10,20,32,24,22,28,11,6,21,32,30,21,32,35,25,35,9,13,8,14,31,15,30,10,23,12,28,27,28,6,31,13,18,27,32,24,30,35,28,6,33,10,20,21,9,17,26,32,28,19,9,22,35,35,6,24,32,11
"13",30,30,14,9,17,9,6,28,14,7,31,13,31,24,23,25,14,24,34,33,35,24,22,26,29,30,35,5,19,34,25,8,9,21,19,8,13,21,13,33,35,17,9,11,33,21,30,13,35,23,10,35,26,25,35,35,33,35,11,18
"14",34,10,27,11,16,15,30,9,16,26,12,35,17,28,8,25,25,20,32,10,21,8,34,19,5,25,9,12,15,18,5,31,9,13,16,12,33,23,26,18,11,26,26,7,27,35,17,35,17,17,12,15,31,34,12,12,7,10,22,18
"15",14,21,23,21,23,18,17,12,35,33,5,20,15,23,20,16,24,18,10,30,21,30,25,34,33,19,34,21,27,23,25,20,14,6,8,27,24,35,18,32,9,25,12,16,29,7,28,28,24,19,24,31,17,13,15,25,19,5,11,33
"16",12,16,17,19,33,18,21,23,10,25,17,17,22,7,11,18,22,19,15,35,32,35,33,31,13,11,10,10,23,24,35,16,30,30,30,14,34,21,16,11,32,28,18,9,26,22,15,5,28,21,6,33,34,11,27,25,10,9,8,22
"17",10,21,13,23,11,18,31,21,32,11,16,25,9,22,25,24,15,11,24,28,28,33,16,27,9,28,6,35,6,11,35,26,29,32,24,24,25,28,24,13,18,30,29,9,31,13,24,14,26,12,8,21,28,22,26,26,14,31,11,28
"18",9,22,14,24,27,26,8,6,13,27,9,18,11,14,15,29,5,25,7,10,8,13,35,8,33,33,14,6,22,21,30,14,21,18,18,18,31,17,24,22,9,28,8,31,5,21,19,11,14,22,24,35,26,7,20,7,25,12,18,25
"19",13,29,18,26,12,8,27,15,8,26,11,18,5,20,20,5,18,28,20,23,13,12,26,19,34,5,19,14,14,7,17,28,24,22,19,16,6,20,31,34,23,7,5,34,10,29,30,27,9,14,5,34,11,12,25,21,31,16,13,33
"20",26,27,16,35,27,11,16,8,28,7,8,16,18,27,20,32,25,20,34,26,34,13,29,32,22,31,19,14,16,13,32,7,5,16,28,29,21,18,20,34,19,23,5,8,5,25,21,29,33,27,13,12,12,14,14,6,8,34,29,8
"21",10,14,12,11,15,28,21,14,34,21,35,32,28,29,11,19,24,10,6,29,9,9,31,15,31,32,23,26,22,32,14,32,23,25,17,12,21,33,29,11,34,29,29,33,5,34,33,10,13,10,14,30,17,35,8,13,21,14,7,26
"22",34,24,32,21,6,14,9,26,5,35,29,28,21,17,11,32,17,12,10,27,32,24,7,9,10,22,35,34,35,23,18,35,17,34,33,15,35,32,12,34,19,7,25,15,15,28,31,35,30,18,27,14,33,14,5,29,32,23,11,19
"23",34,13,8,25,24,24,29,29,16,17,35,23,33,31,15,24,22,6,30,10,10,31,26,7,6,19,7,30,14,6,6,12,33,33,28,24,21,29,13,29,33,18,22,6,9,8,27,9,32,29,13,13,6,15,17,13,34,24,16,18
"24",12,11,15,35,25,24,21,7,18,34,21,31,13,10,19,8,26,6,6,31,30,18,31,14,5,12,7,35,24,15,31,33,23,35,31,32,19,35,5,29,5,23,28,17,10,34,27,18,10,29,15,24,9,22,19,5,10,31,29,32
"25",20,32,23,26,13,34,23,12,14,26,24,30,13,21,31,26,27,23,27,26,19,32,12,23,32,9,27,14,24,31,26,18,34,20,11,25,27,23,27,14,33,33,31,18,16,8,35,34,27,9,13,18,20,27,22,31,6,25,30,15
"26",34,18,9,25,19,29,20,33,20,34,6,14,31,13,35,15,6,29,5,34,26,12,12,22,23,31,33,25,20,30,24,34,18,19,5,22,31,28,31,30,27,18,35,25,7,27,9,6,7,32,9,6,27,14,35,13,10,22,22,33
"27",11,34,23,7,26,19,6,9,26,19,9,35,11,24,11,14,29,8,17,29,8,31,6,19,6,21,35,35,13,26,32,35,22,23,35,28,32,6,15,19,14,28,15,16,8,32,24,7,22,21,20,32,9,17,13,23,26,6,26,7
"28",27,18,28,18,21,16,11,28,15,8,22,7,14,26,32,5,12,21,7,34,29,6,15,18,12,18,15,30,10,6,34,22,10,16,15,31,13,16,31,17,10,9,27,32,17,9,7,14,14,30,22,18,28,31,20,24,16,6,30,23
"29",6,31,31,25,19,29,6,15,15,18,17,29,35,29,15,10,26,11,32,28,23,15,27,32,13,20,19,16,6,12,34,28,7,20,11,6,32,32,5,9,5,29,13,11,32,17,27,29,20,19,20,29,34,10,25,8,35,32,12,14
"30",28,31,25,17,17,21,29,13,34,24,7,31,16,24,28,7,29,23,7,33,30,15,7,15,12,6,8,20,32,5,31,32,31,22,31,34,29,28,21,16,33,26,34,23,34,17,14,15,9,23,30,34,9,20,26,33,14,9,8,5
"31",21,27,22,12,32,17,8,23,11,24,29,24,34,26,21,20,5,29,34,31,23,13,5,32,15,14,23,14,30,10,8,35,8,15,26,10,34,30,21,24,6,30,35,31,29,22,17,17,30,18,22,21,24,26,18,18,10,21,6,27
"32",24,24,15,20,15,11,11,5,5,24,16,13,12,24,6,22,30,30,15,25,30,26,10,14,18,24,35,31,9,8,18,16,16,8,14,5,30,23,21,28,25,29,25,18,30,24,9,19,6,15,31,14,35,35,35,27,32,33,34,21
"33",20,30,30,20,31,17,31,14,32,6,25,11,21,18,30,19,21,33,22,12,20,23,20,8,30,12,24,35,27,23,16,15,15,8,31,6,32,14,17,27,33,7,18,22,13,6,28,6,31,28,16,32,25,19,27,26,34,28,21,34
"34",17,6,33,20,13,30,6,23,9,25,18,10,35,12,23,10,22,24,11,23,17,18,22,28,18,29,29,8,9,31,13,34,31,22,16,29,32,23,28,16,18,32,23,26,14,11,18,18,33,8,21,33,33,21,16,10,23,10,23,27
"35",16,25,22,20,29,11,13,23,12,20,7,14,29,5,31,25,22,35,32,13,27,7,13,17,25,17,24,10,24,21,10,23,25,18,19,10,12,19,35,11,6,21,18,34,28,20,28,16,5,33,31,18,25,26,15,34,15,13,22,35
"36",20,10,24,11,19,35,14,18,20,30,16,17,18,9,33,21,19,9,27,32,24,15,30,7,6,5,30,19,5,11,12,33,15,11,33,30,22,5,34,30,11,27,18,15,12,8,18,17,12,19,13,15,6,34,6,31,23,7,17,27
"37",7,6,8,10,17,23,30,11,30,34,22,35,16,8,5,10,24,22,6,32,11,15,27,15,16,31,12,28,18,35,23,29,15,31,32,34,12,21,12,16,21,25,5,6,16,10,32,6,20,10,7,14,16,18,32,26,14,10,9,8
"38",11,11,21,23,28,8,25,34,27,8,17,23,33,35,30,7,21,17,13,14,25,13,12,27,18,20,5,5,26,10,21,12,25,35,15,12,16,30,16,6,10,25,19,28,15,7,16,32,24,33,35,28,30,8,28,17,31,11,18,27
"39",31,18,6,27,30,29,5,28,14,18,19,22,18,18,19,14,15,20,18,18,31,25,5,13,17,33,20,14,24,25,34,13,28,26,19,20,6,22,17,5,33,29,29,10,8,26,32,33,20,30,22,30,26,16,29,19,33,28,32,18
"40",33,22,28,18,17,9,27,27,25,34,17,35,9,24,5,30,16,27,34,19,13,34,23,33,13,33,19,29,20,25,32,16,16,26,7,9,18,31,22,19,23,8,18,18,5,18,19,31,10,18,20,19,13,23,32,33,13,21,28,12
"41",7,33,11,13,8,7,20,26,20,34,30,32,9,25,32,26,31,9,24,15,29,28,24,11,12,18,33,27,28,26,15,13,35,23,5,6,30,19,34,17,5,33,7,34,31,26,26,8,26,35,10,7,19,6,12,16,12,12,19,15
"42",11,7,15,7,25,29,34,24,29,35,34,28,27,26,11,18,23,28,7,6,18,8,28,22,19,12,9,33,32,27,17,6,9,17,21,26,19,32,12,22,21,34,15,22,23,34,35,25,13,27,6,21,8,29,12,14,34,18,24,27
"43",22,21,24,21,12,10,20,25,15,12,34,12,5,7,34,6,12,8,17,22,20,35,15,26,21,8,6,12,19,5,22,32,11,17,29,5,10,10,14,12,23,30,28,18,32,7,32,33,19,24,14,24,26,15,30,10,10,11,14,21
"44",34,11,29,23,16,23,31,5,9,16,12,7,17,7,33,33,21,35,33,12,7,20,15,32,24,14,28,16,21,7,12,10,16,9,18,10,7,34,23,24,33,11,12,27,27,9,9,13,22,23,7,12,19,33,16,10,19,11,10,32
"45",7,19,25,20,7,30,7,13,32,22,15,5,33,19,13,10,20,29,12,18,26,7,33,23,13,18,16,28,23,18,27,20,13,28,26,29,28,19,11,15,11,28,35,29,32,26,6,11,28,24,32,16,26,32,24,20,16,32,34,21
"46",26,5,27,21,31,26,30,18,20,14,34,13,32,19,14,32,23,5,14,30,21,25,8,33,30,27,14,7,20,32,23,35,23,29,34,10,21,5,35,26,22,15,9,14,23,5,29,18,16,15,34,6,29,9,10,31,5,19,18,13
"47",17,21,16,10,25,11,21,10,15,7,6,7,29,14,18,10,11,13,35,18,9,18,14,6,25,22,35,30,30,20,24,13,6,7,27,28,16,32,17,28,7,17,6,15,6,5,18,35,18,35,18,22,9,17,32,7,33,7,22,27
"48",7,23,25,15,18,9,32,21,18,17,18,6,16,33,18,16,14,26,35,5,7,15,9,15,13,32,24,11,26,16,12,12,15,9,26,12,32,20,33,27,28,14,33,6,10,16,15,35,30,31,10,21,7,26,17,34,30,26,30,30
"49",35,15,26,8,31,15,35,22,12,11,21,18,32,6,34,22,17,6,35,32,20,18,32,32,33,29,32,22,19,18,29,10,25,12,20,25,20,30,28,20,18,9,26,25,12,5,9,8,24,21,6,27,27,24,26,26,9,23,7,5
"50",5,18,32,26,28,13,32,20,32,29,23,16,6,23,11,18,7,24,33,23,12,33,17,6,19,10,9,12,24,29,28,7,27,31,29,20,9,24,8,22,18,9,32,13,7,18,6,5,19,30,21,17,23,25,16,35,16,25,30,12
"51",35,7,15,35,12,26,19,29,16,13,10,22,14,24,19,11,32,24,20,13,22,6,24,17,16,34,34,10,30,31,31,12,7,21,7,33,33,21,14,20,31,33,29,31,26,10,13,14,33,34,27,33,12,12,35,14,7,33,9,14
"52",34,18,12,24,26,29,9,7,15,11,29,10,28,26,24,35,8,6,29,21,17,5,15,20,6,14,11,11,34,18,26,29,30,22,23,31,27,7,30,6,16,11,19,5,13,31,7,34,17,35,28,14,21,18,31,11,7,11,28,35
"53",20,19,26,25,6,23,8,15,7,9,25,24,23,21,9,23,26,11,11,28,20,22,33,8,6,21,35,26,35,14,25,17,20,6,34,17,12,29,26,26,6,25,7,34,20,14,17,16,10,30,16,15,8,25,7,21,9,21,27,15
