"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",14082,7151,15431,15806,19567,18440,17930,24053,7702,8957,12262,19739,10718,7728,19220,9430,12308,22630,8457,23066,6473,9458,22632,11565,13760,25165,23524,13231,7248,15041,10556,18757,13200,13251,11964,9838,9275,12315,6766,22239,18431,14254,17784,12349,11021,16454,13510,20982,9037,7671,11244,20728,24348,20383,7512,24724,22700,19455,24950,13958,21650,14462,9612,12164,21641,19442,6567,19424,14670,13411,9180,13412,23705,17330,18291,23480,18653,20113,12556,15150,7397,19335,8832,17345,16081,16816,19762,10792,17202,13660,18017,25351,25351,17628,20168,23766,14369,22889,21981,23125
"2",20469,6406,9777,13184,12061,23553,20498,7690,20464,15792,19924,12098,12844,9375,16605,10954,13585,10952,19547,13579,13203,17007,23513,12441,12288,16407,20968,11209,8903,11957,25265,21362,21460,16490,11594,15057,21007,9712,23667,22693,25396,11352,10223,23603,12512,10570,20520,17816,25070,24510,9605,22024,6758,22423,7387,15616,11713,7439,8549,16798,18261,17303,19858,9987,6937,24100,21920,20083,6911,8500,8053,6961,11674,16431,18085,13382,9954,22046,9212,7813,11770,8632,21561,7141,22855,21585,14888,13145,9126,23097,20193,15860,22867,24240,17627,24227,24229,19347,23421,8359
"3",24848,10235,12049,20703,12810,10706,10929,22638,21512,15413,11293,21080,15012,24440,17883,15857,8006,7713,13259,9024,9457,6463,9763,20393,9541,17861,21367,21427,25408,22970,22466,12733,7452,24387,21391,21469,18726,22900,11251,7290,16234,24346,14171,18717,13266,12161,13909,17153,18925,7870,6598,18584,8330,24134,10883,25392,12595,17960,17529,9177,9233,20528,13702,14712,17329,22052,16442,11876,18309,18981,15937,17187,8190,23472,24978,15556,15625,9149,11424,13350,15890,17059,24915,7114,14039,8175,13168,20638,7778,13083,22341,12655,22358,9643,18901,13628,17614,23421,12875,7736
"4",9468,14308,7533,15412,18820,23541,7694,16210,22591,19742,6806,21738,24050,10246,24072,23295,9729,8484,22151,9008,16181,24042,25282,14207,17796,25536,22513,23627,12336,11975,23992,9268,13790,9026,24709,24017,9318,15513,23600,21019,16243,17547,22400,16775,11481,12607,14489,18956,7435,7491,11469,16763,8348,20534,20525,11478,14690,15951,22447,21634,24987,22432,15551,11889,12110,15958,8302,22044,22043,8074,19895,21557,11189,7808,10067,23170,6691,20751,20146,11408,11177,9920,7361,12917,20816,12868,16896,23769,23068,23849,11785,10383,11760,15994,22149,14383,11820,12650,15886,15391
"5",14302,22599,12317,10903,13841,10247,16524,14053,25562,22197,21304,24066,8460,19681,21501,14211,17880,15491,7569,10734,24956,22542,19663,11233,17396,14326,23426,13756,9268,23221,19028,24020,14222,10989,23638,11985,20776,24349,14489,20962,18502,19473,10597,24753,13298,13263,10364,23678,24503,14192,16379,23152,15901,16009,15225,13068,15975,22091,15980,21632,23913,25390,19120,22015,14822,14470,20935,23820,18613,17324,20574,14390,24971,16107,6663,23178,14017,24635,23739,24189,16861,16856,14946,17583,15161,7352,18852,8610,9646,24956,7329,16134,11365,10030,18924,10403,19338,23107,9863,17156
"6",6775,23566,15423,14520,12058,6790,13843,11309,22670,24441,21512,7933,10494,7160,10464,15797,22576,24046,18423,18777,9450,11556,7568,10514,22201,18422,14136,24267,15819,21373,20449,20454,10612,9506,17460,10517,16263,11739,12463,23953,16503,21328,18199,9540,16938,24411,16635,6983,19484,22451,20292,17366,24356,21655,24735,15544,21886,13947,10117,20531,12994,14859,18571,14706,22392,7506,21164,9615,23696,20925,24613,11875,19424,8298,23734,11438,17980,23925,13358,10436,9695,16307,16328,15908,23061,23824,14593,18648,25338,6893,18650,14423,16041,19788,18018,17644,22129,24906,21897,17581
"7",9413,10456,17699,20689,24294,17045,16589,13158,10926,10701,25557,13846,16989,15365,23504,15398,24429,9456,11326,22989,13880,24264,22601,12263,15493,23989,23989,13775,6720,10371,15721,14595,13793,10996,8736,9098,21403,9483,17781,14642,10210,9754,18916,19233,24504,18926,6596,20368,17136,18251,11720,13958,7872,6977,15241,10653,9614,13944,20922,20076,21169,19848,20329,25394,18605,15570,18608,23462,18622,17560,22803,16449,23055,21927,19005,20295,13674,19773,7374,17578,19097,11799,12771,10859,24873,13146,25346,14793,18019,24114,16889,11146,25343,18341,12885,23415,18366,13323,13630,20614
"8",17705,6408,8664,10230,18454,25211,24451,23554,14060,6432,17724,8446,19681,20708,18782,17946,23522,11571,22560,19679,14573,9001,17431,19540,10294,7166,11205,9474,15443,14207,8017,15284,20781,15270,17775,20404,11048,14596,6484,9764,18518,20014,20954,24352,20359,13493,23982,19456,20737,25521,17732,16906,7638,12535,18933,12619,11933,10871,21107,21884,18049,14824,9218,22782,23880,16406,18269,11462,7382,23174,23073,17081,9564,16817,8945,21664,19330,8266,20150,18864,9040,9684,23351,16310,6676,20207,14933,25121,13147,21945,17953,21602,17979,10779,8142,20166,21988,10386,17092,19655
"9",24473,21759,7155,23571,25581,16559,19909,7548,10296,24297,16978,16986,11344,7947,6454,6816,20438,14094,17670,25157,19560,13579,18807,9398,7740,9734,21446,10185,15477,24769,14236,23270,16298,8363,22240,14242,16497,11982,24385,11998,21044,19497,12506,24497,7863,23459,8850,22411,14398,10116,15988,23880,25014,20530,9236,17536,7433,6997,10828,23656,20552,13058,24597,22438,20101,18968,16795,13053,21551,21928,18609,8467,10791,20225,8077,8181,21556,11131,12225,17201,22843,23730,17623,24659,19085,14934,13659,16311,19075,21976,17641,11180,23087,20844,18398,19344,24231,10386,23114,6807
"10",16754,12272,9331,17532,10234,13267,7175,8976,10727,21291,22205,25550,19668,15333,25559,10541,16616,24030,7968,18801,9457,25535,23247,10151,21701,22982,22943,25497,19636,7228,18528,21415,10987,25507,25472,10615,20764,21020,19495,25462,21327,25452,15530,21406,19476,17371,7505,21795,11269,16685,9755,15273,7864,16382,18261,23452,17138,10141,10371,16769,19395,24940,22387,24167,7389,16272,13385,6962,17808,14666,16755,20884,19096,6699,11087,11838,19772,7371,10813,25300,15923,20206,13137,18637,17583,21553,8177,25101,13387,23088,11386,15876,21994,13332,20613,11131,22888,21237,9113,22178
