"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",8,16,32,33,13,35,24,33,32,22,8,25,11,18,17,26,35,11,25,23,11,32,24,21,30,16,18,31,28,29,16,19,18,17,21,7,26,31,19,32,6,5,29,18,18,12,15,11,5,24,15,11,14,16,30,13,15,11,18,14
"2",16,17,12,11,29,9,6,8,33,21,26,10,22,5,20,30,14,21,32,8,24,35,26,19,5,29,21,26,8,25,22,35,10,10,21,34,27,25,22,17,33,31,18,6,19,6,29,35,14,12,35,32,5,13,12,29,33,26,27,18
"3",28,11,13,10,28,21,30,24,31,19,32,25,21,19,29,31,11,33,35,22,31,6,31,27,21,35,23,33,21,32,7,31,16,29,26,25,24,18,34,17,20,24,13,30,33,34,16,7,16,26,34,15,18,30,23,5,15,24,16,35
"4",15,17,28,31,25,33,10,27,35,31,26,5,6,5,30,11,10,12,23,31,21,19,18,21,8,5,33,35,28,31,7,13,31,33,12,28,28,31,11,13,35,15,7,17,25,27,30,30,27,27,25,17,15,35,19,33,21,20,7,13
"5",19,31,26,33,33,12,22,31,29,12,25,9,17,26,5,5,14,9,19,29,8,25,29,21,22,35,34,30,23,29,34,21,34,24,28,21,14,7,32,11,34,7,6,10,19,7,19,26,9,14,23,33,21,19,13,11,11,18,13,27
"6",7,35,24,12,30,26,5,18,28,20,13,13,29,15,14,20,24,26,33,31,28,23,34,17,30,33,34,9,22,25,29,15,17,35,17,27,15,20,12,8,16,10,33,27,7,20,23,34,5,28,8,33,23,20,14,30,34,29,9,24
"7",8,29,13,5,10,19,33,9,5,19,28,7,33,30,29,17,14,29,29,7,10,24,23,29,6,21,14,10,22,29,34,13,15,17,16,19,12,23,5,30,21,14,9,5,5,30,11,34,18,25,14,33,23,15,31,13,9,17,34,32
"8",28,6,6,20,19,27,34,35,9,17,12,18,27,16,10,18,23,10,17,5,32,7,12,32,31,33,24,29,32,29,26,34,17,23,5,14,7,31,11,6,9,21,28,35,28,31,9,7,12,33,18,33,33,6,23,20,5,5,19,32
"9",7,9,21,34,30,6,30,15,31,11,15,21,19,18,14,27,22,22,14,19,7,23,21,10,35,20,21,8,22,30,16,6,25,23,16,28,29,11,19,24,6,18,21,13,17,8,25,17,17,33,7,15,16,20,15,17,34,35,9,7
"10",14,21,22,19,16,22,19,22,5,16,14,28,27,16,7,31,34,17,29,31,20,32,15,33,18,23,23,31,15,32,25,20,16,32,21,19,31,18,8,18,13,14,11,33,16,13,8,29,13,16,29,10,6,13,10,14,23,29,29,29
