"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",19,16,24,36,45,19,23,23,27,25,25,18,32,25,18,17,30,37,29,35,26,16,27,41,16,45,39,28,24,43,36,42,42,15,30,17,21,43,15,24,21,44,27,43,45,28,29,37,28,16,24,17,43,31,45,36,40,35,29,31
"2",31,25,29,38,27,34,31,38,33,40,16,44,26,36,31,21,25,15,29,40,29,26,44,17,22,22,29,17,18,17,41,27,38,34,42,20,43,26,30,22,16,18,27,21,18,37,40,15,22,36,31,22,32,24,33,26,26,24,26,42
"3",35,18,40,18,23,28,45,44,41,28,19,35,16,38,29,23,19,25,42,31,29,28,44,34,33,41,21,23,36,35,29,16,34,15,35,32,26,17,26,24,33,15,23,39,16,38,39,27,21,21,39,30,15,42,36,29,29,21,17,25
"4",39,25,37,38,19,31,38,29,23,24,34,42,19,34,17,45,37,20,30,29,39,34,19,28,19,15,15,16,16,39,39,19,34,20,43,29,21,30,31,30,21,41,19,25,36,38,31,30,18,33,24,36,29,21,21,40,22,31,38,38
"5",36,45,18,36,42,20,41,43,34,45,16,17,37,24,32,29,16,15,22,37,18,23,36,24,35,20,21,42,26,22,16,39,16,35,16,20,24,22,30,23,37,35,41,37,35,28,19,21,20,19,36,28,29,44,33,28,39,43,21,16
"6",16,35,42,25,40,20,22,21,44,35,41,24,30,29,43,34,32,43,18,38,34,19,44,36,31,16,26,15,16,18,39,33,16,39,45,29,21,45,37,29,36,29,16,17,39,39,15,33,39,15,36,36,42,28,36,33,32,16,38,19
"7",45,28,23,20,31,27,34,21,43,24,18,16,34,41,23,43,15,26,16,22,24,19,27,21,31,19,26,41,17,32,34,33,25,38,36,20,28,20,44,24,21,17,26,23,38,38,38,40,40,36,26,29,42,16,20,27,38,31,29,39
"8",28,32,35,17,29,18,18,28,25,44,33,19,31,30,20,15,23,42,17,18,22,24,26,23,40,19,16,43,21,37,40,16,20,31,25,25,41,18,39,17,43,30,26,23,30,37,15,27,16,36,37,41,45,42,26,35,39,19,24,40
"9",15,32,26,19,37,23,31,45,17,40,38,40,45,28,20,34,32,42,29,20,24,33,17,16,16,23,17,38,15,25,21,26,41,16,33,36,21,18,42,43,28,20,15,26,36,18,39,23,20,31,28,22,34,18,18,28,29,17,26,24
"10",29,23,40,38,29,41,42,27,25,28,21,27,29,22,21,40,21,29,25,37,45,27,21,34,34,36,23,23,44,38,36,23,16,39,39,23,26,42,37,16,41,36,41,16,44,23,23,21,41,36,16,25,43,22,44,20,41,30,27,17
"11",33,27,40,43,35,31,17,44,22,15,22,28,43,21,37,40,31,15,15,30,17,40,16,37,29,34,45,40,37,42,44,25,15,32,19,24,27,45,23,17,37,26,28,45,21,27,26,34,40,34,33,28,33,22,41,24,16,16,30,24
"12",29,36,31,22,22,39,34,33,20,21,21,34,19,41,28,30,20,29,22,27,40,28,26,35,22,23,32,37,38,20,32,36,39,17,31,20,43,30,15,20,38,34,15,21,40,37,32,25,19,26,35,25,35,38,23,33,18,16,39,30
"13",33,25,35,20,35,26,39,44,41,36,26,32,16,33,39,21,28,35,42,36,26,26,35,42,42,20,45,27,31,25,35,30,41,35,37,38,21,28,23,30,22,40,33,21,23,18,16,39,25,28,23,20,35,20,35,21,39,28,20,29
"14",24,26,28,29,36,21,25,25,21,35,21,19,39,43,15,22,40,35,27,33,34,27,16,22,39,42,18,16,30,29,40,39,32,19,34,21,45,38,23,38,44,25,39,20,28,26,22,40,41,37,16,18,26,33,33,27,30,31,15,33
"15",35,36,36,33,39,23,31,33,37,17,18,43,26,38,19,18,20,26,41,15,30,33,21,27,24,36,24,45,35,36,26,32,39,17,38,39,39,16,32,43,35,26,28,31,36,20,16,29,23,21,38,43,33,42,16,20,36,32,16,15
"16",30,39,36,36,24,15,45,41,17,28,21,37,44,17,25,22,17,17,28,42,16,43,21,41,32,37,39,29,37,20,39,43,23,16,35,43,43,27,37,44,33,35,30,32,39,45,29,23,22,24,33,35,20,38,27,27,28,22,23,32
"17",21,43,15,30,33,32,23,31,15,33,22,33,32,21,15,22,22,29,15,16,40,35,23,23,39,19,39,37,25,18,37,20,29,30,19,27,16,36,21,28,15,22,31,25,39,22,22,41,38,25,22,34,42,29,28,43,18,30,36,26
"18",34,22,31,41,36,34,29,37,20,30,36,23,25,30,26,19,34,43,32,24,18,15,17,22,40,42,33,28,33,28,36,39,27,21,16,33,16,23,41,36,19,44,30,40,17,44,19,34,20,15,40,25,27,29,44,42,32,20,37,19
"19",20,32,35,15,38,19,28,24,26,21,22,43,27,33,15,19,34,45,37,45,37,35,15,32,20,37,44,15,30,37,38,37,27,22,20,39,15,40,20,42,15,25,40,18,20,41,18,39,34,26,43,28,34,21,45,25,23,45,22,35
"20",36,16,39,16,42,26,23,19,15,30,44,25,20,19,17,18,36,44,23,22,27,26,15,27,22,26,37,43,40,38,24,15,42,27,39,34,40,45,44,24,21,18,33,43,20,23,24,26,45,15,18,24,34,33,15,20,18,37,18,24
"21",32,17,15,38,30,16,37,40,26,24,34,27,39,15,23,28,29,37,33,15,41,16,43,40,37,38,34,41,15,23,45,32,28,36,42,19,22,16,39,41,42,16,44,44,18,38,17,44,32,27,43,45,43,37,26,28,43,26,23,15
"22",17,45,23,20,43,44,40,44,36,22,37,30,36,45,36,29,23,38,35,30,34,18,39,37,23,38,31,34,23,34,28,37,42,39,43,32,20,19,27,38,27,19,41,33,37,19,44,33,31,31,23,22,19,43,38,32,20,40,45,15
"23",18,24,20,31,45,29,41,26,37,34,32,29,16,43,27,31,39,39,17,19,45,44,22,15,38,40,17,19,19,21,23,38,42,29,36,28,20,15,38,41,16,28,20,33,44,31,45,44,25,45,29,26,19,25,43,26,15,25,21,43
"24",28,23,36,36,34,42,45,41,24,21,22,21,21,15,21,15,31,19,26,41,34,15,27,44,32,30,22,35,27,44,26,15,33,27,41,25,28,29,40,22,19,17,23,21,44,27,26,45,33,19,31,20,43,34,32,16,16,15,39,25
"25",44,39,25,26,24,43,24,31,43,45,33,35,42,43,44,29,33,17,19,42,16,42,29,39,30,45,40,44,26,32,20,40,30,39,35,39,17,33,39,16,30,20,34,33,30,16,18,21,35,45,44,38,41,28,41,27,20,32,34,16
"26",30,20,22,25,26,39,23,41,23,38,37,21,41,16,36,42,31,36,26,20,19,43,33,44,28,30,21,24,28,36,17,36,15,17,37,24,45,27,15,19,21,28,38,30,18,39,23,34,31,20,37,16,44,45,20,31,41,41,19,38
"27",43,37,43,43,22,45,15,21,44,28,39,19,15,22,31,34,34,29,16,40,18,41,39,23,26,33,28,42,39,36,17,38,43,39,23,29,30,45,41,36,19,40,18,43,40,33,28,31,41,15,38,21,28,15,35,31,30,43,35,37
"28",43,43,17,23,27,44,36,29,37,39,32,19,27,29,22,32,21,18,20,25,16,22,34,38,22,32,23,18,32,25,22,45,21,16,41,30,30,42,35,36,37,44,21,27,21,24,29,26,32,24,17,24,37,36,25,33,31,22,28,33
"29",38,42,29,22,26,30,40,32,29,22,39,41,30,17,15,17,39,30,32,25,33,26,22,33,29,17,18,16,35,31,35,39,36,21,25,39,22,25,44,22,27,18,32,43,21,31,22,20,42,21,34,24,22,37,16,23,38,17,21,29
"30",45,28,43,16,45,28,28,19,39,19,30,35,16,17,22,19,28,32,23,23,21,41,20,26,17,41,38,17,43,30,25,16,17,33,39,40,24,19,30,37,27,21,27,36,22,18,26,33,33,28,41,34,20,19,31,38,33,25,22,26
"31",29,19,45,21,39,43,31,44,20,27,45,45,43,27,26,26,21,20,20,32,35,42,17,30,36,38,31,20,37,40,25,32,41,27,42,24,41,32,28,16,38,32,20,35,41,30,34,42,36,27,18,17,30,45,43,27,28,29,20,38
"32",19,26,17,45,36,38,16,15,17,28,39,19,44,23,27,27,44,32,34,44,27,26,29,39,30,28,26,26,24,29,39,36,41,36,40,33,24,26,30,23,33,38,38,28,28,40,36,25,26,29,25,29,29,17,35,38,26,40,21,22
"33",35,38,23,37,18,21,17,32,18,25,34,28,44,23,23,29,21,30,26,25,27,16,43,34,27,26,25,23,26,44,18,40,42,38,37,23,42,34,26,45,45,39,29,31,34,35,25,26,31,40,41,22,17,35,44,17,24,17,19,27
"34",25,15,42,27,39,15,30,34,31,39,38,20,38,20,37,18,45,38,43,21,22,23,42,43,33,43,23,28,28,34,23,21,22,16,20,30,20,45,41,45,42,33,33,18,25,37,23,21,36,38,16,28,20,31,39,33,40,37,36,19
"35",23,29,18,27,40,27,29,40,16,37,19,45,40,38,17,44,15,15,24,17,44,15,30,29,19,33,16,23,38,42,29,34,21,37,34,34,39,17,41,39,28,39,17,32,21,44,15,36,23,41,32,34,41,15,39,18,18,44,32,33
"36",23,41,28,36,27,40,45,26,43,34,44,31,18,16,34,18,25,20,40,25,34,43,45,42,26,19,21,34,40,16,43,18,22,31,32,21,23,41,30,33,37,17,32,17,22,31,26,32,20,22,26,33,21,18,24,24,17,28,27,28
"37",30,25,17,31,33,44,43,21,19,17,43,35,26,35,32,27,28,18,21,45,24,36,33,33,43,43,23,45,35,37,34,33,26,19,23,29,34,16,30,15,27,22,18,40,34,39,38,40,17,29,27,29,17,31,24,26,34,33,36,16
"38",32,15,24,36,45,15,20,19,41,31,30,36,21,22,33,33,39,31,28,38,33,33,39,38,22,45,33,18,39,38,15,30,15,26,21,30,35,31,20,26,25,36,42,22,40,42,33,24,26,27,22,24,35,15,34,36,30,32,15,29
"39",43,34,38,19,23,27,41,19,20,40,44,39,36,22,24,18,40,16,21,15,42,40,18,25,33,36,26,45,43,28,37,37,34,21,27,15,19,20,26,37,29,31,29,20,37,22,34,25,21,39,19,38,15,26,22,35,15,25,41,21
"40",35,40,32,27,18,23,26,18,39,22,28,32,42,31,34,17,24,23,31,25,29,39,29,15,21,31,36,21,32,35,18,23,33,40,36,32,26,18,31,42,39,21,15,39,29,39,33,43,19,36,31,45,30,17,28,34,18,17,21,19
"41",34,25,17,35,28,19,42,21,17,40,44,21,28,22,41,34,38,36,27,40,38,17,38,38,31,17,38,41,20,24,37,40,30,35,32,25,31,15,21,22,18,16,29,44,19,43,39,29,25,44,30,21,30,26,17,37,18,43,29,24
"42",30,32,34,24,27,21,41,45,40,45,37,30,27,25,36,19,19,16,15,39,26,18,20,40,39,25,39,22,44,23,39,17,30,35,39,38,34,40,22,27,24,41,34,37,16,29,24,43,32,18,18,26,30,42,37,38,39,31,31,44
"43",33,27,22,22,21,38,43,39,30,28,28,17,25,21,37,27,43,40,37,39,45,45,33,16,18,15,42,35,37,40,21,19,32,39,29,20,45,26,45,25,36,25,25,15,41,27,28,24,37,36,33,31,41,34,23,19,19,38,18,43
"44",39,39,17,35,19,27,27,42,43,15,43,25,26,23,17,18,33,38,25,43,27,27,21,21,17,25,45,21,21,18,16,34,41,24,32,21,18,28,21,44,30,23,22,31,45,15,45,23,16,26,41,45,45,43,18,23,39,27,32,39
"45",22,41,37,26,44,38,25,21,16,16,35,39,36,40,18,34,37,22,35,42,39,32,28,43,26,17,44,25,23,35,23,18,39,42,20,16,22,26,21,39,32,25,44,45,33,21,34,45,41,20,23,22,36,32,35,20,18,27,28,27
"46",34,35,42,19,31,27,39,44,33,21,36,43,45,36,25,28,26,42,32,41,24,22,45,33,40,38,25,40,45,42,24,16,28,18,23,38,26,30,16,23,22,31,15,17,37,25,40,25,30,18,22,39,38,42,17,31,39,43,22,39
"47",34,18,15,18,15,17,38,17,29,28,18,45,45,43,33,29,35,29,43,21,35,25,45,15,18,20,18,34,31,28,41,32,34,44,45,38,38,26,36,30,31,35,38,40,33,21,24,45,16,24,23,21,15,17,17,27,26,42,28,31
"48",39,21,40,27,34,18,45,30,45,16,24,42,44,43,16,16,29,23,38,26,33,41,40,22,35,43,26,36,22,31,40,18,24,30,45,20,17,22,39,45,26,44,38,35,29,45,36,35,17,26,44,31,18,39,22,32,18,35,28,20
"49",28,25,40,19,39,21,23,34,15,22,19,36,17,28,21,34,41,16,32,34,16,37,41,36,44,15,42,15,21,19,18,20,36,29,29,29,27,23,23,40,18,32,35,28,45,45,27,37,34,45,40,28,22,22,37,17,24,17,40,27
"50",20,28,44,29,38,27,20,29,44,20,15,15,44,27,38,20,28,21,37,34,44,26,39,30,43,31,34,36,25,21,39,34,27,40,32,44,37,28,42,27,33,35,33,21,25,30,27,23,41,32,26,23,30,23,24,28,16,45,26,15
"51",31,23,34,16,38,16,18,24,44,36,27,15,35,22,25,41,29,19,17,33,20,38,16,44,20,17,37,45,22,41,41,40,34,26,36,25,27,26,25,38,27,37,18,24,17,30,22,19,17,20,24,21,37,20,36,30,33,44,26,20
"52",25,36,16,36,19,29,40,35,29,29,40,22,37,38,33,41,43,24,26,34,40,21,37,20,15,31,23,27,29,44,16,27,28,21,40,33,18,19,40,25,22,39,19,31,18,19,27,18,17,43,17,34,38,35,18,26,33,26,34,18
"53",35,29,27,35,45,20,32,36,35,22,37,33,40,27,28,28,32,37,25,39,29,35,24,38,18,33,36,26,30,37,37,39,15,36,30,34,16,38,37,44,18,36,43,43,30,35,19,35,25,40,38,20,16,26,42,39,32,33,39,18
"54",24,38,18,22,19,37,19,33,34,16,35,37,26,17,19,20,16,19,38,43,43,24,23,17,17,36,34,20,32,24,39,45,37,28,19,23,23,42,29,16,38,17,44,20,27,35,23,44,38,16,33,32,22,43,36,26,22,22,26,31
"55",30,30,43,41,27,44,19,31,32,38,28,20,34,15,15,42,34,45,36,18,39,24,34,20,35,42,36,29,21,24,24,30,29,17,29,36,21,26,19,32,31,17,42,31,39,35,22,22,16,17,17,20,18,44,27,20,15,39,43,27
"56",35,41,22,33,21,34,42,22,24,36,20,28,39,28,31,30,34,34,40,23,24,35,35,32,20,16,26,45,41,42,38,41,23,17,37,32,25,45,43,39,17,26,43,33,15,39,21,41,18,32,24,28,32,43,30,22,27,33,42,20
"57",44,44,40,36,44,29,32,15,45,18,31,16,25,45,42,32,40,45,33,44,43,26,22,16,29,44,29,44,28,24,26,38,27,15,33,39,15,41,35,41,45,22,37,39,23,16,36,22,19,39,35,23,23,43,23,31,25,19,33,30
"58",20,33,37,22,42,16,18,21,21,19,44,38,38,15,18,28,45,35,19,44,31,43,27,44,33,36,26,32,31,27,40,43,45,43,23,44,23,31,15,26,43,43,26,34,31,20,20,37,25,17,34,38,29,26,43,26,17,43,35,32
"59",43,35,44,25,19,41,43,25,37,41,22,35,29,15,45,34,43,37,32,17,34,36,30,32,44,23,28,44,25,38,28,35,16,33,23,33,15,44,40,37,23,39,23,22,15,21,22,18,22,25,44,30,24,41,34,35,23,17,22,34
"60",22,40,26,24,19,21,37,33,35,39,17,40,44,45,19,26,17,24,28,33,32,25,45,44,24,38,20,44,27,18,45,26,23,36,45,30,22,39,40,22,39,36,23,20,37,34,16,40,16,28,25,29,27,36,25,37,20,32,37,24
