"1",599
"2",207
"3",551
"4",64
"5",13
"6",719
"7",35
"8",120
"9",2067
"10",289
"11",85
"12",741
"13",171
"14",48
"15",94
"16",195
"17",921
"18",565
"19",130
"20",372
"21",474
"22",69
"23",148
"24",368
"25",7
"26",1077
"27",249
"28",103
"29",82
"30",990
"31",2183
"32",61
"33",50
"34",81
"35",46
"36",389
"37",1852
"38",354
"39",598
"40",889
"41",1474
"42",143
"43",667
"44",82
"45",1530
"46",380
"47",78
"48",647
"49",536
"50",2066
"51",703
"52",569
"53",16
"54",787
"55",57
"56",1941
"57",461
"58",770
"59",48
"60",459
"61",418
"62",256
"63",1259
"64",163
"65",349
"66",26
"67",18
"68",50
"69",427
"70",593
"71",2323
"72",398
"73",398
"74",572
"75",702
"76",115
"77",57
"78",912
"79",24
"80",62
"81",89
"82",704
"83",239
"84",539
"85",45
"86",250
"87",137
"88",899
"89",622
"90",67
"91",95
"92",1413
"93",776
"94",40
"95",1311
"96",113
"97",302
"98",1433
"99",205
"100",129
