"1",1734
"2",654
"3",308
"4",615
"5",229
"6",1055
"7",1066
"8",899
"9",963
"10",1140
"11",849
"12",491
"13",604
"14",741
"15",1965
"16",961
"17",790
"18",846
"19",402
"20",820
"21",629
"22",776
"23",967
"24",868
"25",52
"26",203
"27",930
"28",879
"29",1103
"30",246
"31",545
"32",2726
"33",2859
"34",1853
"35",1422
"36",825
"37",421
"38",1470
"39",1020
"40",628
"41",541
"42",1378
"43",1436
"44",1117
"45",1456
"46",1214
"47",568
"48",1000
"49",1213
"50",2523
