"1",24
"2",21
"3",26
"4",12
"5",34
"6",21
"7",1
"8",30
"9",7
"10",16
"11",23
"12",20
"13",7
"14",25
"15",23
"16",29
"17",17
"18",1
"19",35
"20",6
"21",14
"22",25
"23",21
"24",2
"25",8
"26",26
"27",34
"28",39
"29",19
"30",23
"31",26
"32",34
"33",19
"34",6
"35",38
"36",5
"37",20
"38",1
"39",13
"40",8
"41",16
"42",9
"43",3
"44",13
"45",2
"46",36
"47",8
"48",31
"49",4
"50",12
"51",27
"52",13
"53",32
"54",21
"55",12
"56",40
"57",7
"58",14
"59",14
"60",27
"61",13
"62",28
"63",27
"64",6
"65",39
"66",16
"67",11
"68",26
"69",31
"70",31
"71",8
"72",29
"73",36
"74",7
"75",19
"76",40
"77",33
