"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",13,11,27,18,19,28,20,33,34,9,17,14,21,8,31,19,22,32,22,10,33,26,31,6,34,9,35,33,29,19,15,15,14,25,12,27,31,30,10,13,31,29,27,11,35,34,34,18,23,32,16,33,27,14,26,19,25,18,12,26
"2",26,5,26,5,24,5,14,13,5,16,34,23,5,10,12,19,20,15,26,16,25,27,35,28,29,35,11,10,24,26,31,33,5,23,16,30,26,15,6,21,27,29,21,29,19,18,20,25,30,27,27,33,7,7,13,30,15,11,27,27
"3",8,22,29,10,5,34,8,20,28,14,28,28,16,30,34,27,9,32,12,19,23,26,23,18,32,33,24,20,5,29,6,5,11,15,17,6,24,23,11,31,9,16,31,30,29,11,29,20,33,35,17,32,25,6,34,28,13,31,17,19
"4",26,25,34,10,30,29,11,9,30,28,15,21,32,30,27,11,24,25,33,19,29,5,27,17,12,11,23,26,7,25,15,11,8,28,17,20,20,23,13,31,14,9,33,28,13,18,31,18,34,22,23,5,18,11,15,5,20,21,13,8
"5",26,27,13,8,6,16,22,6,33,7,12,10,26,20,22,35,16,19,19,17,6,24,11,18,17,19,33,6,27,17,23,22,16,5,13,21,19,14,31,14,23,25,23,27,5,18,24,13,34,28,16,29,20,14,13,20,30,17,28,18
"6",12,35,18,25,30,8,5,6,9,27,15,18,20,7,35,15,20,6,20,35,11,8,24,24,7,13,28,11,24,25,14,7,13,29,11,16,29,31,35,5,14,18,8,15,28,24,34,16,6,32,5,5,13,8,5,29,12,9,29,23
"7",19,22,29,20,30,25,21,12,14,10,18,5,16,28,19,20,14,18,33,34,16,24,20,17,13,6,33,33,31,35,26,9,22,19,16,8,29,33,28,8,13,35,29,24,24,12,33,19,12,25,34,27,28,18,17,30,10,26,5,5
"8",31,18,11,29,30,9,32,32,19,35,19,22,35,34,27,19,18,23,22,27,17,5,28,13,15,21,27,32,13,21,7,31,28,24,33,18,27,35,16,20,29,13,12,9,26,9,21,33,33,25,11,21,12,9,20,5,7,26,24,12
"9",14,14,10,6,26,34,34,13,28,13,31,16,28,35,9,29,27,14,24,32,29,28,30,32,14,11,13,17,24,16,21,17,35,30,11,30,23,23,7,24,14,17,6,14,28,16,5,18,33,22,16,24,29,33,12,26,28,19,21,22
"10",32,14,33,6,18,34,33,29,18,5,17,8,13,18,22,19,21,31,15,33,12,13,32,10,12,22,25,13,27,25,8,26,12,12,28,11,5,31,14,31,35,31,24,24,20,5,18,5,30,33,24,14,13,27,28,22,6,9,9,9
