"1",29
"2",6
"3",40
"4",5
"5",16
"6",40
"7",20
"8",10
"9",6
"10",1
"11",10
"12",32
"13",6
"14",29
"15",33
"16",38
"17",30
"18",37
"19",38
"20",8
"21",51
"22",5
"23",4
"24",46
"25",51
"26",29
"27",26
"28",12
"29",21
"30",51
"31",25
"32",43
"33",21
"34",36
"35",7
"36",31
"37",38
"38",40
"39",52
"40",50
"41",24
"42",29
"43",51
"44",23
"45",41
"46",23
"47",34
"48",11
"49",41
"50",16
"51",37
"52",5
"53",29
"54",25
"55",37
"56",20
"57",13
"58",52
"59",48
"60",36
"61",17
"62",37
"63",22
"64",13
"65",3
"66",19
"67",7
"68",40
"69",24
"70",3
"71",23
"72",8
"73",13
"74",28
"75",21
"76",15
"77",14
"78",4
"79",45
"80",28
"81",44
"82",21
"83",6
"84",18
"85",13
"86",21
"87",7
"88",30
"89",5
"90",40
"91",26
"92",50
"93",24
"94",10
"95",7
"96",47
"97",7
"98",47
"99",46
"100",7
"101",8
"102",28
"103",5
"104",17
"105",13
"106",36
"107",46
"108",15
"109",27
"110",50
"111",2
"112",47
"113",33
"114",1
"115",27
"116",38
"117",27
"118",11
"119",34
"120",11
"121",6
"122",26
"123",4
"124",38
"125",38
"126",24
"127",17
"128",21
"129",8
"130",44
"131",34
"132",16
"133",27
"134",19
"135",13
"136",2
"137",29
"138",34
"139",14
"140",19
"141",40
"142",39
"143",51
"144",15
"145",8
"146",2
"147",53
"148",27
"149",29
"150",49
