"1",2
"2",48
"3",30
"4",12
"5",18
"6",6
"7",25
"8",3
"9",30
"10",1
"11",22
"12",28
"13",3
"14",1
"15",41
"16",27
"17",46
"18",45
"19",28
"20",13
"21",48
"22",14
"23",6
"24",38
"25",32
"26",44
"27",26
"28",39
"29",8
"30",18
"31",8
"32",41
"33",38
"34",27
"35",41
"36",41
"37",30
"38",42
"39",50
"40",13
"41",27
"42",16
"43",9
"44",2
"45",37
"46",18
"47",7
"48",45
"49",5
"50",31
"51",41
"52",1
"53",37
"54",28
"55",31
"56",42
"57",40
"58",26
"59",12
"60",46
"61",30
"62",27
"63",27
"64",34
"65",6
"66",14
"67",16
"68",38
"69",5
"70",10
"71",15
"72",22
"73",49
"74",16
"75",14
"76",4
"77",44
"78",45
"79",23
"80",17
"81",24
"82",40
"83",6
"84",9
"85",19
"86",16
"87",8
"88",40
"89",7
"90",39
"91",5
"92",21
"93",46
"94",9
"95",28
"96",39
"97",23
"98",20
"99",41
"100",48
"101",30
"102",19
"103",46
"104",40
"105",12
"106",17
"107",10
"108",16
"109",37
"110",14
"111",11
"112",36
"113",30
"114",6
"115",50
"116",37
"117",29
"118",45
"119",29
"120",28
"121",7
"122",49
"123",35
"124",42
"125",32
"126",4
"127",50
"128",26
"129",28
"130",48
"131",34
"132",20
"133",35
"134",48
"135",47
"136",13
"137",20
"138",31
"139",26
"140",22
"141",11
"142",19
"143",20
"144",32
"145",19
"146",22
"147",2
"148",21
"149",47
"150",22
"151",36
"152",9
"153",28
"154",29
"155",43
"156",27
"157",43
"158",25
"159",41
"160",45
"161",50
"162",50
"163",13
"164",13
"165",21
"166",29
"167",17
"168",23
"169",32
"170",25
"171",28
"172",44
"173",43
"174",1
"175",25
"176",12
"177",37
"178",9
"179",50
"180",11
"181",45
"182",47
"183",31
"184",13
"185",3
"186",24
"187",40
"188",4
"189",5
"190",48
"191",15
"192",16
"193",20
"194",46
"195",42
"196",7
"197",1
"198",11
"199",6
"200",1
"201",33
"202",14
"203",51
"204",45
"205",10
"206",24
"207",24
"208",15
"209",5
"210",8
"211",32
"212",10
"213",37
"214",1
"215",10
"216",19
"217",26
"218",43
"219",42
"220",28
"221",19
"222",20
"223",14
"224",19
"225",49
"226",27
"227",9
"228",33
"229",41
"230",3
"231",22
"232",4
"233",50
"234",7
"235",1
"236",22
"237",33
"238",31
"239",28
"240",3
"241",7
"242",34
"243",27
"244",38
"245",8
"246",16
"247",17
"248",44
"249",9
"250",2
