"1",32
"2",38
"3",3
"4",33
"5",13
"6",8
"7",32
"8",31
"9",35
"10",15
"11",10
"12",26
"13",25
"14",22
"15",34
"16",10
"17",21
"18",37
"19",22
"20",6
"21",33
"22",26
"23",21
"24",10
"25",22
"26",21
"27",25
"28",29
"29",33
"30",30
"31",27
"32",8
"33",17
"34",8
"35",12
"36",8
"37",22
"38",38
"39",32
"40",30
"41",14
"42",24
"43",22
"44",5
"45",38
"46",10
"47",32
"48",34
"49",26
"50",17
"51",26
"52",39
"53",2
"54",40
"55",25
"56",17
"57",19
"58",39
"59",24
"60",17
"61",24
"62",1
"63",12
"64",33
"65",31
"66",1
"67",23
