"1",29
"2",14
"3",36
"4",8
"5",18
"6",21
"7",9
"8",38
"9",42
"10",20
"11",14
"12",30
"13",13
"14",32
"15",28
"16",5
"17",26
"18",18
"19",28
"20",31
"21",35
"22",38
"23",21
"24",9
"25",30
"26",17
"27",37
"28",33
"29",38
"30",26
"31",9
"32",30
"33",6
"34",21
"35",29
"36",30
"37",17
"38",37
"39",20
"40",16
"41",27
"42",6
"43",40
"44",1
"45",44
"46",18
"47",44
"48",24
"49",35
"50",17
"51",15
"52",28
"53",33
"54",9
"55",19
"56",46
"57",16
"58",36
"59",32
"60",37
"61",42
"62",21
"63",8
"64",42
"65",13
"66",11
"67",36
"68",6
"69",23
"70",41
"71",31
"72",4
"73",42
"74",25
"75",4
"76",44
"77",42
"78",30
"79",31
"80",12
"81",23
"82",40
"83",5
"84",36
"85",34
"86",21
"87",25
"88",24
"89",41
"90",19
"91",37
"92",18
"93",22
"94",14
"95",43
"96",24
"97",1
"98",41
"99",22
"100",16
