"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",14984,22914,8655,20473,6782,13407,23337,7686,15423,17482,14289,17707,12402,9434,15013,16219,19937,10494,13592,19533,10729,22986,25230,22180,19184,8709,12441,11575,12816,17414,11542,22950,8385,20047,9051,16707,18228,22960,24479,20392,8742,25240,21807,13812,13270,20383,16486,16695,21426,13507,20973,6741,10592,10355,15045,17351,21626,12986,25031,8571,15951,13682,11676,16819,21636,7376,23944,9561,14676,24320,7407,22302,9125,13664,12230,7363,20636,17611,12217,14876,23839,13134,10400,24204,22849,10040,21960,9658,14735,11740,23772,13611,11805,7100,22893,17115,19822,13094,20179,8122
"2",24712,14312,8964,18478,18831,21542,7531,19593,18839,18467,7201,7224,12465,6554,11285,25178,22553,24804,24810,9423,13895,15503,16265,22617,22913,20685,19669,17412,11622,20412,20388,14157,24365,9715,7600,24383,18220,23973,16473,8027,15288,19470,8418,24567,20384,17736,7644,9519,7651,11640,24937,13509,13439,21124,21874,17134,11930,11121,24562,11088,17287,22514,20300,10356,13940,13918,23488,21693,22810,17311,13931,21914,20655,20157,21670,24150,23816,7441,8189,18867,25092,9165,23739,22105,17950,8240,17966,17230,8232,18024,16142,9900,19370,7776,19791,17811,11757,6856,8215,11861
"3",25200,7151,22650,14295,8667,7698,17707,14288,13886,7740,7562,22627,21298,9014,23541,12011,25157,16990,8717,17414,19913,9002,12441,22622,25152,25502,6841,9846,21707,13469,12505,22950,12360,25515,20763,9042,16498,20393,25468,11997,20488,17371,13489,10208,15758,15098,10578,17806,15258,22780,12158,18025,24137,6976,8547,12617,16776,20886,19032,22380,14845,23885,17533,23882,10881,16795,22060,19859,16101,22828,18034,13384,9954,20572,14495,13655,13643,8193,23733,17201,23072,21237,14934,9136,24669,25119,9870,22141,13991,21994,6638,24244,11731,8593,10385,14561,20255,24696,20180,25041
"4",18470,8675,23046,17704,14076,16653,7299,19448,7173,22668,15776,17046,11339,22656,16977,11554,23502,6819,19539,7385,21490,13230,17447,9980,7483,9711,18750,16972,14130,15530,9727,8360,7241,20981,19448,11968,11937,15769,19460,10209,12381,6765,18179,14192,19460,11026,14648,16901,14648,9588,16011,25477,8104,18219,9962,11498,13738,9997,15594,11112,19038,19039,15904,25447,21139,17540,20330,14830,24172,16820,23471,11662,16756,11879,6947,7398,22830,20235,17348,7137,15664,8648,14415,18002,7803,23842,6880,18398,8607,9864,18377,25354,25369,17254,9865,15133,20857,11139,10016,15509
"5",23568,23345,14976,19598,14295,21772,18149,8675,13840,12080,7545,10470,16220,18116,17661,16991,20668,21275,24433,12459,22537,25528,14992,21041,9469,9848,25497,16531,22938,6505,24753,8384,16517,20402,23272,19936,8726,25516,7465,24755,7530,10583,7659,16565,22230,16248,25472,8776,12012,11031,16679,13062,24736,10203,14720,17500,9215,18261,7887,16750,13060,12137,17525,13430,7429,19871,21162,10150,20328,13020,8570,24104,11911,15904,21192,16811,10809,18356,24655,18356,8243,12899,17281,15909,17234,25114,13310,10397,15861,20872,16876,9883,19345,21568,16757,18116,23380,24699,19802,23572
"6",16162,21528,12276,17926,20135,11301,15795,10677,9805,21529,6432,13539,21072,21723,18132,21044,21725,7566,14339,21458,15827,11580,11541,20046,21282,6459,10634,24535,15028,24767,12337,10619,12499,21471,20390,19492,13774,15045,16256,9539,17402,10397,8412,11044,19602,12366,9253,8018,15749,15091,13968,11638,14707,22031,15648,23677,16019,6598,19861,20937,7896,7886,16055,14803,11083,13932,9942,21148,10848,10323,11078,15552,13683,10071,22428,20233,19093,11086,6889,23912,23820,20202,16075,10046,19303,10428,7130,15853,19365,17109,8907,13620,18896,10750,16129,18890,15136,8130,16112,18300
"7",13173,16646,6419,23032,17926,17017,16214,23330,17441,20707,7935,21759,23519,12318,14573,7257,9822,7218,19925,9457,19291,22294,7215,25289,15717,9274,22267,22731,17771,20752,7236,10532,12377,23954,18729,9476,22494,18730,16709,15825,24123,16923,19457,6927,13719,20515,15618,13024,7071,13874,20056,13735,8333,24473,15225,11411,11119,25380,22806,10889,8830,14028,13696,24162,25432,20605,9584,8274,23695,20831,11859,17187,25097,9897,20545,9907,18878,17202,18652,8191,17951,11736,24198,24887,13365,15696,8248,11158,8042,11736,22126,13311,25130,25359,22349,8591,13335,23796,11371,16567
"8",15807,22599,14077,11530,16587,19222,20691,9355,17485,14275,19738,12317,10696,21731,8472,24419,9420,13214,24777,18422,7952,23526,24037,21734,13882,14218,8609,10291,25263,15478,9008,6848,13200,19267,19666,19479,22968,20411,9089,22729,15507,14223,22457,12508,21379,16300,22501,10645,15082,20290,7663,14482,8788,17286,14713,9624,12145,10357,20072,8862,7638,16799,14829,18324,14673,8334,11077,13682,18645,25068,23743,8055,22416,7853,16102,8628,13342,10047,10799,12686,21604,18891,13336,18904,17214,20849,8889,7786,18923,24591,25351,14363,11129,12880,20167,21611,15132,24915,12647,19203
"9",11294,10691,11313,21544,21316,13842,18154,7912,19968,6807,8969,14335,9367,14566,21300,21275,18416,10720,10954,22537,18128,8652,23508,18430,22515,10988,6507,19649,6857,25506,10600,9258,21387,24763,8424,6539,24710,15303,21325,10529,9071,16464,16685,22919,19604,19987,6715,6590,17894,8414,8301,19802,15245,11723,12765,14853,13962,8779,25397,18955,20877,19401,18285,20543,15964,11090,15196,7807,17178,18588,11073,20923,8282,18318,14811,23696,13926,6579,6956,16792,21238,13125,8942,18622,7109,13356,25149,9877,18021,12860,14936,20197,18625,10768,25101,14380,7754,6632,20631,23870
"10",14080,15435,16571,23049,21064,12401,14295,20722,21306,14951,24046,16591,12467,19207,10497,7191,6819,15369,24056,9395,17450,21446,9718,23510,15490,17415,20032,6494,16522,17390,24380,9060,11957,10991,24023,15274,9274,24771,24769,15302,10587,12528,18566,22479,16243,7660,9076,22945,12006,23596,8320,18731,12760,21125,11943,21647,11921,6613,18045,12148,12963,8319,17514,16803,14462,20947,12156,21917,11478,11679,21103,18598,10081,19420,15904,10886,18653,14822,11770,7897,18611,22801,24639,23174,9216,17966,7351,6469,19807,16134,9129,12859,23050,23855,18695,22338,12880,11753,9636,16687
"11",22587,15359,25218,20470,17023,7686,8960,25206,19207,11309,10110,8970,6453,14107,22579,20041,16159,23008,22999,22179,20046,20034,15367,16632,15738,23283,14555,14136,22727,22532,7476,20794,9720,20783,9493,10538,15496,14230,15526,15518,11980,7660,7513,14639,12547,16678,21808,10639,14256,23972,20060,14193,19013,25023,22483,12024,6604,8873,18571,13047,10102,13712,17545,19428,11909,12960,25073,20551,8054,23692,7859,18964,22802,16389,18884,6690,6982,6687,11191,8256,12891,8266,11655,11814,23824,22101,22858,12933,16366,14788,12639,19140,10407,18915,8906,20192,22897,18677,14793,16126
"12",14531,22206,9401,23779,9777,13175,24307,15811,7157,18473,19180,14950,11284,7198,9813,12087,23535,9825,12252,18161,20450,22975,9398,16545,14318,17786,19524,19515,22949,12486,15477,15716,22725,7474,16714,15500,21452,7992,24526,21409,16928,14221,6479,24703,18196,7631,10552,12345,7495,25032,22178,23903,21809,17744,13724,18575,11109,24987,11684,22447,16429,22475,6957,18321,16398,19835,20336,12568,20331,10944,14918,23740,8947,10072,7821,21557,11778,20820,7800,14408,10040,9146,9897,9871,17590,13659,16083,7332,19345,25352,15647,15863,13994,9116,13334,14904,20218,7757,17102,18248
"13",14984,7153,19203,21766,21537,15796,19716,24823,20491,15787,13157,19732,17701,21078,16217,24419,19153,10912,9405,21266,19707,9387,6829,24787,9397,23509,18124,21707,8735,16583,15029,7964,15054,7985,21462,16922,18724,21569,24716,13267,6546,12521,22460,6759,20350,7647,11239,22932,24501,21328,15084,7656,21873,21350,13968,13074,20080,11213,24764,23196,19466,19868,21417,8513,12959,10826,8506,15960,21695,6959,13513,22047,23171,21893,10071,22082,21175,14931,9943,8942,21937,8283,9155,17203,14655,16089,10804,9672,11421,15582,18017,15101,20852,11144,16886,11133,20580,23480,10012,12300
"14",21310,10686,12795,7679,12049,25199,22563,17037,25159,12027,10934,15458,19583,25558,16985,21452,23527,7715,21442,19161,7256,24031,20992,23610,8713,23626,9055,25274,19284,7629,25269,19280,18200,16502,18732,20389,16272,8792,14166,23593,20756,13812,9099,25472,15093,23982,15761,22486,15314,9749,14191,19836,13024,23894,17564,22777,23136,21648,24551,7071,13054,22392,14844,17553,12582,8859,9176,12592,11919,7843,16823,18061,17177,25339,12117,18065,11195,19335,15587,23351,11767,10434,8268,17956,21945,17978,16328,14031,12693,25120,23097,10397,24901,20168,9108,8139,13625,23797,20249,24330
"15",11296,17920,21534,12798,25211,24462,9435,10711,22645,19939,19583,9359,14332,12409,17442,19906,24066,14108,24096,13583,19569,11565,15466,16176,10264,10636,22165,16560,17897,13588,21715,21457,16558,9058,8485,14135,24256,13750,8743,18505,22496,6450,11645,9384,19999,10646,19488,13819,17824,9705,23679,17824,6751,7439,15298,13823,22009,24710,23686,19462,22452,23653,10889,22000,17178,8769,9773,13809,7827,18606,18997,8031,23447,6682,19329,14802,6638,11434,22053,23196,7899,7120,22311,25100,12674,12674,24647,25098,12226,16367,18013,11132,20269,20873,6642,19116,21612,21988,24917,10085
"16",21535,12047,17681,24814,9326,25582,11505,7174,15049,8674,14326,22626,24288,16158,19904,18128,19158,14542,7196,11326,23309,7569,25154,25503,20682,15032,19179,18568,25273,13467,25522,25511,16721,18752,6478,25164,9089,6540,22906,9760,21350,22676,17802,25475,12156,20986,17509,23979,21420,13971,17832,6963,22029,21639,16388,21469,20071,25011,13045,21864,10896,18576,23139,10828,9961,12946,23706,22815,8051,17346,11251,7409,16809,8185,17222,19110,20588,23743,14013,17607,23079,13131,18642,9187,7802,11868,6900,24360,7097,15639,21063,18383,12649,17097,17242,24240,17094,8133,10489,9090
"17",7683,25596,12423,13861,19952,20715,16581,14475,13842,22637,10261,8699,22636,6438,23006,6449,16984,7942,18810,20795,10283,19298,8383,7915,16173,10161,12347,13596,15034,19649,18532,24744,14475,18242,10627,13484,21835,19705,15074,14149,8860,22521,17355,18476,12515,8388,19130,9222,12997,12386,23901,9525,7882,15622,12578,7043,18045,22765,12592,14460,15589,7410,23153,8549,16416,8060,18601,16062,13022,24223,19064,7033,14442,12891,6907,21209,9688,20133,16302,18353,22877,13665,15102,25322,7331,6655,11824,7350,25350,20198,7326,8205,14381,16362,12872,20172,20868,8133,12195,22858
"18",13150,22659,19578,21086,15429,19221,17708,16216,23330,7559,24077,14122,22201,22186,22625,13582,8463,12460,13573,10498,8490,16175,10013,23511,19561,22720,21820,21073,12058,14612,8786,24012,14173,13037,21879,21788,22699,17372,13797,11707,15304,21652,21795,19255,20082,23885,12988,23134,12970,9601,7884,23885,18272,20878,14845,21634,22389,12976,14662,7840,9179,25060,7837,11434,18068,25073,23173,16044,11060,17348,12559,11884,21663,19882,8263,17972,17969,15676,17596,21187,10805,10013,16858,9152,22099,16312,8526,20887,16842,20853,10867,13143,20844,25125,17111,8140,12200,18844,13319,7349
"19",24847,23032,10680,23040,15343,10487,7172,12403,16663,23319,9004,14560,15407,21047,18405,17655,17437,9452,18105,25180,13575,22154,6832,15826,8998,17005,24034,13242,10539,7474,20388,14132,8494,24872,18496,24760,16295,10672,22682,15074,7229,7502,17772,20603,20385,23954,9004,19016,20064,20976,17291,17804,15535,21348,18175,11940,19040,6658,20932,14463,6552,16300,16303,7410,22336,14930,20935,18065,17188,17605,11771,12894,16808,19784,20809,24639,24632,16307,6667,17060,19085,16860,20215,21955,15921,20129,8234,11362,23846,23844,15172,14798,21581,16360,24891,17089,19347,9004,17243,12154
