"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",24,28,12,32,20,6,25,28,26,28,7,30,32,28,33,8,23,10,20,24,20,5,19,11,18,26,29,32,23,19,14,18,18,8,11,26,28,13,6,31,35,17,16,27,25,22,10,7,25,35,24,6,11,25,31,9,34,5,33,7
"2",30,14,35,13,31,6,28,34,35,12,16,26,15,10,19,7,10,20,26,34,21,9,32,20,35,23,6,6,21,28,12,32,10,23,17,26,5,30,27,19,33,25,34,18,10,33,12,8,27,6,20,22,24,7,14,29,29,7,30,24
"3",11,34,24,26,28,20,5,31,29,19,31,32,17,24,22,25,31,28,27,32,25,22,9,24,5,15,11,9,25,18,34,10,24,7,9,26,31,33,6,13,8,23,27,29,24,10,18,22,34,18,7,33,15,13,29,17,29,25,18,25
"4",7,14,12,7,21,16,33,31,23,25,22,10,35,14,16,27,24,24,9,7,10,12,25,26,14,25,35,31,21,18,33,30,7,22,9,33,10,27,13,20,28,28,11,16,23,29,15,16,25,26,7,35,25,17,12,30,28,18,30,19
"5",9,24,21,31,35,15,26,35,35,28,26,20,30,8,12,25,25,22,8,6,5,12,35,23,30,22,25,7,7,15,30,7,24,14,29,34,35,15,10,18,17,25,26,33,9,29,10,11,25,26,13,5,12,29,20,29,9,24,22,8
"6",13,30,11,21,25,25,6,11,28,16,13,35,27,6,31,19,18,16,32,31,27,19,7,24,24,15,27,17,8,16,23,30,13,20,28,7,28,22,30,19,17,11,12,35,15,16,34,25,16,6,33,8,22,8,16,23,29,34,27,31
"7",15,31,32,11,25,11,22,10,30,28,25,6,20,15,15,8,7,6,13,24,8,5,15,10,11,9,35,29,35,18,18,21,35,26,34,28,25,12,17,34,19,10,32,9,32,14,14,10,18,8,9,17,14,9,34,16,32,19,7,15
"8",8,17,34,12,35,29,31,10,30,13,12,30,16,31,35,5,7,5,32,11,15,22,11,16,9,12,26,13,35,5,19,35,34,11,35,30,14,8,6,12,14,28,23,11,25,22,14,35,13,33,35,14,14,22,34,27,31,14,26,15
"9",29,6,5,31,9,7,31,11,14,5,35,11,9,32,10,34,22,20,28,35,30,18,5,14,15,13,19,26,19,24,13,28,21,31,16,18,6,11,25,19,19,13,12,33,32,32,29,6,32,22,34,21,5,10,10,10,26,24,5,19
"10",30,25,19,6,8,15,17,35,6,13,32,29,34,8,31,33,30,18,22,20,18,21,27,11,27,21,34,34,18,13,22,30,27,20,25,10,32,16,20,17,35,23,26,15,11,26,19,9,7,23,19,8,17,21,13,23,11,10,9,33
"11",23,34,5,13,31,9,17,10,8,28,17,5,11,9,23,7,8,29,31,7,20,30,10,27,6,20,22,17,11,24,19,21,30,28,30,15,20,32,26,34,7,30,18,24,18,5,31,34,6,14,31,9,14,27,27,13,9,35,29,35
"12",22,27,27,11,21,18,8,34,26,26,34,16,7,14,6,20,20,11,17,25,17,13,21,16,27,30,20,9,11,5,7,34,31,17,6,27,26,32,17,7,18,33,32,26,16,30,31,33,9,13,5,21,31,6,32,6,22,16,28,24
"13",24,17,29,5,8,35,18,10,12,32,12,26,32,5,35,17,33,7,18,10,5,24,23,22,19,30,29,32,30,33,27,7,9,13,17,5,6,29,22,25,25,18,22,34,25,28,19,19,17,14,20,34,13,25,14,21,34,17,31,13
"14",14,25,32,33,33,30,27,14,8,34,10,17,22,13,11,7,24,13,23,15,27,22,27,16,7,16,25,35,14,15,15,20,24,18,7,12,31,13,15,7,24,12,7,22,12,5,34,6,18,23,10,20,23,24,16,8,33,12,18,18
"15",32,31,14,9,29,32,13,35,30,32,9,18,11,13,28,12,31,16,33,14,31,31,27,31,35,9,31,12,17,29,33,28,19,34,27,30,28,25,33,13,18,21,28,8,17,13,6,24,7,16,32,25,19,35,32,17,6,15,17,6
"16",27,13,16,14,7,26,35,19,19,5,26,21,32,30,9,7,18,7,30,13,35,7,13,18,16,18,17,8,8,15,17,15,31,17,34,10,5,16,12,12,31,22,16,19,10,11,32,33,35,32,32,28,18,16,31,5,26,20,19,9
"17",20,23,18,22,23,9,13,5,10,30,28,18,10,19,35,33,22,19,16,13,29,25,33,28,33,26,22,10,22,35,14,16,14,32,8,21,27,5,24,17,32,30,11,24,32,32,33,34,9,15,12,16,32,16,30,31,32,7,6,13
"18",12,6,25,13,18,25,23,34,26,14,13,12,12,24,10,18,11,19,5,10,8,31,17,20,14,25,5,25,23,26,30,8,19,10,18,26,16,7,15,34,21,5,10,17,31,30,26,8,35,25,21,23,31,13,7,25,9,35,16,8
"19",17,15,27,26,15,27,32,20,21,20,29,18,6,20,22,30,8,32,29,34,9,17,16,26,14,31,7,18,7,34,19,34,7,30,14,13,30,11,7,27,22,33,16,20,24,5,28,14,27,33,27,28,26,9,14,27,31,5,18,26
