"1",11
"2",11
"3",14
"4",27
"5",24
"6",3
"7",20
"8",8
"9",3
"10",37
"11",8
"12",10
"13",35
"14",21
"15",26
"16",50
"17",4
"18",19
"19",12
"20",7
"21",20
"22",51
"23",32
"24",8
"25",17
"26",13
"27",8
"28",17
"29",11
"30",15
"31",44
"32",30
"33",25
"34",39
"35",48
"36",16
"37",9
"38",27
"39",26
"40",19
"41",11
"42",26
"43",36
"44",21
"45",21
"46",7
"47",16
"48",31
"49",49
"50",50
"51",27
"52",19
"53",45
"54",24
"55",24
"56",31
"57",33
"58",14
"59",6
"60",31
"61",29
"62",28
"63",13
"64",7
"65",6
"66",34
"67",28
"68",21
"69",18
"70",25
"71",17
"72",47
"73",10
"74",7
"75",12
"76",49
"77",26
"78",3
"79",5
"80",44
"81",48
"82",40
"83",5
"84",3
"85",6
"86",43
"87",10
"88",20
"89",40
"90",2
"91",35
"92",49
"93",26
"94",39
"95",1
"96",1
"97",4
"98",27
"99",19
"100",41
"101",42
"102",10
"103",20
"104",48
"105",41
"106",39
"107",44
"108",49
"109",49
"110",43
"111",35
"112",51
"113",30
"114",26
"115",3
"116",9
"117",47
"118",21
"119",26
"120",2
"121",27
"122",32
"123",8
"124",26
"125",2
"126",17
"127",23
"128",5
"129",33
"130",49
"131",7
"132",23
"133",41
"134",26
"135",50
"136",25
"137",15
"138",39
"139",4
"140",20
"141",9
"142",1
"143",7
"144",31
"145",37
"146",45
"147",9
"148",32
"149",4
"150",45
"151",24
"152",25
"153",48
"154",8
"155",27
"156",16
"157",29
"158",15
"159",5
"160",17
"161",23
"162",36
"163",37
"164",36
"165",47
"166",46
"167",18
"168",43
"169",14
"170",27
"171",41
"172",1
"173",42
"174",29
"175",47
"176",34
"177",32
"178",21
"179",27
"180",22
"181",47
"182",15
"183",27
"184",46
"185",46
"186",40
"187",26
"188",19
"189",4
"190",34
"191",15
"192",21
"193",23
"194",37
"195",34
"196",42
"197",51
"198",14
"199",14
"200",46
