"1",4
"2",8
"3",1
"4",29
"5",40
"6",18
"7",4
"8",17
"9",29
"10",8
"11",23
"12",43
"13",33
"14",29
"15",47
"16",51
"17",44
"18",42
"19",1
"20",40
"21",12
"22",27
"23",28
"24",32
"25",19
"26",40
"27",13
"28",19
"29",2
"30",39
"31",47
"32",48
"33",3
"34",2
"35",48
"36",23
"37",32
"38",14
"39",50
"40",20
"41",17
"42",11
"43",22
"44",49
"45",46
"46",30
"47",1
"48",15
"49",16
"50",18
"51",17
"52",33
"53",4
"54",16
"55",41
"56",24
"57",16
"58",11
"59",50
"60",34
