"1",43
"2",43
"3",38
"4",40
"5",20
"6",1
"7",30
"8",37
"9",1
"10",2
"11",33
"12",30
"13",35
"14",37
"15",24
"16",18
"17",43
"18",3
"19",41
"20",30
"21",8
"22",48
"23",45
"24",36
"25",36
"26",4
"27",10
"28",32
"29",39
"30",13
"31",4
"32",24
"33",47
"34",1
"35",30
"36",14
"37",5
"38",23
"39",50
"40",7
"41",24
"42",1
"43",50
"44",18
"45",16
"46",34
"47",20
"48",10
"49",44
"50",23
"51",17
"52",9
"53",16
"54",24
"55",31
"56",48
"57",30
"58",34
"59",4
"60",19
"61",34
"62",25
"63",26
"64",4
"65",17
"66",16
"67",41
"68",6
"69",21
"70",31
"71",18
"72",16
"73",18
"74",3
"75",31
"76",36
"77",37
"78",47
"79",36
"80",40
