"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",29,35,27,32,26,26,38,40,40,38,26,25,21,31,34,36,24,26,21,40,38,35,32,23,20,21,31,32,30,22,31,37,23,38,27,27,37,30,25,32,32,28,37,35,30,36,22,32,20,21,29,33,35,28,34,36,40,20,26,23
"2",23,34,30,38,39,35,38,39,21,37,27,32,39,38,22,22,36,23,34,36,22,39,28,39,21,32,21,28,33,26,34,38,27,20,25,28,27,36,23,23,23,38,39,33,22,20,38,31,30,33,37,35,36,38,30,34,31,40,36,30
"3",31,31,24,21,33,35,35,31,36,39,34,30,30,38,25,27,37,20,27,28,20,35,24,25,39,27,23,38,35,32,26,39,32,37,31,30,36,33,20,39,36,22,33,34,37,31,29,29,29,40,27,25,37,28,34,40,37,21,21,38
"4",28,22,36,33,29,40,30,40,25,33,24,28,36,26,26,28,26,38,27,26,28,31,27,25,36,38,35,23,20,25,36,20,27,20,30,20,33,24,40,27,27,20,22,20,20,24,26,27,28,36,32,27,30,39,30,36,20,27,36,38
"5",27,38,25,23,36,21,36,37,29,26,38,28,34,31,39,20,32,26,27,28,28,30,28,29,28,23,29,36,38,22,34,25,36,30,35,32,23,20,30,32,20,27,29,38,39,26,21,30,29,27,34,30,35,21,29,36,22,36,33,33
"6",31,22,27,36,28,20,25,30,36,29,40,26,35,21,30,38,28,24,35,21,21,28,35,30,20,30,30,33,28,37,31,35,36,29,28,37,30,32,22,40,26,23,20,31,21,38,35,40,27,39,22,26,27,30,26,20,37,29,24,25
"7",29,21,35,40,26,23,21,28,40,20,40,21,39,23,20,29,34,30,24,40,22,26,30,30,37,37,31,39,39,30,36,29,22,40,27,35,23,35,22,34,30,40,33,34,29,34,28,31,30,22,23,20,35,22,30,34,28,37,28,27
"8",36,31,39,35,26,26,33,21,33,30,33,37,29,33,30,31,31,25,32,29,20,22,26,35,39,33,26,27,35,25,36,31,23,34,30,34,27,37,39,20,35,28,32,30,29,34,21,39,31,29,25,26,24,35,40,33,33,24,21,38
"9",23,36,37,23,25,29,37,37,30,32,36,29,35,31,40,28,33,27,26,32,36,38,30,35,31,20,21,32,22,22,32,39,37,36,26,27,24,33,20,20,40,29,30,32,25,30,39,28,35,20,28,33,28,36,22,32,24,31,26,21
"10",40,37,40,25,26,30,33,22,27,21,35,26,37,36,40,32,32,23,30,30,21,35,32,32,24,27,31,22,33,31,34,40,25,26,24,26,30,29,29,32,21,39,36,24,36,31,21,40,36,40,28,34,40,40,35,38,30,26,34,36
"11",26,23,40,34,33,25,25,33,35,33,35,35,21,35,25,36,36,21,25,26,21,36,28,27,30,34,35,31,24,20,27,33,24,26,26,29,30,26,38,27,40,31,38,34,28,31,33,29,35,23,26,23,20,26,23,39,24,32,36,38
"12",31,26,36,35,20,25,20,23,22,37,32,21,27,26,28,35,28,28,40,21,22,28,31,39,37,39,20,38,27,39,34,26,23,35,31,26,26,28,27,36,29,30,22,34,27,40,38,40,33,25,26,30,20,31,22,37,40,28,23,24
"13",20,38,27,27,22,38,27,36,37,36,33,27,30,39,36,24,21,29,26,22,27,27,25,39,31,21,20,40,26,20,21,34,36,32,40,21,26,24,34,30,34,40,21,40,26,35,33,28,30,21,40,23,34,23,21,37,26,29,28,28
"14",36,40,33,32,32,25,21,36,24,40,38,22,25,33,37,22,28,39,33,23,33,35,30,31,29,40,35,24,36,22,33,40,33,25,26,25,27,34,34,37,22,36,31,37,35,20,38,34,33,34,28,23,39,37,24,20,26,29,36,40
"15",36,32,27,26,21,28,38,40,20,37,37,30,31,31,30,33,28,35,40,30,28,31,24,35,28,24,34,31,38,23,27,26,37,23,26,36,34,25,24,35,36,36,22,38,21,40,20,22,35,25,33,27,31,31,36,21,25,21,29,23
"16",31,30,28,25,40,23,23,34,30,35,34,34,20,28,39,29,40,36,28,24,35,29,20,38,40,38,30,36,30,24,25,20,34,33,30,33,25,28,26,39,21,37,27,27,23,38,30,37,30,30,29,40,23,30,30,31,31,23,23,30
"17",30,38,39,24,24,39,39,29,37,22,27,22,31,21,21,32,34,20,40,29,35,27,28,38,29,20,26,30,40,30,31,22,20,32,20,26,20,25,21,32,30,28,31,33,25,38,27,30,38,20,25,31,33,36,35,38,26,24,34,20
