"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",21539,13545,7903,12056,22591,14856,15422,22223,17007,23324,7931,10470,24293,12410,12845,10252,23293,15770,14343,15003,15230,11547,16549,10521,21781,15041,12328,22150,14139,13228,18759,18539,11209,9707,22779,16257,20535,20016,14596,17302,20962,15086,15314,7276,11043,9229,9744,22402,23969,21119,24947,18558,21653,20305,21104,11920,10305,15968,8563,8347,24160,21688,14680,23719,9182,23932,16045,18977,19045,20540,8820,25406,9201,8306,10861,18290,14775,15144,19433,16850,23168,10428,16329,9676,10431,15629,12867,11366,19138,13978,24120,8906,7095,20483,11805,15637,23118,7766,7768,13290
"2",15358,13558,12050,22050,23571,18158,18848,21079,18467,10698,16659,17724,7699,10927,9369,16312,24048,10939,23028,20774,20663,25155,17460,13256,11200,23614,11551,18228,21449,19661,14201,11323,16268,15282,13761,22950,11622,17870,21471,7461,25287,20402,23600,22227,23955,17362,9321,6740,14264,11644,23912,9974,17275,20282,14498,7019,6969,22753,13729,17152,17758,14472,11462,20733,13412,9605,22443,14853,11907,23936,17325,18492,10565,17182,19882,14443,13344,8295,22418,18877,21564,19094,10858,13670,11406,12910,8630,13644,9697,8162,9882,8225,15636,13663,25140,8090,11376,25021,19803,9044
"3",24472,24073,11288,14542,24305,20672,14321,7962,13825,15826,10954,8759,9444,25516,15022,13202,21042,10735,19712,14137,19705,10248,20797,19290,22495,21831,13760,18195,13754,20406,20977,23222,23639,22291,24946,20751,8794,10194,9312,22028,10596,21647,11270,12020,25236,17708,24507,10471,24961,12361,14688,20097,24165,12529,16044,19436,15944,24635,25311,20099,9646,24998,12563,15554,12214,14830,22842,14427,21928,8831,7021,22836,15768,10058,18354,19751,19845,11421,15105,21208,16315,7328,19845,12694,8226,9043,7330,11726,11148,16886,20164,15124,16888,11386,25138,12204,8512,12175,8133,21392
"4",23341,25218,14521,14521,9427,9351,20722,9348,9767,6447,15384,20651,13219,13217,19155,15392,9012,24257,17904,7593,10735,10289,16280,16555,19708,10585,18122,13872,15502,9495,17400,20789,24705,19645,9475,15276,21639,14243,19263,23976,25251,17238,12013,10340,13824,8321,18555,18568,6957,18558,25110,15992,23720,15231,11794,10309,14411,11127,7816,8078,24991,24618,15908,19889,7862,23723,12561,20557,17086,20256,20920,9681,17208,7125,11418,20260,9162,24676,9540,7756,12189,8251,15116,20241,24679,22133,20240,9116,24117,20192,20194,25359,24907,20867,10005,8590,6631,10392,18371,23636
"5",15808,23346,12790,9777,7912,21324,23316,14965,9808,19956,16976,7707,16604,17660,17657,21498,24062,17887,25151,24252,17904,22989,24416,20795,15823,17863,24387,14587,10620,13462,11232,25294,7601,16480,14220,16930,8424,20374,18102,16919,14100,12397,7647,12396,15767,13521,23605,16453,12765,23457,8017,19536,19390,15234,21798,14867,11695,17526,16739,22928,14865,24156,16432,7835,24971,24211,21903,19774,21895,8643,21402,17578,10107,11762,9158,16857,20602,11173,20559,8197,16833,20216,7374,11345,10761,7352,15688,8577,18017,11741,10013,23773,25354,9868,22897,15879,18676,16119,19797,10144
"6",10689,8655,21311,7902,7527,14982,16644,6792,21743,14970,24835,22566,12432,21314,8676,19574,13222,22556,14114,9802,21264,9838,13837,14104,9507,17673,17024,22978,17452,11581,25175,18244,24517,22962,12343,17205,8713,24702,10615,7662,7577,8366,16138,12024,10347,10079,7415,8767,13746,8861,13071,21857,14841,16411,11051,17521,25433,10833,9557,14838,25045,24605,9201,20156,6908,13646,10806,12936,13137,21669,15891,17188,20594,19330,11391,10799,8266,25106,11867,8605,20590,13135,25345,20848,8895,11813,20872,19367,13988,11726,22882,24674,17628,11829,7084,12647,25366,15131,7931,10197
"7",19565,15798,22586,6785,16593,23537,9365,7730,10252,7210,9824,12473,21724,20653,14530,12456,21830,22364,21721,14544,10295,11576,9276,23272,25273,9307,25568,15726,21337,11240,8004,21415,9092,18198,25225,16934,20614,19265,22536,19244,20984,7505,24346,14720,12612,15309,10292,24727,13433,16382,18050,20275,14724,15974,7065,24103,20071,22387,16496,12597,9596,25436,6931,17323,9936,18974,12941,18081,9201,17565,10326,18309,8081,9709,19449,22375,14157,14942,7132,13140,25332,18394,11167,8921,8215,25338,21219,19822,13624,15863,24681,8146,20246,19343,19795,15125,23874,9643,14911,22576
"8",19531,18173,14969,23560,21064,14118,18473,24828,6809,24046,13596,16980,17911,23628,7721,13207,8718,25165,11545,24253,14139,23515,20453,8748,23999,20989,19296,19288,10180,12343,12346,18223,18482,17131,18495,19470,23587,22691,22230,15314,15072,16250,21354,18701,20318,11256,12608,7638,20293,9599,11635,9618,6599,10868,20916,11946,10124,11455,20876,15239,14690,25111,17156,17306,16328,10139,13030,13023,19054,7638,14459,14946,15953,23474,22308,18095,25318,23382,24606,13123,21928,14401,23069,18019,16088,21564,16832,8192,22131,9647,12867,16358,12189,11353,21967,22863,17967,12212,19350,19215
"9",23565,6779,16570,12029,7163,15408,13262,25457,21611,8228,24755,22580,8464,9376,15018,12449,25162,24791,8494,14103,6831,9239,20998,22917,17449,16968,8748,15025,21014,22272,15917,17835,6710,18220,23201,25225,7660,8402,20004,21347,16901,15541,8031,16753,22252,16676,23680,14004,18271,11112,24572,18942,23607,14485,14498,13041,20310,19866,22386,17304,8502,13929,6959,22815,6855,24618,23189,8152,8303,16067,22041,8626,23798,25092,14459,7119,8258,15672,13349,6893,9569,17086,20818,14913,17234,23872,9142,16120,22348,14878,7330,19121,20844,16888,17987,12660,11819,24924,13978,18680
"10",17015,14078,25218,14081,23560,9790,6778,12060,17920,8986,9430,7701,8680,20722,21757,17040,9374,15398,23343,8490,17667,8687,18781,12456,22529,19293,17898,13453,9287,11962,7253,11207,19674,7456,22278,25289,24765,8424,14982,19450,14265,10224,21406,8318,10192,7514,22696,12391,24344,22286,6678,11712,23148,8764,21127,10204,10869,6988,21630,11468,9615,20081,19385,6938,13037,15403,20888,9564,16795,17317,17324,22809,18623,19427,19229,8076,13121,13117,12555,17180,22790,7372,16846,7612,11443,17584,23078,14581,15896,17107,14407,12642,16667,12203,18380,9625,17240,19346,8615,9150
