"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",19,17,17,31,17,15,35,25,7,19,14,33,34,24,11,34,25,9,32,28,12,6,31,32,22,28,13,22,11,33,24,21,34,9,15,14,15,32,19,20,5,34,21,34,27,8,11,30,8,33,19,12,10,5,8,22,11,21,21,6
"2",10,13,30,25,28,7,17,16,7,25,10,23,33,6,11,7,14,7,18,33,10,5,15,14,34,20,13,28,13,17,15,32,17,9,10,7,29,30,20,19,20,31,25,25,30,20,29,12,29,26,8,35,31,10,30,32,20,18,35,22
"3",22,21,10,27,27,30,8,21,11,24,16,6,31,35,11,30,29,18,20,14,20,10,5,13,7,13,24,23,29,35,20,24,26,13,19,34,26,14,5,21,16,26,15,20,9,11,18,31,11,7,16,34,26,31,33,16,7,10,22,32
"4",16,15,8,29,28,13,35,15,30,28,35,27,19,24,25,27,34,35,24,14,16,10,6,11,10,32,10,30,34,30,16,18,8,31,30,13,24,12,13,28,15,9,21,22,13,28,16,23,15,22,33,21,16,31,22,32,35,6,17,9
"5",19,26,16,6,32,24,12,19,27,9,14,8,29,22,29,6,25,35,24,8,21,27,5,20,29,12,15,7,9,21,31,29,13,9,31,18,11,8,16,35,13,18,19,12,6,19,29,11,9,7,21,22,21,30,35,16,27,35,13,8
"6",27,19,34,17,24,14,34,17,26,28,28,10,9,29,15,18,23,31,25,16,31,6,21,28,27,31,21,19,5,16,22,22,30,29,24,11,29,28,32,15,17,34,14,19,10,31,28,9,11,23,19,31,33,20,6,35,32,28,22,17
"7",28,15,11,12,6,15,28,7,24,28,30,6,6,10,16,11,32,15,11,29,10,22,19,7,20,20,32,32,29,20,29,12,21,11,5,29,7,33,15,13,5,6,26,20,18,15,16,28,7,25,16,32,17,18,15,21,5,8,6,32
"8",21,27,17,9,29,20,9,26,7,29,25,20,5,5,15,26,5,10,5,33,20,5,12,13,17,11,11,29,27,11,34,16,9,25,12,6,20,16,28,22,20,24,20,6,34,22,29,6,18,21,6,16,24,25,33,23,17,18,23,10
"9",34,20,10,6,27,12,33,15,27,5,33,26,13,32,11,30,28,24,24,15,17,12,27,22,14,29,27,6,19,22,11,33,6,31,25,9,14,5,35,9,31,9,17,5,27,9,12,22,12,20,13,6,9,23,15,27,20,9,6,11
"10",20,24,31,34,8,17,18,29,32,32,28,30,10,21,5,30,28,13,29,28,14,30,9,6,9,16,20,12,10,31,7,11,19,8,22,11,26,22,30,35,35,34,27,14,12,27,20,10,18,30,25,29,33,13,15,12,19,32,29,10
"11",33,20,14,20,14,20,27,14,19,31,33,18,29,21,34,22,20,31,34,24,5,16,11,9,7,19,11,29,18,22,6,28,28,28,11,29,31,17,30,25,6,20,14,22,16,30,6,18,17,35,11,9,32,20,30,18,18,33,33,18
"12",15,32,22,35,15,6,30,32,10,5,17,19,23,33,17,25,35,35,14,7,28,9,24,15,23,33,27,33,13,6,27,30,30,8,6,12,12,22,11,17,25,23,29,23,22,29,10,32,19,24,7,12,13,8,10,32,29,9,7,15
"13",30,35,19,24,9,35,21,25,20,29,19,15,10,28,16,23,7,14,16,16,29,14,17,16,8,25,6,35,28,20,28,23,27,34,18,17,9,6,17,12,35,23,5,9,5,24,5,29,25,25,34,34,20,20,34,24,14,17,31,5
"14",12,15,18,32,22,10,32,12,32,7,7,11,35,13,5,18,17,14,34,21,23,21,26,12,25,22,16,27,16,10,14,8,34,33,31,7,24,6,16,32,32,28,11,22,18,31,30,22,22,21,27,30,28,32,31,32,19,20,11,31
"15",16,14,15,10,25,19,29,9,26,14,7,32,23,30,26,19,35,15,20,15,29,7,15,17,22,5,26,11,21,15,9,16,18,28,8,30,18,9,18,31,25,25,16,27,9,14,21,23,30,33,22,19,14,11,32,19,17,22,21,11
"16",13,29,21,16,25,22,29,33,10,26,7,13,33,10,25,6,18,33,15,12,27,26,17,11,18,8,16,26,23,33,35,14,11,24,21,7,23,22,5,25,7,5,7,16,14,20,10,9,27,11,12,5,10,20,5,27,21,12,16,5
"17",18,18,5,24,10,11,10,19,35,16,18,11,26,12,11,7,22,23,33,18,31,25,33,35,5,18,17,26,28,10,25,18,15,13,14,5,8,30,30,10,23,22,29,33,23,6,13,29,35,20,9,5,31,32,27,34,24,34,20,21
"18",30,5,35,13,8,31,28,26,24,7,13,22,20,14,31,11,22,20,18,9,21,13,32,24,20,10,6,17,26,9,28,32,7,14,21,10,34,20,33,25,16,32,33,16,22,18,30,29,7,32,17,14,5,22,27,11,24,33,19,14
