"1",1
"2",60
"3",68
"4",68
"5",56
"6",49
"7",34
"8",47
"9",32
"10",63
"11",19
"12",13
"13",24
"14",40
"15",51
"16",39
"17",34
"18",8
"19",36
"20",43
"21",5
"22",1
"23",45
"24",5
"25",10
"26",23
"27",53
"28",27
"29",12
"30",43
"31",17
"32",2
"33",9
"34",30
"35",23
"36",60
"37",43
"38",68
"39",24
"40",30
"41",51
"42",1
"43",23
"44",44
"45",45
"46",32
"47",7
"48",39
"49",65
"50",52
"51",35
"52",15
"53",67
"54",64
"55",27
"56",29
"57",27
"58",39
"59",20
"60",3
